agreement	disagreement	correct_verb	incorrect_verb	subject_index	verb_index	number1	number2	completed
De vrouw en de vrouw stimuleren	De vrouw en de vrouw stimuleert	stimuleren	stimuleert	4	5	singular	singular	De vrouw en de vrouw stimuleren de persoon.
De vrouw en de vrouw kennen	De vrouw en de vrouw kent	kennen	kent	4	5	singular	singular	De vrouw en de vrouw kennen de persoon.
De vrouw en de vrouw begrijpen	De vrouw en de vrouw begrijpt	begrijpen	begrijpt	4	5	singular	singular	De vrouw en de vrouw begrijpen de persoon.
De vrouw en de vrouw roepen	De vrouw en de vrouw roept	roepen	roept	4	5	singular	singular	De vrouw en de vrouw roepen de persoon.
De vrouw en de vrouw groeten	De vrouw en de vrouw groet	groeten	groet	4	5	singular	singular	De vrouw en de vrouw groeten de persoon.
De vrouw en de vrouw zien	De vrouw en de vrouw ziet	zien	ziet	4	5	singular	singular	De vrouw en de vrouw zien de persoon.
De vrouw en de vrouw herkennen	De vrouw en de vrouw herkent	herkennen	herkent	4	5	singular	singular	De vrouw en de vrouw herkennen de persoon.
De vrouw en de dokter verleiden	De vrouw en de dokter verleidt	verleiden	verleidt	4	5	singular	singular	De vrouw en de dokter verleiden de persoon.
De vrouw en de dokter missen	De vrouw en de dokter mist	missen	mist	4	5	singular	singular	De vrouw en de dokter missen de persoon.
De vrouw en de dokter bekritiseren	De vrouw en de dokter bekritiseert	bekritiseren	bekritiseert	4	5	singular	singular	De vrouw en de dokter bekritiseren de persoon.
De vrouw en de dokter steunen	De vrouw en de dokter steunt	steunen	steunt	4	5	singular	singular	De vrouw en de dokter steunen de persoon.
De vrouw en de dokter onderzoeken	De vrouw en de dokter onderzoekt	onderzoeken	onderzoekt	4	5	singular	singular	De vrouw en de dokter onderzoeken de persoon.
De vrouw en de dokter vermijden	De vrouw en de dokter vermijdt	vermijden	vermijdt	4	5	singular	singular	De vrouw en de dokter vermijden de persoon.
De vrouw en de dokter vertrouwen	De vrouw en de dokter vertrouwt	vertrouwen	vertrouwt	4	5	singular	singular	De vrouw en de dokter vertrouwen de persoon.
De vrouw en de dokter horen	De vrouw en de dokter hoort	horen	hoort	4	5	singular	singular	De vrouw en de dokter horen de persoon.
De vrouw en de dokter stimuleren	De vrouw en de dokter stimuleert	stimuleren	stimuleert	4	5	singular	singular	De vrouw en de dokter stimuleren de persoon.
De vrouw en de dokter kennen	De vrouw en de dokter kent	kennen	kent	4	5	singular	singular	De vrouw en de dokter kennen de persoon.
De vrouw en de dokter begrijpen	De vrouw en de dokter begrijpt	begrijpen	begrijpt	4	5	singular	singular	De vrouw en de dokter begrijpen de persoon.
De vrouw en de dokter roepen	De vrouw en de dokter roept	roepen	roept	4	5	singular	singular	De vrouw en de dokter roepen de persoon.
De vrouw en de dokter groeten	De vrouw en de dokter groet	groeten	groet	4	5	singular	singular	De vrouw en de dokter groeten de persoon.
De vrouw en de dokter zien	De vrouw en de dokter ziet	zien	ziet	4	5	singular	singular	De vrouw en de dokter zien de persoon.
De vrouw en de dokter herkennen	De vrouw en de dokter herkent	herkennen	herkent	4	5	singular	singular	De vrouw en de dokter herkennen de persoon.
De vrouw en de advocaat verleiden	De vrouw en de advocaat verleidt	verleiden	verleidt	4	5	singular	singular	De vrouw en de advocaat verleiden de persoon.
De vrouw en de advocaat missen	De vrouw en de advocaat mist	missen	mist	4	5	singular	singular	De vrouw en de advocaat missen de persoon.
De vrouw en de advocaat bekritiseren	De vrouw en de advocaat bekritiseert	bekritiseren	bekritiseert	4	5	singular	singular	De vrouw en de advocaat bekritiseren de persoon.
De vrouw en de advocaat steunen	De vrouw en de advocaat steunt	steunen	steunt	4	5	singular	singular	De vrouw en de advocaat steunen de persoon.
De vrouw en de advocaat onderzoeken	De vrouw en de advocaat onderzoekt	onderzoeken	onderzoekt	4	5	singular	singular	De vrouw en de advocaat onderzoeken de persoon.
De vrouw en de advocaat vermijden	De vrouw en de advocaat vermijdt	vermijden	vermijdt	4	5	singular	singular	De vrouw en de advocaat vermijden de persoon.
De vrouw en de advocaat vertrouwen	De vrouw en de advocaat vertrouwt	vertrouwen	vertrouwt	4	5	singular	singular	De vrouw en de advocaat vertrouwen de persoon.
De vrouw en de advocaat horen	De vrouw en de advocaat hoort	horen	hoort	4	5	singular	singular	De vrouw en de advocaat horen de persoon.
De vrouw en de advocaat stimuleren	De vrouw en de advocaat stimuleert	stimuleren	stimuleert	4	5	singular	singular	De vrouw en de advocaat stimuleren de persoon.
De vrouw en de advocaat kennen	De vrouw en de advocaat kent	kennen	kent	4	5	singular	singular	De vrouw en de advocaat kennen de persoon.
De vrouw en de advocaat begrijpen	De vrouw en de advocaat begrijpt	begrijpen	begrijpt	4	5	singular	singular	De vrouw en de advocaat begrijpen de persoon.
De vrouw en de advocaat roepen	De vrouw en de advocaat roept	roepen	roept	4	5	singular	singular	De vrouw en de advocaat roepen de persoon.
De vrouw en de advocaat groeten	De vrouw en de advocaat groet	groeten	groet	4	5	singular	singular	De vrouw en de advocaat groeten de persoon.
De vrouw en de advocaat zien	De vrouw en de advocaat ziet	zien	ziet	4	5	singular	singular	De vrouw en de advocaat zien de persoon.
De vrouw en de advocaat herkennen	De vrouw en de advocaat herkent	herkennen	herkent	4	5	singular	singular	De vrouw en de advocaat herkennen de persoon.
De vrouw en de dichter verleiden	De vrouw en de dichter verleidt	verleiden	verleidt	4	5	singular	singular	De vrouw en de dichter verleiden de persoon.
De vrouw en de dichter missen	De vrouw en de dichter mist	missen	mist	4	5	singular	singular	De vrouw en de dichter missen de persoon.
De vrouw en de dichter bekritiseren	De vrouw en de dichter bekritiseert	bekritiseren	bekritiseert	4	5	singular	singular	De vrouw en de dichter bekritiseren de persoon.
De vrouw en de dichter steunen	De vrouw en de dichter steunt	steunen	steunt	4	5	singular	singular	De vrouw en de dichter steunen de persoon.
De vrouw en de dichter onderzoeken	De vrouw en de dichter onderzoekt	onderzoeken	onderzoekt	4	5	singular	singular	De vrouw en de dichter onderzoeken de persoon.
De vrouw en de dichter vermijden	De vrouw en de dichter vermijdt	vermijden	vermijdt	4	5	singular	singular	De vrouw en de dichter vermijden de persoon.
De vrouw en de dichter vertrouwen	De vrouw en de dichter vertrouwt	vertrouwen	vertrouwt	4	5	singular	singular	De vrouw en de dichter vertrouwen de persoon.
De vrouw en de dichter horen	De vrouw en de dichter hoort	horen	hoort	4	5	singular	singular	De vrouw en de dichter horen de persoon.
De vrouw en de dichter stimuleren	De vrouw en de dichter stimuleert	stimuleren	stimuleert	4	5	singular	singular	De vrouw en de dichter stimuleren de persoon.
De vrouw en de dichter kennen	De vrouw en de dichter kent	kennen	kent	4	5	singular	singular	De vrouw en de dichter kennen de persoon.
De vrouw en de dichter begrijpen	De vrouw en de dichter begrijpt	begrijpen	begrijpt	4	5	singular	singular	De vrouw en de dichter begrijpen de persoon.
De vrouw en de dichter roepen	De vrouw en de dichter roept	roepen	roept	4	5	singular	singular	De vrouw en de dichter roepen de persoon.
De vrouw en de dichter groeten	De vrouw en de dichter groet	groeten	groet	4	5	singular	singular	De vrouw en de dichter groeten de persoon.
De vrouw en de dichter zien	De vrouw en de dichter ziet	zien	ziet	4	5	singular	singular	De vrouw en de dichter zien de persoon.
De vrouw en de dichter herkennen	De vrouw en de dichter herkent	herkennen	herkent	4	5	singular	singular	De vrouw en de dichter herkennen de persoon.
De vrouw en de tante verleiden	De vrouw en de tante verleidt	verleiden	verleidt	4	5	singular	singular	De vrouw en de tante verleiden de persoon.
De vrouw en de tante missen	De vrouw en de tante mist	missen	mist	4	5	singular	singular	De vrouw en de tante missen de persoon.
De vrouw en de tante bekritiseren	De vrouw en de tante bekritiseert	bekritiseren	bekritiseert	4	5	singular	singular	De vrouw en de tante bekritiseren de persoon.
De vrouw en de tante steunen	De vrouw en de tante steunt	steunen	steunt	4	5	singular	singular	De vrouw en de tante steunen de persoon.
De vrouw en de tante onderzoeken	De vrouw en de tante onderzoekt	onderzoeken	onderzoekt	4	5	singular	singular	De vrouw en de tante onderzoeken de persoon.
De vrouw en de tante vermijden	De vrouw en de tante vermijdt	vermijden	vermijdt	4	5	singular	singular	De vrouw en de tante vermijden de persoon.
De vrouw en de tante vertrouwen	De vrouw en de tante vertrouwt	vertrouwen	vertrouwt	4	5	singular	singular	De vrouw en de tante vertrouwen de persoon.
De vrouw en de tante horen	De vrouw en de tante hoort	horen	hoort	4	5	singular	singular	De vrouw en de tante horen de persoon.
De vrouw en de tante stimuleren	De vrouw en de tante stimuleert	stimuleren	stimuleert	4	5	singular	singular	De vrouw en de tante stimuleren de persoon.
De vrouw en de tante kennen	De vrouw en de tante kent	kennen	kent	4	5	singular	singular	De vrouw en de tante kennen de persoon.
De vrouw en de tante begrijpen	De vrouw en de tante begrijpt	begrijpen	begrijpt	4	5	singular	singular	De vrouw en de tante begrijpen de persoon.
De vrouw en de tante roepen	De vrouw en de tante roept	roepen	roept	4	5	singular	singular	De vrouw en de tante roepen de persoon.
De vrouw en de tante groeten	De vrouw en de tante groet	groeten	groet	4	5	singular	singular	De vrouw en de tante groeten de persoon.
De vrouw en de tante zien	De vrouw en de tante ziet	zien	ziet	4	5	singular	singular	De vrouw en de tante zien de persoon.
De vrouw en de tante herkennen	De vrouw en de tante herkent	herkennen	herkent	4	5	singular	singular	De vrouw en de tante herkennen de persoon.
De vrouw en de moeder verleiden	De vrouw en de moeder verleidt	verleiden	verleidt	4	5	singular	singular	De vrouw en de moeder verleiden de persoon.
De vrouw en de moeder missen	De vrouw en de moeder mist	missen	mist	4	5	singular	singular	De vrouw en de moeder missen de persoon.
De vrouw en de moeder bekritiseren	De vrouw en de moeder bekritiseert	bekritiseren	bekritiseert	4	5	singular	singular	De vrouw en de moeder bekritiseren de persoon.
De vrouw en de moeder steunen	De vrouw en de moeder steunt	steunen	steunt	4	5	singular	singular	De vrouw en de moeder steunen de persoon.
De vrouw en de moeder onderzoeken	De vrouw en de moeder onderzoekt	onderzoeken	onderzoekt	4	5	singular	singular	De vrouw en de moeder onderzoeken de persoon.
De vrouw en de moeder vermijden	De vrouw en de moeder vermijdt	vermijden	vermijdt	4	5	singular	singular	De vrouw en de moeder vermijden de persoon.
De vrouw en de moeder vertrouwen	De vrouw en de moeder vertrouwt	vertrouwen	vertrouwt	4	5	singular	singular	De vrouw en de moeder vertrouwen de persoon.
De vrouw en de moeder horen	De vrouw en de moeder hoort	horen	hoort	4	5	singular	singular	De vrouw en de moeder horen de persoon.
De vrouw en de moeder stimuleren	De vrouw en de moeder stimuleert	stimuleren	stimuleert	4	5	singular	singular	De vrouw en de moeder stimuleren de persoon.
De vrouw en de moeder kennen	De vrouw en de moeder kent	kennen	kent	4	5	singular	singular	De vrouw en de moeder kennen de persoon.
De vrouw en de moeder begrijpen	De vrouw en de moeder begrijpt	begrijpen	begrijpt	4	5	singular	singular	De vrouw en de moeder begrijpen de persoon.
De vrouw en de moeder roepen	De vrouw en de moeder roept	roepen	roept	4	5	singular	singular	De vrouw en de moeder roepen de persoon.
De vrouw en de moeder groeten	De vrouw en de moeder groet	groeten	groet	4	5	singular	singular	De vrouw en de moeder groeten de persoon.
De vrouw en de moeder zien	De vrouw en de moeder ziet	zien	ziet	4	5	singular	singular	De vrouw en de moeder zien de persoon.
De vrouw en de moeder herkennen	De vrouw en de moeder herkent	herkennen	herkent	4	5	singular	singular	De vrouw en de moeder herkennen de persoon.
De vrouw en de boer verleiden	De vrouw en de boer verleidt	verleiden	verleidt	4	5	singular	singular	De vrouw en de boer verleiden de persoon.
De vrouw en de boer missen	De vrouw en de boer mist	missen	mist	4	5	singular	singular	De vrouw en de boer missen de persoon.
De vrouw en de boer bekritiseren	De vrouw en de boer bekritiseert	bekritiseren	bekritiseert	4	5	singular	singular	De vrouw en de boer bekritiseren de persoon.
De vrouw en de boer steunen	De vrouw en de boer steunt	steunen	steunt	4	5	singular	singular	De vrouw en de boer steunen de persoon.
De vrouw en de boer onderzoeken	De vrouw en de boer onderzoekt	onderzoeken	onderzoekt	4	5	singular	singular	De vrouw en de boer onderzoeken de persoon.
De vrouw en de boer vermijden	De vrouw en de boer vermijdt	vermijden	vermijdt	4	5	singular	singular	De vrouw en de boer vermijden de persoon.
De vrouw en de boer vertrouwen	De vrouw en de boer vertrouwt	vertrouwen	vertrouwt	4	5	singular	singular	De vrouw en de boer vertrouwen de persoon.
De vrouw en de boer horen	De vrouw en de boer hoort	horen	hoort	4	5	singular	singular	De vrouw en de boer horen de persoon.
De vrouw en de boer stimuleren	De vrouw en de boer stimuleert	stimuleren	stimuleert	4	5	singular	singular	De vrouw en de boer stimuleren de persoon.
De vrouw en de boer kennen	De vrouw en de boer kent	kennen	kent	4	5	singular	singular	De vrouw en de boer kennen de persoon.
De vrouw en de boer begrijpen	De vrouw en de boer begrijpt	begrijpen	begrijpt	4	5	singular	singular	De vrouw en de boer begrijpen de persoon.
De vrouw en de boer roepen	De vrouw en de boer roept	roepen	roept	4	5	singular	singular	De vrouw en de boer roepen de persoon.
De vrouw en de boer groeten	De vrouw en de boer groet	groeten	groet	4	5	singular	singular	De vrouw en de boer groeten de persoon.
De vrouw en de boer zien	De vrouw en de boer ziet	zien	ziet	4	5	singular	singular	De vrouw en de boer zien de persoon.
De vrouw en de boer herkennen	De vrouw en de boer herkent	herkennen	herkent	4	5	singular	singular	De vrouw en de boer herkennen de persoon.
De vrouw en de leraar verleiden	De vrouw en de leraar verleidt	verleiden	verleidt	4	5	singular	singular	De vrouw en de leraar verleiden de persoon.
De vrouw en de leraar missen	De vrouw en de leraar mist	missen	mist	4	5	singular	singular	De vrouw en de leraar missen de persoon.
De vrouw en de leraar bekritiseren	De vrouw en de leraar bekritiseert	bekritiseren	bekritiseert	4	5	singular	singular	De vrouw en de leraar bekritiseren de persoon.
De vrouw en de leraar steunen	De vrouw en de leraar steunt	steunen	steunt	4	5	singular	singular	De vrouw en de leraar steunen de persoon.
De vrouw en de leraar onderzoeken	De vrouw en de leraar onderzoekt	onderzoeken	onderzoekt	4	5	singular	singular	De vrouw en de leraar onderzoeken de persoon.
De vrouw en de leraar vermijden	De vrouw en de leraar vermijdt	vermijden	vermijdt	4	5	singular	singular	De vrouw en de leraar vermijden de persoon.
De vrouw en de leraar vertrouwen	De vrouw en de leraar vertrouwt	vertrouwen	vertrouwt	4	5	singular	singular	De vrouw en de leraar vertrouwen de persoon.
De vrouw en de leraar horen	De vrouw en de leraar hoort	horen	hoort	4	5	singular	singular	De vrouw en de leraar horen de persoon.
De vrouw en de leraar stimuleren	De vrouw en de leraar stimuleert	stimuleren	stimuleert	4	5	singular	singular	De vrouw en de leraar stimuleren de persoon.
De vrouw en de leraar kennen	De vrouw en de leraar kent	kennen	kent	4	5	singular	singular	De vrouw en de leraar kennen de persoon.
De vrouw en de leraar begrijpen	De vrouw en de leraar begrijpt	begrijpen	begrijpt	4	5	singular	singular	De vrouw en de leraar begrijpen de persoon.
De vrouw en de leraar roepen	De vrouw en de leraar roept	roepen	roept	4	5	singular	singular	De vrouw en de leraar roepen de persoon.
De vrouw en de leraar groeten	De vrouw en de leraar groet	groeten	groet	4	5	singular	singular	De vrouw en de leraar groeten de persoon.
De vrouw en de leraar zien	De vrouw en de leraar ziet	zien	ziet	4	5	singular	singular	De vrouw en de leraar zien de persoon.
De vrouw en de leraar herkennen	De vrouw en de leraar herkent	herkennen	herkent	4	5	singular	singular	De vrouw en de leraar herkennen de persoon.
De vrouw en de winnaar verleiden	De vrouw en de winnaar verleidt	verleiden	verleidt	4	5	singular	singular	De vrouw en de winnaar verleiden de persoon.
De vrouw en de winnaar missen	De vrouw en de winnaar mist	missen	mist	4	5	singular	singular	De vrouw en de winnaar missen de persoon.
De vrouw en de winnaar bekritiseren	De vrouw en de winnaar bekritiseert	bekritiseren	bekritiseert	4	5	singular	singular	De vrouw en de winnaar bekritiseren de persoon.
De vrouw en de winnaar steunen	De vrouw en de winnaar steunt	steunen	steunt	4	5	singular	singular	De vrouw en de winnaar steunen de persoon.
De vrouw en de winnaar onderzoeken	De vrouw en de winnaar onderzoekt	onderzoeken	onderzoekt	4	5	singular	singular	De vrouw en de winnaar onderzoeken de persoon.
De vrouw en de winnaar vermijden	De vrouw en de winnaar vermijdt	vermijden	vermijdt	4	5	singular	singular	De vrouw en de winnaar vermijden de persoon.
De vrouw en de winnaar vertrouwen	De vrouw en de winnaar vertrouwt	vertrouwen	vertrouwt	4	5	singular	singular	De vrouw en de winnaar vertrouwen de persoon.
De vrouw en de winnaar horen	De vrouw en de winnaar hoort	horen	hoort	4	5	singular	singular	De vrouw en de winnaar horen de persoon.
De vrouw en de winnaar stimuleren	De vrouw en de winnaar stimuleert	stimuleren	stimuleert	4	5	singular	singular	De vrouw en de winnaar stimuleren de persoon.
De vrouw en de winnaar kennen	De vrouw en de winnaar kent	kennen	kent	4	5	singular	singular	De vrouw en de winnaar kennen de persoon.
De vrouw en de winnaar begrijpen	De vrouw en de winnaar begrijpt	begrijpen	begrijpt	4	5	singular	singular	De vrouw en de winnaar begrijpen de persoon.
De vrouw en de winnaar roepen	De vrouw en de winnaar roept	roepen	roept	4	5	singular	singular	De vrouw en de winnaar roepen de persoon.
De vrouw en de winnaar groeten	De vrouw en de winnaar groet	groeten	groet	4	5	singular	singular	De vrouw en de winnaar groeten de persoon.
De vrouw en de winnaar zien	De vrouw en de winnaar ziet	zien	ziet	4	5	singular	singular	De vrouw en de winnaar zien de persoon.
De vrouw en de winnaar herkennen	De vrouw en de winnaar herkent	herkennen	herkent	4	5	singular	singular	De vrouw en de winnaar herkennen de persoon.
De vrouw en de mannen verleiden	De vrouw en de mannen verleidt	verleiden	verleidt	4	5	singular	plural	De vrouw en de mannen verleiden de persoon.
De vrouw en de mannen missen	De vrouw en de mannen mist	missen	mist	4	5	singular	plural	De vrouw en de mannen missen de persoon.
De vrouw en de mannen bekritiseren	De vrouw en de mannen bekritiseert	bekritiseren	bekritiseert	4	5	singular	plural	De vrouw en de mannen bekritiseren de persoon.
De vrouw en de mannen steunen	De vrouw en de mannen steunt	steunen	steunt	4	5	singular	plural	De vrouw en de mannen steunen de persoon.
De vrouw en de mannen onderzoeken	De vrouw en de mannen onderzoekt	onderzoeken	onderzoekt	4	5	singular	plural	De vrouw en de mannen onderzoeken de persoon.
De vrouw en de mannen vermijden	De vrouw en de mannen vermijdt	vermijden	vermijdt	4	5	singular	plural	De vrouw en de mannen vermijden de persoon.
De vrouw en de mannen vertrouwen	De vrouw en de mannen vertrouwt	vertrouwen	vertrouwt	4	5	singular	plural	De vrouw en de mannen vertrouwen de persoon.
De vrouw en de mannen horen	De vrouw en de mannen hoort	horen	hoort	4	5	singular	plural	De vrouw en de mannen horen de persoon.
De vrouw en de mannen stimuleren	De vrouw en de mannen stimuleert	stimuleren	stimuleert	4	5	singular	plural	De vrouw en de mannen stimuleren de persoon.
De vrouw en de mannen kennen	De vrouw en de mannen kent	kennen	kent	4	5	singular	plural	De vrouw en de mannen kennen de persoon.
De vrouw en de mannen begrijpen	De vrouw en de mannen begrijpt	begrijpen	begrijpt	4	5	singular	plural	De vrouw en de mannen begrijpen de persoon.
De vrouw en de mannen roepen	De vrouw en de mannen roept	roepen	roept	4	5	singular	plural	De vrouw en de mannen roepen de persoon.
De vrouw en de mannen groeten	De vrouw en de mannen groet	groeten	groet	4	5	singular	plural	De vrouw en de mannen groeten de persoon.
De vrouw en de mannen zien	De vrouw en de mannen ziet	zien	ziet	4	5	singular	plural	De vrouw en de mannen zien de persoon.
De vrouw en de mannen herkennen	De vrouw en de mannen herkent	herkennen	herkent	4	5	singular	plural	De vrouw en de mannen herkennen de persoon.
De vrouw en de jongens verleiden	De vrouw en de jongens verleidt	verleiden	verleidt	4	5	singular	plural	De vrouw en de jongens verleiden de persoon.
De vrouw en de jongens missen	De vrouw en de jongens mist	missen	mist	4	5	singular	plural	De vrouw en de jongens missen de persoon.
De vrouw en de jongens bekritiseren	De vrouw en de jongens bekritiseert	bekritiseren	bekritiseert	4	5	singular	plural	De vrouw en de jongens bekritiseren de persoon.
De vrouw en de jongens steunen	De vrouw en de jongens steunt	steunen	steunt	4	5	singular	plural	De vrouw en de jongens steunen de persoon.
De vrouw en de jongens onderzoeken	De vrouw en de jongens onderzoekt	onderzoeken	onderzoekt	4	5	singular	plural	De vrouw en de jongens onderzoeken de persoon.
De vrouw en de jongens vermijden	De vrouw en de jongens vermijdt	vermijden	vermijdt	4	5	singular	plural	De vrouw en de jongens vermijden de persoon.
De vrouw en de jongens vertrouwen	De vrouw en de jongens vertrouwt	vertrouwen	vertrouwt	4	5	singular	plural	De vrouw en de jongens vertrouwen de persoon.
De vrouw en de jongens horen	De vrouw en de jongens hoort	horen	hoort	4	5	singular	plural	De vrouw en de jongens horen de persoon.
De vrouw en de jongens stimuleren	De vrouw en de jongens stimuleert	stimuleren	stimuleert	4	5	singular	plural	De vrouw en de jongens stimuleren de persoon.
De vrouw en de jongens kennen	De vrouw en de jongens kent	kennen	kent	4	5	singular	plural	De vrouw en de jongens kennen de persoon.
De vrouw en de jongens begrijpen	De vrouw en de jongens begrijpt	begrijpen	begrijpt	4	5	singular	plural	De vrouw en de jongens begrijpen de persoon.
De vrouw en de jongens roepen	De vrouw en de jongens roept	roepen	roept	4	5	singular	plural	De vrouw en de jongens roepen de persoon.
De vrouw en de jongens groeten	De vrouw en de jongens groet	groeten	groet	4	5	singular	plural	De vrouw en de jongens groeten de persoon.
De vrouw en de jongens zien	De vrouw en de jongens ziet	zien	ziet	4	5	singular	plural	De vrouw en de jongens zien de persoon.
De vrouw en de jongens herkennen	De vrouw en de jongens herkent	herkennen	herkent	4	5	singular	plural	De vrouw en de jongens herkennen de persoon.
De vrouw en de zangers verleiden	De vrouw en de zangers verleidt	verleiden	verleidt	4	5	singular	plural	De vrouw en de zangers verleiden de persoon.
De vrouw en de zangers missen	De vrouw en de zangers mist	missen	mist	4	5	singular	plural	De vrouw en de zangers missen de persoon.
De vrouw en de zangers bekritiseren	De vrouw en de zangers bekritiseert	bekritiseren	bekritiseert	4	5	singular	plural	De vrouw en de zangers bekritiseren de persoon.
De vrouw en de zangers steunen	De vrouw en de zangers steunt	steunen	steunt	4	5	singular	plural	De vrouw en de zangers steunen de persoon.
De vrouw en de zangers onderzoeken	De vrouw en de zangers onderzoekt	onderzoeken	onderzoekt	4	5	singular	plural	De vrouw en de zangers onderzoeken de persoon.
De vrouw en de zangers vermijden	De vrouw en de zangers vermijdt	vermijden	vermijdt	4	5	singular	plural	De vrouw en de zangers vermijden de persoon.
De vrouw en de zangers vertrouwen	De vrouw en de zangers vertrouwt	vertrouwen	vertrouwt	4	5	singular	plural	De vrouw en de zangers vertrouwen de persoon.
De vrouw en de zangers horen	De vrouw en de zangers hoort	horen	hoort	4	5	singular	plural	De vrouw en de zangers horen de persoon.
De vrouw en de zangers stimuleren	De vrouw en de zangers stimuleert	stimuleren	stimuleert	4	5	singular	plural	De vrouw en de zangers stimuleren de persoon.
De vrouw en de zangers kennen	De vrouw en de zangers kent	kennen	kent	4	5	singular	plural	De vrouw en de zangers kennen de persoon.
De vrouw en de zangers begrijpen	De vrouw en de zangers begrijpt	begrijpen	begrijpt	4	5	singular	plural	De vrouw en de zangers begrijpen de persoon.
De vrouw en de zangers roepen	De vrouw en de zangers roept	roepen	roept	4	5	singular	plural	De vrouw en de zangers roepen de persoon.
De vrouw en de zangers groeten	De vrouw en de zangers groet	groeten	groet	4	5	singular	plural	De vrouw en de zangers groeten de persoon.
De vrouw en de zangers zien	De vrouw en de zangers ziet	zien	ziet	4	5	singular	plural	De vrouw en de zangers zien de persoon.
De vrouw en de zangers herkennen	De vrouw en de zangers herkent	herkennen	herkent	4	5	singular	plural	De vrouw en de zangers herkennen de persoon.
De vrouw en de atleten verleiden	De vrouw en de atleten verleidt	verleiden	verleidt	4	5	singular	plural	De vrouw en de atleten verleiden de persoon.
De vrouw en de atleten missen	De vrouw en de atleten mist	missen	mist	4	5	singular	plural	De vrouw en de atleten missen de persoon.
De vrouw en de atleten bekritiseren	De vrouw en de atleten bekritiseert	bekritiseren	bekritiseert	4	5	singular	plural	De vrouw en de atleten bekritiseren de persoon.
De vrouw en de atleten steunen	De vrouw en de atleten steunt	steunen	steunt	4	5	singular	plural	De vrouw en de atleten steunen de persoon.
De vrouw en de atleten onderzoeken	De vrouw en de atleten onderzoekt	onderzoeken	onderzoekt	4	5	singular	plural	De vrouw en de atleten onderzoeken de persoon.
De vrouw en de atleten vermijden	De vrouw en de atleten vermijdt	vermijden	vermijdt	4	5	singular	plural	De vrouw en de atleten vermijden de persoon.
De vrouw en de atleten vertrouwen	De vrouw en de atleten vertrouwt	vertrouwen	vertrouwt	4	5	singular	plural	De vrouw en de atleten vertrouwen de persoon.
De vrouw en de atleten horen	De vrouw en de atleten hoort	horen	hoort	4	5	singular	plural	De vrouw en de atleten horen de persoon.
De vrouw en de atleten stimuleren	De vrouw en de atleten stimuleert	stimuleren	stimuleert	4	5	singular	plural	De vrouw en de atleten stimuleren de persoon.
De vrouw en de atleten kennen	De vrouw en de atleten kent	kennen	kent	4	5	singular	plural	De vrouw en de atleten kennen de persoon.
De vrouw en de atleten begrijpen	De vrouw en de atleten begrijpt	begrijpen	begrijpt	4	5	singular	plural	De vrouw en de atleten begrijpen de persoon.
De vrouw en de atleten roepen	De vrouw en de atleten roept	roepen	roept	4	5	singular	plural	De vrouw en de atleten roepen de persoon.
De vrouw en de atleten groeten	De vrouw en de atleten groet	groeten	groet	4	5	singular	plural	De vrouw en de atleten groeten de persoon.
De vrouw en de atleten zien	De vrouw en de atleten ziet	zien	ziet	4	5	singular	plural	De vrouw en de atleten zien de persoon.
De vrouw en de atleten herkennen	De vrouw en de atleten herkent	herkennen	herkent	4	5	singular	plural	De vrouw en de atleten herkennen de persoon.
De vrouw en de vrienden verleiden	De vrouw en de vrienden verleidt	verleiden	verleidt	4	5	singular	plural	De vrouw en de vrienden verleiden de persoon.
De vrouw en de vrienden missen	De vrouw en de vrienden mist	missen	mist	4	5	singular	plural	De vrouw en de vrienden missen de persoon.
De vrouw en de vrienden bekritiseren	De vrouw en de vrienden bekritiseert	bekritiseren	bekritiseert	4	5	singular	plural	De vrouw en de vrienden bekritiseren de persoon.
De vrouw en de vrienden steunen	De vrouw en de vrienden steunt	steunen	steunt	4	5	singular	plural	De vrouw en de vrienden steunen de persoon.
De vrouw en de vrienden onderzoeken	De vrouw en de vrienden onderzoekt	onderzoeken	onderzoekt	4	5	singular	plural	De vrouw en de vrienden onderzoeken de persoon.
De vrouw en de vrienden vermijden	De vrouw en de vrienden vermijdt	vermijden	vermijdt	4	5	singular	plural	De vrouw en de vrienden vermijden de persoon.
De vrouw en de vrienden vertrouwen	De vrouw en de vrienden vertrouwt	vertrouwen	vertrouwt	4	5	singular	plural	De vrouw en de vrienden vertrouwen de persoon.
De vrouw en de vrienden horen	De vrouw en de vrienden hoort	horen	hoort	4	5	singular	plural	De vrouw en de vrienden horen de persoon.
De vrouw en de vrienden stimuleren	De vrouw en de vrienden stimuleert	stimuleren	stimuleert	4	5	singular	plural	De vrouw en de vrienden stimuleren de persoon.
De vrouw en de vrienden kennen	De vrouw en de vrienden kent	kennen	kent	4	5	singular	plural	De vrouw en de vrienden kennen de persoon.
De vrouw en de vrienden begrijpen	De vrouw en de vrienden begrijpt	begrijpen	begrijpt	4	5	singular	plural	De vrouw en de vrienden begrijpen de persoon.
De vrouw en de vrienden roepen	De vrouw en de vrienden roept	roepen	roept	4	5	singular	plural	De vrouw en de vrienden roepen de persoon.
De vrouw en de vrienden groeten	De vrouw en de vrienden groet	groeten	groet	4	5	singular	plural	De vrouw en de vrienden groeten de persoon.
De vrouw en de vrienden zien	De vrouw en de vrienden ziet	zien	ziet	4	5	singular	plural	De vrouw en de vrienden zien de persoon.
