agreement	disagreement	correct_verb	incorrect_verb	subject_index	verb_index	number1	number2	completed
Het paar leraren bij de tafels onderzoekt	Het paar leraren bij de tafels onderzoeken	onderzoekt	onderzoeken	1	6	singular	plural	Het paar leraren bij de tafels onderzoekt de persoon.
Het paar mannen bij de tafels kent	Het paar mannen bij de tafels kennen	kent	kennen	1	6	singular	plural	Het paar mannen bij de tafels kent de persoon.
Het stel advocaten naast de ramen mist	Het stel advocaten naast de ramen missen	mist	missen	1	6	singular	plural	Het stel advocaten naast de ramen mist de persoon.
Het aantal meiden op de fietsen ziet	Het aantal meiden op de fietsen zien	ziet	zien	1	6	singular	plural	Het aantal meiden op de fietsen ziet de persoon.
De groep jongens op de ramen verleidt	De groep jongens op de ramen verleiden	verleidt	verleiden	1	6	singular	plural	De groep jongens op de ramen verleidt de persoon.
Het paar advocaten op de bomen verleidt	Het paar advocaten op de bomen verleiden	verleidt	verleiden	1	6	singular	plural	Het paar advocaten op de bomen verleidt de persoon.
De hoeveelheid vrienden naast de fietsen ziet	De hoeveelheid vrienden naast de fietsen zien	ziet	zien	1	6	singular	plural	De hoeveelheid vrienden naast de fietsen ziet de persoon.
De groep vaders onder de ramen herkent	De groep vaders onder de ramen herkennen	herkent	herkennen	1	6	singular	plural	De groep vaders onder de ramen herkent de persoon.
Het paar meiden naast de stoelen kent	Het paar meiden naast de stoelen kennen	kent	kennen	1	6	singular	plural	Het paar meiden naast de stoelen kent de persoon.
Het aantal advocaten naast de tafels ziet	Het aantal advocaten naast de tafels zien	ziet	zien	1	6	singular	plural	Het aantal advocaten naast de tafels ziet de persoon.
De hoeveelheid leraren naast de stoelen kent	De hoeveelheid leraren naast de stoelen kennen	kent	kennen	1	6	singular	plural	De hoeveelheid leraren naast de stoelen kent de persoon.
Het paar moeders op de vrachtwagens hoort	Het paar moeders op de vrachtwagens horen	hoort	horen	1	6	singular	plural	Het paar moeders op de vrachtwagens hoort de persoon.
Het stel tantes naast de bureaus stimuleert	Het stel tantes naast de bureaus stimuleren	stimuleert	stimuleren	1	6	singular	plural	Het stel tantes naast de bureaus stimuleert de persoon.
De hoeveelheid ooms achter de ramen mist	De hoeveelheid ooms achter de ramen missen	mist	missen	1	6	singular	plural	De hoeveelheid ooms achter de ramen mist de persoon.
Het aantal meiden bij de bureaus ziet	Het aantal meiden bij de bureaus zien	ziet	zien	1	6	singular	plural	Het aantal meiden bij de bureaus ziet de persoon.
Het stel advocaten bij de fietsen vertrouwt	Het stel advocaten bij de fietsen vertrouwen	vertrouwt	vertrouwen	1	6	singular	plural	Het stel advocaten bij de fietsen vertrouwt de persoon.
Het aantal tantes naast de ramen ziet	Het aantal tantes naast de ramen zien	ziet	zien	1	6	singular	plural	Het aantal tantes naast de ramen ziet de persoon.
Het stel vrouwen onder de stoelen steunt	Het stel vrouwen onder de stoelen steunen	steunt	steunen	1	6	singular	plural	Het stel vrouwen onder de stoelen steunt de persoon.
De hoeveelheid vrouwen op de tafels vermijdt	De hoeveelheid vrouwen op de tafels vermijden	vermijdt	vermijden	1	6	singular	plural	De hoeveelheid vrouwen op de tafels vermijdt de persoon.
De groep ooms naast de bomen onderzoekt	De groep ooms naast de bomen onderzoeken	onderzoekt	onderzoeken	1	6	singular	plural	De groep ooms naast de bomen onderzoekt de persoon.
De groep dichters naast de tafels steunt	De groep dichters naast de tafels steunen	steunt	steunen	1	6	singular	plural	De groep dichters naast de tafels steunt de persoon.
Het aantal tantes achter de bureaus onderzoekt	Het aantal tantes achter de bureaus onderzoeken	onderzoekt	onderzoeken	1	6	singular	plural	Het aantal tantes achter de bureaus onderzoekt de persoon.
De groep boeren naast de ramen hoort	De groep boeren naast de ramen horen	hoort	horen	1	6	singular	plural	De groep boeren naast de ramen hoort de persoon.
Het paar timmermannen achter de bomen begrijpt	Het paar timmermannen achter de bomen begrijpen	begrijpt	begrijpen	1	6	singular	plural	Het paar timmermannen achter de bomen begrijpt de persoon.
Het paar ooms op de stoelen ziet	Het paar ooms op de stoelen zien	ziet	zien	1	6	singular	plural	Het paar ooms op de stoelen ziet de persoon.
Het aantal leraren achter de vrachtwagens mist	Het aantal leraren achter de vrachtwagens missen	mist	missen	1	6	singular	plural	Het aantal leraren achter de vrachtwagens mist de persoon.
De hoeveelheid tantes achter de vrachtwagens ziet	De hoeveelheid tantes achter de vrachtwagens zien	ziet	zien	1	6	singular	plural	De hoeveelheid tantes achter de vrachtwagens ziet de persoon.
Het stel jongens op de vrachtwagens begrijpt	Het stel jongens op de vrachtwagens begrijpen	begrijpt	begrijpen	1	6	singular	plural	Het stel jongens op de vrachtwagens begrijpt de persoon.
Het stel moeders achter de vrachtwagens groet	Het stel moeders achter de vrachtwagens groeten	groet	groeten	1	6	singular	plural	Het stel moeders achter de vrachtwagens groet de persoon.
De hoeveelheid timmermannen op de bureaus vertrouwt	De hoeveelheid timmermannen op de bureaus vertrouwen	vertrouwt	vertrouwen	1	6	singular	plural	De hoeveelheid timmermannen op de bureaus vertrouwt de persoon.
De hoeveelheid vaders op de vrachtwagens vertrouwt	De hoeveelheid vaders op de vrachtwagens vertrouwen	vertrouwt	vertrouwen	1	6	singular	plural	De hoeveelheid vaders op de vrachtwagens vertrouwt de persoon.
Het paar dichters op de tafels groet	Het paar dichters op de tafels groeten	groet	groeten	1	6	singular	plural	Het paar dichters op de tafels groet de persoon.
Het aantal ooms bij de tafels groet	Het aantal ooms bij de tafels groeten	groet	groeten	1	6	singular	plural	Het aantal ooms bij de tafels groet de persoon.
Het stel timmermannen onder de tafels ziet	Het stel timmermannen onder de tafels zien	ziet	zien	1	6	singular	plural	Het stel timmermannen onder de tafels ziet de persoon.
De hoeveelheid dichters bij de tafels hoort	De hoeveelheid dichters bij de tafels horen	hoort	horen	1	6	singular	plural	De hoeveelheid dichters bij de tafels hoort de persoon.
Het stel timmermannen bij de fietsen mist	Het stel timmermannen bij de fietsen missen	mist	missen	1	6	singular	plural	Het stel timmermannen bij de fietsen mist de persoon.
De groep dichters bij de vrachtwagens groet	De groep dichters bij de vrachtwagens groeten	groet	groeten	1	6	singular	plural	De groep dichters bij de vrachtwagens groet de persoon.
De hoeveelheid mannen achter de ramen kent	De hoeveelheid mannen achter de ramen kennen	kent	kennen	1	6	singular	plural	De hoeveelheid mannen achter de ramen kent de persoon.
Het stel timmermannen op de vrachtwagens mist	Het stel timmermannen op de vrachtwagens missen	mist	missen	1	6	singular	plural	Het stel timmermannen op de vrachtwagens mist de persoon.
De hoeveelheid meiden achter de ramen verleidt	De hoeveelheid meiden achter de ramen verleiden	verleidt	verleiden	1	6	singular	plural	De hoeveelheid meiden achter de ramen verleidt de persoon.
Het paar tantes op de stoelen begrijpt	Het paar tantes op de stoelen begrijpen	begrijpt	begrijpen	1	6	singular	plural	Het paar tantes op de stoelen begrijpt de persoon.
Het paar ooms onder de vrachtwagens groet	Het paar ooms onder de vrachtwagens groeten	groet	groeten	1	6	singular	plural	Het paar ooms onder de vrachtwagens groet de persoon.
Het aantal moeders achter de tafels steunt	Het aantal moeders achter de tafels steunen	steunt	steunen	1	6	singular	plural	Het aantal moeders achter de tafels steunt de persoon.
De groep ooms bij de bomen roept	De groep ooms bij de bomen roepen	roept	roepen	1	6	singular	plural	De groep ooms bij de bomen roept de persoon.
Het paar meiden achter de vrachtwagens groet	Het paar meiden achter de vrachtwagens groeten	groet	groeten	1	6	singular	plural	Het paar meiden achter de vrachtwagens groet de persoon.
De hoeveelheid ooms achter de vrachtwagens hoort	De hoeveelheid ooms achter de vrachtwagens horen	hoort	horen	1	6	singular	plural	De hoeveelheid ooms achter de vrachtwagens hoort de persoon.
Het paar meiden op de bomen vermijdt	Het paar meiden op de bomen vermijden	vermijdt	vermijden	1	6	singular	plural	Het paar meiden op de bomen vermijdt de persoon.
De groep doktoren achter de ramen roept	De groep doktoren achter de ramen roepen	roept	roepen	1	6	singular	plural	De groep doktoren achter de ramen roept de persoon.
Het aantal vrienden onder de ramen onderzoekt	Het aantal vrienden onder de ramen onderzoeken	onderzoekt	onderzoeken	1	6	singular	plural	Het aantal vrienden onder de ramen onderzoekt de persoon.
De groep timmermannen op de tafels begrijpt	De groep timmermannen op de tafels begrijpen	begrijpt	begrijpen	1	6	singular	plural	De groep timmermannen op de tafels begrijpt de persoon.
De hoeveelheid timmermannen achter de bureaus vermijdt	De hoeveelheid timmermannen achter de bureaus vermijden	vermijdt	vermijden	1	6	singular	plural	De hoeveelheid timmermannen achter de bureaus vermijdt de persoon.
De groep zangers naast de bomen verleidt	De groep zangers naast de bomen verleiden	verleidt	verleiden	1	6	singular	plural	De groep zangers naast de bomen verleidt de persoon.
De hoeveelheid leraren onder de vrachtwagens steunt	De hoeveelheid leraren onder de vrachtwagens steunen	steunt	steunen	1	6	singular	plural	De hoeveelheid leraren onder de vrachtwagens steunt de persoon.
Het paar leraren bij de bomen mist	Het paar leraren bij de bomen missen	mist	missen	1	6	singular	plural	Het paar leraren bij de bomen mist de persoon.
De hoeveelheid meiden bij de vrachtwagens steunt	De hoeveelheid meiden bij de vrachtwagens steunen	steunt	steunen	1	6	singular	plural	De hoeveelheid meiden bij de vrachtwagens steunt de persoon.
De groep vaders op de tafels begrijpt	De groep vaders op de tafels begrijpen	begrijpt	begrijpen	1	6	singular	plural	De groep vaders op de tafels begrijpt de persoon.
Het paar boeren op de tafels verleidt	Het paar boeren op de tafels verleiden	verleidt	verleiden	1	6	singular	plural	Het paar boeren op de tafels verleidt de persoon.
De hoeveelheid leraren bij de stoelen bekritiseert	De hoeveelheid leraren bij de stoelen bekritiseren	bekritiseert	bekritiseren	1	6	singular	plural	De hoeveelheid leraren bij de stoelen bekritiseert de persoon.
De groep dichters bij de fietsen bekritiseert	De groep dichters bij de fietsen bekritiseren	bekritiseert	bekritiseren	1	6	singular	plural	De groep dichters bij de fietsen bekritiseert de persoon.
Het paar jongens naast de tafels roept	Het paar jongens naast de tafels roepen	roept	roepen	1	6	singular	plural	Het paar jongens naast de tafels roept de persoon.
Het paar jongens op de ramen bekritiseert	Het paar jongens op de ramen bekritiseren	bekritiseert	bekritiseren	1	6	singular	plural	Het paar jongens op de ramen bekritiseert de persoon.
Het stel vrouwen naast de ramen bekritiseert	Het stel vrouwen naast de ramen bekritiseren	bekritiseert	bekritiseren	1	6	singular	plural	Het stel vrouwen naast de ramen bekritiseert de persoon.
De groep jongens naast de bureaus mist	De groep jongens naast de bureaus missen	mist	missen	1	6	singular	plural	De groep jongens naast de bureaus mist de persoon.
Het stel advocaten op de bomen stimuleert	Het stel advocaten op de bomen stimuleren	stimuleert	stimuleren	1	6	singular	plural	Het stel advocaten op de bomen stimuleert de persoon.
De groep vrouwen achter de tafels kent	De groep vrouwen achter de tafels kennen	kent	kennen	1	6	singular	plural	De groep vrouwen achter de tafels kent de persoon.
De hoeveelheid zangers achter de vrachtwagens mist	De hoeveelheid zangers achter de vrachtwagens missen	mist	missen	1	6	singular	plural	De hoeveelheid zangers achter de vrachtwagens mist de persoon.
De groep timmermannen onder de fietsen verleidt	De groep timmermannen onder de fietsen verleiden	verleidt	verleiden	1	6	singular	plural	De groep timmermannen onder de fietsen verleidt de persoon.
Het stel vrienden bij de vrachtwagens vertrouwt	Het stel vrienden bij de vrachtwagens vertrouwen	vertrouwt	vertrouwen	1	6	singular	plural	Het stel vrienden bij de vrachtwagens vertrouwt de persoon.
De hoeveelheid leraren op de fietsen vermijdt	De hoeveelheid leraren op de fietsen vermijden	vermijdt	vermijden	1	6	singular	plural	De hoeveelheid leraren op de fietsen vermijdt de persoon.
Het paar timmermannen achter de ramen begrijpt	Het paar timmermannen achter de ramen begrijpen	begrijpt	begrijpen	1	6	singular	plural	Het paar timmermannen achter de ramen begrijpt de persoon.
Het stel moeders bij de fietsen hoort	Het stel moeders bij de fietsen horen	hoort	horen	1	6	singular	plural	Het stel moeders bij de fietsen hoort de persoon.
Het stel vrienden op de vrachtwagens bekritiseert	Het stel vrienden op de vrachtwagens bekritiseren	bekritiseert	bekritiseren	1	6	singular	plural	Het stel vrienden op de vrachtwagens bekritiseert de persoon.
Het stel boeren naast de bomen vertrouwt	Het stel boeren naast de bomen vertrouwen	vertrouwt	vertrouwen	1	6	singular	plural	Het stel boeren naast de bomen vertrouwt de persoon.
Het aantal leraren bij de tafels verleidt	Het aantal leraren bij de tafels verleiden	verleidt	verleiden	1	6	singular	plural	Het aantal leraren bij de tafels verleidt de persoon.
Het stel meiden naast de ramen mist	Het stel meiden naast de ramen missen	mist	missen	1	6	singular	plural	Het stel meiden naast de ramen mist de persoon.
Het aantal timmermannen bij de fietsen verleidt	Het aantal timmermannen bij de fietsen verleiden	verleidt	verleiden	1	6	singular	plural	Het aantal timmermannen bij de fietsen verleidt de persoon.
Het aantal vaders op de vrachtwagens stimuleert	Het aantal vaders op de vrachtwagens stimuleren	stimuleert	stimuleren	1	6	singular	plural	Het aantal vaders op de vrachtwagens stimuleert de persoon.
Het stel dichters naast de tafels kent	Het stel dichters naast de tafels kennen	kent	kennen	1	6	singular	plural	Het stel dichters naast de tafels kent de persoon.
De groep dichters onder de stoelen bekritiseert	De groep dichters onder de stoelen bekritiseren	bekritiseert	bekritiseren	1	6	singular	plural	De groep dichters onder de stoelen bekritiseert de persoon.
Het aantal leraren bij de fietsen verleidt	Het aantal leraren bij de fietsen verleiden	verleidt	verleiden	1	6	singular	plural	Het aantal leraren bij de fietsen verleidt de persoon.
De groep moeders achter de bomen groet	De groep moeders achter de bomen groeten	groet	groeten	1	6	singular	plural	De groep moeders achter de bomen groet de persoon.
Het paar vaders bij de tafels begrijpt	Het paar vaders bij de tafels begrijpen	begrijpt	begrijpen	1	6	singular	plural	Het paar vaders bij de tafels begrijpt de persoon.
De hoeveelheid jongens bij de stoelen roept	De hoeveelheid jongens bij de stoelen roepen	roept	roepen	1	6	singular	plural	De hoeveelheid jongens bij de stoelen roept de persoon.
De hoeveelheid vrouwen naast de stoelen vertrouwt	De hoeveelheid vrouwen naast de stoelen vertrouwen	vertrouwt	vertrouwen	1	6	singular	plural	De hoeveelheid vrouwen naast de stoelen vertrouwt de persoon.
Het paar doktoren achter de fietsen vertrouwt	Het paar doktoren achter de fietsen vertrouwen	vertrouwt	vertrouwen	1	6	singular	plural	Het paar doktoren achter de fietsen vertrouwt de persoon.
De groep boeren onder de vrachtwagens bekritiseert	De groep boeren onder de vrachtwagens bekritiseren	bekritiseert	bekritiseren	1	6	singular	plural	De groep boeren onder de vrachtwagens bekritiseert de persoon.
De hoeveelheid mannen achter de fietsen verleidt	De hoeveelheid mannen achter de fietsen verleiden	verleidt	verleiden	1	6	singular	plural	De hoeveelheid mannen achter de fietsen verleidt de persoon.
De hoeveelheid doktoren naast de fietsen kent	De hoeveelheid doktoren naast de fietsen kennen	kent	kennen	1	6	singular	plural	De hoeveelheid doktoren naast de fietsen kent de persoon.
De groep advocaten onder de stoelen kent	De groep advocaten onder de stoelen kennen	kent	kennen	1	6	singular	plural	De groep advocaten onder de stoelen kent de persoon.
De hoeveelheid zangers bij de bureaus herkent	De hoeveelheid zangers bij de bureaus herkennen	herkent	herkennen	1	6	singular	plural	De hoeveelheid zangers bij de bureaus herkent de persoon.
Het aantal tantes bij de tafels roept	Het aantal tantes bij de tafels roepen	roept	roepen	1	6	singular	plural	Het aantal tantes bij de tafels roept de persoon.
Het aantal boeren bij de fietsen roept	Het aantal boeren bij de fietsen roepen	roept	roepen	1	6	singular	plural	Het aantal boeren bij de fietsen roept de persoon.
Het aantal vrienden bij de vrachtwagens roept	Het aantal vrienden bij de vrachtwagens roepen	roept	roepen	1	6	singular	plural	Het aantal vrienden bij de vrachtwagens roept de persoon.
De hoeveelheid zangers naast de bomen onderzoekt	De hoeveelheid zangers naast de bomen onderzoeken	onderzoekt	onderzoeken	1	6	singular	plural	De hoeveelheid zangers naast de bomen onderzoekt de persoon.
De hoeveelheid moeders bij de tafels verleidt	De hoeveelheid moeders bij de tafels verleiden	verleidt	verleiden	1	6	singular	plural	De hoeveelheid moeders bij de tafels verleidt de persoon.
Het aantal vrouwen onder de vrachtwagens stimuleert	Het aantal vrouwen onder de vrachtwagens stimuleren	stimuleert	stimuleren	1	6	singular	plural	Het aantal vrouwen onder de vrachtwagens stimuleert de persoon.
Het paar dichters onder de vrachtwagens begrijpt	Het paar dichters onder de vrachtwagens begrijpen	begrijpt	begrijpen	1	6	singular	plural	Het paar dichters onder de vrachtwagens begrijpt de persoon.
De hoeveelheid advocaten achter de fietsen vertrouwt	De hoeveelheid advocaten achter de fietsen vertrouwen	vertrouwt	vertrouwen	1	6	singular	plural	De hoeveelheid advocaten achter de fietsen vertrouwt de persoon.
De hoeveelheid meiden bij de bureaus herkent	De hoeveelheid meiden bij de bureaus herkennen	herkent	herkennen	1	6	singular	plural	De hoeveelheid meiden bij de bureaus herkent de persoon.
Het paar mannen onder de tafels bekritiseert	Het paar mannen onder de tafels bekritiseren	bekritiseert	bekritiseren	1	6	singular	plural	Het paar mannen onder de tafels bekritiseert de persoon.
De groep leraren naast de vrachtwagens hoort	De groep leraren naast de vrachtwagens horen	hoort	horen	1	6	singular	plural	De groep leraren naast de vrachtwagens hoort de persoon.
Het stel tantes bij de bureaus onderzoekt	Het stel tantes bij de bureaus onderzoeken	onderzoekt	onderzoeken	1	6	singular	plural	Het stel tantes bij de bureaus onderzoekt de persoon.
De hoeveelheid mannen achter de stoelen begrijpt	De hoeveelheid mannen achter de stoelen begrijpen	begrijpt	begrijpen	1	6	singular	plural	De hoeveelheid mannen achter de stoelen begrijpt de persoon.
De groep timmermannen op de vrachtwagens mist	De groep timmermannen op de vrachtwagens missen	mist	missen	1	6	singular	plural	De groep timmermannen op de vrachtwagens mist de persoon.
Het paar dichters bij de stoelen onderzoekt	Het paar dichters bij de stoelen onderzoeken	onderzoekt	onderzoeken	1	6	singular	plural	Het paar dichters bij de stoelen onderzoekt de persoon.
De hoeveelheid vaders bij de vrachtwagens stimuleert	De hoeveelheid vaders bij de vrachtwagens stimuleren	stimuleert	stimuleren	1	6	singular	plural	De hoeveelheid vaders bij de vrachtwagens stimuleert de persoon.
Het paar moeders op de stoelen groet	Het paar moeders op de stoelen groeten	groet	groeten	1	6	singular	plural	Het paar moeders op de stoelen groet de persoon.
De hoeveelheid jongens onder de ramen vermijdt	De hoeveelheid jongens onder de ramen vermijden	vermijdt	vermijden	1	6	singular	plural	De hoeveelheid jongens onder de ramen vermijdt de persoon.
Het aantal doktoren achter de ramen herkent	Het aantal doktoren achter de ramen herkennen	herkent	herkennen	1	6	singular	plural	Het aantal doktoren achter de ramen herkent de persoon.
De groep boeren naast de bureaus hoort	De groep boeren naast de bureaus horen	hoort	horen	1	6	singular	plural	De groep boeren naast de bureaus hoort de persoon.
Het aantal timmermannen op de stoelen ziet	Het aantal timmermannen op de stoelen zien	ziet	zien	1	6	singular	plural	Het aantal timmermannen op de stoelen ziet de persoon.
Het paar meiden naast de bomen begrijpt	Het paar meiden naast de bomen begrijpen	begrijpt	begrijpen	1	6	singular	plural	Het paar meiden naast de bomen begrijpt de persoon.
Het aantal vrouwen naast de stoelen kent	Het aantal vrouwen naast de stoelen kennen	kent	kennen	1	6	singular	plural	Het aantal vrouwen naast de stoelen kent de persoon.
Het stel jongens naast de ramen groet	Het stel jongens naast de ramen groeten	groet	groeten	1	6	singular	plural	Het stel jongens naast de ramen groet de persoon.
Het stel mannen naast de tafels ziet	Het stel mannen naast de tafels zien	ziet	zien	1	6	singular	plural	Het stel mannen naast de tafels ziet de persoon.
De groep leraren bij de tafels kent	De groep leraren bij de tafels kennen	kent	kennen	1	6	singular	plural	De groep leraren bij de tafels kent de persoon.
De groep boeren bij de stoelen vermijdt	De groep boeren bij de stoelen vermijden	vermijdt	vermijden	1	6	singular	plural	De groep boeren bij de stoelen vermijdt de persoon.
Het stel zangers onder de stoelen stimuleert	Het stel zangers onder de stoelen stimuleren	stimuleert	stimuleren	1	6	singular	plural	Het stel zangers onder de stoelen stimuleert de persoon.
Het paar timmermannen naast de vrachtwagens groet	Het paar timmermannen naast de vrachtwagens groeten	groet	groeten	1	6	singular	plural	Het paar timmermannen naast de vrachtwagens groet de persoon.
De groep tantes bij de tafels groet	De groep tantes bij de tafels groeten	groet	groeten	1	6	singular	plural	De groep tantes bij de tafels groet de persoon.
De hoeveelheid mannen achter de bureaus roept	De hoeveelheid mannen achter de bureaus roepen	roept	roepen	1	6	singular	plural	De hoeveelheid mannen achter de bureaus roept de persoon.
De groep boeren op de stoelen begrijpt	De groep boeren op de stoelen begrijpen	begrijpt	begrijpen	1	6	singular	plural	De groep boeren op de stoelen begrijpt de persoon.
Het aantal tantes onder de tafels groet	Het aantal tantes onder de tafels groeten	groet	groeten	1	6	singular	plural	Het aantal tantes onder de tafels groet de persoon.
Het stel jongens naast de fietsen begrijpt	Het stel jongens naast de fietsen begrijpen	begrijpt	begrijpen	1	6	singular	plural	Het stel jongens naast de fietsen begrijpt de persoon.
Het aantal dichters achter de fietsen roept	Het aantal dichters achter de fietsen roepen	roept	roepen	1	6	singular	plural	Het aantal dichters achter de fietsen roept de persoon.
De hoeveelheid vaders achter de ramen roept	De hoeveelheid vaders achter de ramen roepen	roept	roepen	1	6	singular	plural	De hoeveelheid vaders achter de ramen roept de persoon.
Het paar zangers achter de bomen steunt	Het paar zangers achter de bomen steunen	steunt	steunen	1	6	singular	plural	Het paar zangers achter de bomen steunt de persoon.
Het aantal doktoren onder de fietsen vertrouwt	Het aantal doktoren onder de fietsen vertrouwen	vertrouwt	vertrouwen	1	6	singular	plural	Het aantal doktoren onder de fietsen vertrouwt de persoon.
De hoeveelheid vrouwen bij de ramen steunt	De hoeveelheid vrouwen bij de ramen steunen	steunt	steunen	1	6	singular	plural	De hoeveelheid vrouwen bij de ramen steunt de persoon.
Het aantal boeren onder de tafels herkent	Het aantal boeren onder de tafels herkennen	herkent	herkennen	1	6	singular	plural	Het aantal boeren onder de tafels herkent de persoon.
De hoeveelheid tantes naast de fietsen begrijpt	De hoeveelheid tantes naast de fietsen begrijpen	begrijpt	begrijpen	1	6	singular	plural	De hoeveelheid tantes naast de fietsen begrijpt de persoon.
Het paar tantes bij de ramen verleidt	Het paar tantes bij de ramen verleiden	verleidt	verleiden	1	6	singular	plural	Het paar tantes bij de ramen verleidt de persoon.
Het aantal meiden onder de bomen groet	Het aantal meiden onder de bomen groeten	groet	groeten	1	6	singular	plural	Het aantal meiden onder de bomen groet de persoon.
Het stel zangers bij de fietsen bekritiseert	Het stel zangers bij de fietsen bekritiseren	bekritiseert	bekritiseren	1	6	singular	plural	Het stel zangers bij de fietsen bekritiseert de persoon.
Het paar vaders op de ramen groet	Het paar vaders op de ramen groeten	groet	groeten	1	6	singular	plural	Het paar vaders op de ramen groet de persoon.
De hoeveelheid vaders bij de vrachtwagens vertrouwt	De hoeveelheid vaders bij de vrachtwagens vertrouwen	vertrouwt	vertrouwen	1	6	singular	plural	De hoeveelheid vaders bij de vrachtwagens vertrouwt de persoon.
De groep meiden naast de stoelen ziet	De groep meiden naast de stoelen zien	ziet	zien	1	6	singular	plural	De groep meiden naast de stoelen ziet de persoon.
Het paar advocaten achter de fietsen vermijdt	Het paar advocaten achter de fietsen vermijden	vermijdt	vermijden	1	6	singular	plural	Het paar advocaten achter de fietsen vermijdt de persoon.
De hoeveelheid zangers bij de ramen begrijpt	De hoeveelheid zangers bij de ramen begrijpen	begrijpt	begrijpen	1	6	singular	plural	De hoeveelheid zangers bij de ramen begrijpt de persoon.
Het aantal meiden op de bomen ziet	Het aantal meiden op de bomen zien	ziet	zien	1	6	singular	plural	Het aantal meiden op de bomen ziet de persoon.
Het stel vaders naast de vrachtwagens vermijdt	Het stel vaders naast de vrachtwagens vermijden	vermijdt	vermijden	1	6	singular	plural	Het stel vaders naast de vrachtwagens vermijdt de persoon.
Het paar ooms bij de stoelen stimuleert	Het paar ooms bij de stoelen stimuleren	stimuleert	stimuleren	1	6	singular	plural	Het paar ooms bij de stoelen stimuleert de persoon.
Het stel advocaten naast de vrachtwagens steunt	Het stel advocaten naast de vrachtwagens steunen	steunt	steunen	1	6	singular	plural	Het stel advocaten naast de vrachtwagens steunt de persoon.
Het aantal vrouwen achter de ramen verleidt	Het aantal vrouwen achter de ramen verleiden	verleidt	verleiden	1	6	singular	plural	Het aantal vrouwen achter de ramen verleidt de persoon.
Het stel tantes achter de tafels groet	Het stel tantes achter de tafels groeten	groet	groeten	1	6	singular	plural	Het stel tantes achter de tafels groet de persoon.
Het aantal boeren onder de bomen verleidt	Het aantal boeren onder de bomen verleiden	verleidt	verleiden	1	6	singular	plural	Het aantal boeren onder de bomen verleidt de persoon.
De groep moeders op de tafels mist	De groep moeders op de tafels missen	mist	missen	1	6	singular	plural	De groep moeders op de tafels mist de persoon.
Het paar meiden achter de bomen vermijdt	Het paar meiden achter de bomen vermijden	vermijdt	vermijden	1	6	singular	plural	Het paar meiden achter de bomen vermijdt de persoon.
Het aantal ooms naast de bureaus hoort	Het aantal ooms naast de bureaus horen	hoort	horen	1	6	singular	plural	Het aantal ooms naast de bureaus hoort de persoon.
De hoeveelheid vrouwen naast de fietsen mist	De hoeveelheid vrouwen naast de fietsen missen	mist	missen	1	6	singular	plural	De hoeveelheid vrouwen naast de fietsen mist de persoon.
De groep tantes op de ramen verleidt	De groep tantes op de ramen verleiden	verleidt	verleiden	1	6	singular	plural	De groep tantes op de ramen verleidt de persoon.
De groep meiden bij de bureaus vermijdt	De groep meiden bij de bureaus vermijden	vermijdt	vermijden	1	6	singular	plural	De groep meiden bij de bureaus vermijdt de persoon.
De hoeveelheid timmermannen onder de bomen ziet	De hoeveelheid timmermannen onder de bomen zien	ziet	zien	1	6	singular	plural	De hoeveelheid timmermannen onder de bomen ziet de persoon.
Het aantal boeren bij de ramen vermijdt	Het aantal boeren bij de ramen vermijden	vermijdt	vermijden	1	6	singular	plural	Het aantal boeren bij de ramen vermijdt de persoon.
Het stel doktoren naast de stoelen vertrouwt	Het stel doktoren naast de stoelen vertrouwen	vertrouwt	vertrouwen	1	6	singular	plural	Het stel doktoren naast de stoelen vertrouwt de persoon.
Het aantal vrouwen achter de bomen begrijpt	Het aantal vrouwen achter de bomen begrijpen	begrijpt	begrijpen	1	6	singular	plural	Het aantal vrouwen achter de bomen begrijpt de persoon.
Het paar tantes bij de fietsen mist	Het paar tantes bij de fietsen missen	mist	missen	1	6	singular	plural	Het paar tantes bij de fietsen mist de persoon.
Het stel doktoren op de stoelen kent	Het stel doktoren op de stoelen kennen	kent	kennen	1	6	singular	plural	Het stel doktoren op de stoelen kent de persoon.
Het stel ooms achter de fietsen vertrouwt	Het stel ooms achter de fietsen vertrouwen	vertrouwt	vertrouwen	1	6	singular	plural	Het stel ooms achter de fietsen vertrouwt de persoon.
De hoeveelheid vaders achter de bureaus mist	De hoeveelheid vaders achter de bureaus missen	mist	missen	1	6	singular	plural	De hoeveelheid vaders achter de bureaus mist de persoon.
De groep dichters bij de stoelen vermijdt	De groep dichters bij de stoelen vermijden	vermijdt	vermijden	1	6	singular	plural	De groep dichters bij de stoelen vermijdt de persoon.
Het stel vaders onder de bureaus groet	Het stel vaders onder de bureaus groeten	groet	groeten	1	6	singular	plural	Het stel vaders onder de bureaus groet de persoon.
Het paar vrienden achter de ramen vermijdt	Het paar vrienden achter de ramen vermijden	vermijdt	vermijden	1	6	singular	plural	Het paar vrienden achter de ramen vermijdt de persoon.
Het aantal vrouwen achter de fietsen steunt	Het aantal vrouwen achter de fietsen steunen	steunt	steunen	1	6	singular	plural	Het aantal vrouwen achter de fietsen steunt de persoon.
Het paar mannen naast de bomen groet	Het paar mannen naast de bomen groeten	groet	groeten	1	6	singular	plural	Het paar mannen naast de bomen groet de persoon.
