agreement	disagreement	correct_verb	incorrect_verb	subject_index	verb_index	number1	number2	completed
De automobilist ziet dat de dichter de persoon vertrouwt	De automobilist ziet dat de dichter de persoon vertrouwen	vertrouwt	vertrouwen	5	8	singular	singular	De automobilist ziet dat de dichter de persoon vertrouwt.
De toeschouwer denkt dat de schrijver de persoon kent	De toeschouwer denkt dat de schrijver de persoon kennen	kent	kennen	5	8	singular	singular	De toeschouwer denkt dat de schrijver de persoon kent.
De automobilist ziet dat de advocaat de persoon begrijpt	De automobilist ziet dat de advocaat de persoon begrijpen	begrijpt	begrijpen	5	8	singular	singular	De automobilist ziet dat de advocaat de persoon begrijpt.
De directeur denkt dat de moeder de persoon steunt	De directeur denkt dat de moeder de persoon steunen	steunt	steunen	5	8	singular	singular	De directeur denkt dat de moeder de persoon steunt.
De directeur gelooft dat de oom de persoon steunt	De directeur gelooft dat de oom de persoon steunen	steunt	steunen	5	8	singular	singular	De directeur gelooft dat de oom de persoon steunt.
De leider wil dat de persoon de persoon onderzoekt	De leider wil dat de persoon de persoon onderzoeken	onderzoekt	onderzoeken	5	8	singular	singular	De leider wil dat de persoon de persoon onderzoekt.
De leider gelooft dat de jongen de persoon stimuleert	De leider gelooft dat de jongen de persoon stimuleren	stimuleert	stimuleren	5	8	singular	singular	De leider gelooft dat de jongen de persoon stimuleert.
De directeur gelooft dat de zanger de persoon bekritiseert	De directeur gelooft dat de zanger de persoon bekritiseren	bekritiseert	bekritiseren	5	8	singular	singular	De directeur gelooft dat de zanger de persoon bekritiseert.
De automobilist wenst dat de dichter de persoon ziet	De automobilist wenst dat de dichter de persoon zien	ziet	zien	5	8	singular	singular	De automobilist wenst dat de dichter de persoon ziet.
De leider wenst dat de vader de persoon vertrouwt	De leider wenst dat de vader de persoon vertrouwen	vertrouwt	vertrouwen	5	8	singular	singular	De leider wenst dat de vader de persoon vertrouwt.
De werkgevers geloven dat de dichter de persoon steunt	De werkgevers geloven dat de dichter de persoon steunen	steunt	steunen	5	8	plural	singular	De werkgevers geloven dat de dichter de persoon steunt.
De werkgevers wensen dat de oom de persoon ziet	De werkgevers wensen dat de oom de persoon zien	ziet	zien	5	8	plural	singular	De werkgevers wensen dat de oom de persoon ziet.
De directeuren willen dat de vader de persoon onderzoekt	De directeuren willen dat de vader de persoon onderzoeken	onderzoekt	onderzoeken	5	8	plural	singular	De directeuren willen dat de vader de persoon onderzoekt.
De werkgevers geloven dat de oom de persoon steunt	De werkgevers geloven dat de oom de persoon steunen	steunt	steunen	5	8	plural	singular	De werkgevers geloven dat de oom de persoon steunt.
De leiders willen dat de vader de persoon bekritiseert	De leiders willen dat de vader de persoon bekritiseren	bekritiseert	bekritiseren	5	8	plural	singular	De leiders willen dat de vader de persoon bekritiseert.
De leiders denken dat de advocaat de persoon begrijpt	De leiders denken dat de advocaat de persoon begrijpen	begrijpt	begrijpen	5	8	plural	singular	De leiders denken dat de advocaat de persoon begrijpt.
De toeschouwers willen dat de jongen de persoon roept	De toeschouwers willen dat de jongen de persoon roepen	roept	roepen	5	8	plural	singular	De toeschouwers willen dat de jongen de persoon roept.
De directeuren zien dat de schrijver de persoon bekritiseert	De directeuren zien dat de schrijver de persoon bekritiseren	bekritiseert	bekritiseren	5	8	plural	singular	De directeuren zien dat de schrijver de persoon bekritiseert.
De personen geloven dat de jongen de persoon mist	De personen geloven dat de jongen de persoon missen	mist	missen	5	8	plural	singular	De personen geloven dat de jongen de persoon mist.
De leiders wensen dat de zanger de persoon roept	De leiders wensen dat de zanger de persoon roepen	roept	roepen	5	8	plural	singular	De leiders wensen dat de zanger de persoon roept.
De toeschouwers denken dat de man de persoon vermijdt	De toeschouwers denken dat de man de persoon vermijden	vermijdt	vermijden	5	8	plural	singular	De toeschouwers denken dat de man de persoon vermijdt.
De personen willen dat de moeder de persoon vertrouwt	De personen willen dat de moeder de persoon vertrouwen	vertrouwt	vertrouwen	5	8	plural	singular	De personen willen dat de moeder de persoon vertrouwt.
De leiders willen dat de advocaat de persoon mist	De leiders willen dat de advocaat de persoon missen	mist	missen	5	8	plural	singular	De leiders willen dat de advocaat de persoon mist.
De toeschouwers geloven dat de persoon de persoon roept	De toeschouwers geloven dat de persoon de persoon roepen	roept	roepen	5	8	plural	singular	De toeschouwers geloven dat de persoon de persoon roept.
De directeuren geloven dat de vader de persoon vermijdt	De directeuren geloven dat de vader de persoon vermijden	vermijdt	vermijden	5	8	plural	singular	De directeuren geloven dat de vader de persoon vermijdt.
De leiders wensen dat de schrijver de persoon kent	De leiders wensen dat de schrijver de persoon kennen	kent	kennen	5	8	plural	singular	De leiders wensen dat de schrijver de persoon kent.
De personen willen dat de schrijver de persoon mist	De personen willen dat de schrijver de persoon missen	mist	missen	5	8	plural	singular	De personen willen dat de schrijver de persoon mist.
De automobilisten geloven dat de dichter de persoon hoort	De automobilisten geloven dat de dichter de persoon horen	hoort	horen	5	8	plural	singular	De automobilisten geloven dat de dichter de persoon hoort.
De toeschouwers denken dat de moeder de persoon vermijdt	De toeschouwers denken dat de moeder de persoon vermijden	vermijdt	vermijden	5	8	plural	singular	De toeschouwers denken dat de moeder de persoon vermijdt.
De leiders denken dat de advocaat de persoon steunt	De leiders denken dat de advocaat de persoon steunen	steunt	steunen	5	8	plural	singular	De leiders denken dat de advocaat de persoon steunt.
De toeschouwers zien dat de vriend de persoon kent	De toeschouwers zien dat de vriend de persoon kennen	kent	kennen	5	8	plural	singular	De toeschouwers zien dat de vriend de persoon kent.
De werkgevers denken dat de schrijver de persoon stimuleert	De werkgevers denken dat de schrijver de persoon stimuleren	stimuleert	stimuleren	5	8	plural	singular	De werkgevers denken dat de schrijver de persoon stimuleert.
De automobilisten willen dat de vriend de persoon herkent	De automobilisten willen dat de vriend de persoon herkennen	herkent	herkennen	5	8	plural	singular	De automobilisten willen dat de vriend de persoon herkent.
De automobilisten geloven dat de persoon de persoon herkent	De automobilisten geloven dat de persoon de persoon herkennen	herkent	herkennen	5	8	plural	singular	De automobilisten geloven dat de persoon de persoon herkent.
De toeschouwers zien dat de man de persoon roept	De toeschouwers zien dat de man de persoon roepen	roept	roepen	5	8	plural	singular	De toeschouwers zien dat de man de persoon roept.
De leiders zien dat de moeder de persoon vertrouwt	De leiders zien dat de moeder de persoon vertrouwen	vertrouwt	vertrouwen	5	8	plural	singular	De leiders zien dat de moeder de persoon vertrouwt.
De automobilisten geloven dat de jongen de persoon ziet	De automobilisten geloven dat de jongen de persoon zien	ziet	zien	5	8	plural	singular	De automobilisten geloven dat de jongen de persoon ziet.
De personen denken dat de vriend de persoon groet	De personen denken dat de vriend de persoon groeten	groet	groeten	5	8	plural	singular	De personen denken dat de vriend de persoon groet.
De werkgevers geloven dat de moeder de persoon vertrouwt	De werkgevers geloven dat de moeder de persoon vertrouwen	vertrouwt	vertrouwen	5	8	plural	singular	De werkgevers geloven dat de moeder de persoon vertrouwt.
De automobilisten geloven dat de oom de persoon steunt	De automobilisten geloven dat de oom de persoon steunen	steunt	steunen	5	8	plural	singular	De automobilisten geloven dat de oom de persoon steunt.
De toeschouwers denken dat de moeder de persoon steunt	De toeschouwers denken dat de moeder de persoon steunen	steunt	steunen	5	8	plural	singular	De toeschouwers denken dat de moeder de persoon steunt.
De leiders denken dat de vader de persoon steunt	De leiders denken dat de vader de persoon steunen	steunt	steunen	5	8	plural	singular	De leiders denken dat de vader de persoon steunt.
De personen denken dat de schrijver de persoon herkent	De personen denken dat de schrijver de persoon herkennen	herkent	herkennen	5	8	plural	singular	De personen denken dat de schrijver de persoon herkent.
De werkgevers wensen dat de vriend de persoon vermijdt	De werkgevers wensen dat de vriend de persoon vermijden	vermijdt	vermijden	5	8	plural	singular	De werkgevers wensen dat de vriend de persoon vermijdt.
De toeschouwers wensen dat de moeder de persoon groet	De toeschouwers wensen dat de moeder de persoon groeten	groet	groeten	5	8	plural	singular	De toeschouwers wensen dat de moeder de persoon groet.
De personen denken dat de dokter de persoon roept	De personen denken dat de dokter de persoon roepen	roept	roepen	5	8	plural	singular	De personen denken dat de dokter de persoon roept.
De toeschouwers geloven dat de vader de persoon ziet	De toeschouwers geloven dat de vader de persoon zien	ziet	zien	5	8	plural	singular	De toeschouwers geloven dat de vader de persoon ziet.
De automobilisten denken dat de oom de persoon ziet	De automobilisten denken dat de oom de persoon zien	ziet	zien	5	8	plural	singular	De automobilisten denken dat de oom de persoon ziet.
De personen denken dat de jongen de persoon mist	De personen denken dat de jongen de persoon missen	mist	missen	5	8	plural	singular	De personen denken dat de jongen de persoon mist.
De directeuren geloven dat de man de persoon kent	De directeuren geloven dat de man de persoon kennen	kent	kennen	5	8	plural	singular	De directeuren geloven dat de man de persoon kent.
De werkgevers geloven dat de schrijver de persoon verleidt	De werkgevers geloven dat de schrijver de persoon verleiden	verleidt	verleiden	5	8	plural	singular	De werkgevers geloven dat de schrijver de persoon verleidt.
De directeuren willen dat de vader de persoon vertrouwt	De directeuren willen dat de vader de persoon vertrouwen	vertrouwt	vertrouwen	5	8	plural	singular	De directeuren willen dat de vader de persoon vertrouwt.
De automobilisten willen dat de oom de persoon steunt	De automobilisten willen dat de oom de persoon steunen	steunt	steunen	5	8	plural	singular	De automobilisten willen dat de oom de persoon steunt.
De automobilisten denken dat de man de persoon bekritiseert	De automobilisten denken dat de man de persoon bekritiseren	bekritiseert	bekritiseren	5	8	plural	singular	De automobilisten denken dat de man de persoon bekritiseert.
De personen wensen dat de moeder de persoon ziet	De personen wensen dat de moeder de persoon zien	ziet	zien	5	8	plural	singular	De personen wensen dat de moeder de persoon ziet.
De personen wensen dat de winnaar de persoon ziet	De personen wensen dat de winnaar de persoon zien	ziet	zien	5	8	plural	singular	De personen wensen dat de winnaar de persoon ziet.
De werkgevers denken dat de zanger de persoon verleidt	De werkgevers denken dat de zanger de persoon verleiden	verleidt	verleiden	5	8	plural	singular	De werkgevers denken dat de zanger de persoon verleidt.
De werkgevers willen dat de dokter de persoon verleidt	De werkgevers willen dat de dokter de persoon verleiden	verleidt	verleiden	5	8	plural	singular	De werkgevers willen dat de dokter de persoon verleidt.
De werkgevers zien dat de advocaat de persoon herkent	De werkgevers zien dat de advocaat de persoon herkennen	herkent	herkennen	5	8	plural	singular	De werkgevers zien dat de advocaat de persoon herkent.
De toeschouwers wensen dat de advocaat de persoon roept	De toeschouwers wensen dat de advocaat de persoon roepen	roept	roepen	5	8	plural	singular	De toeschouwers wensen dat de advocaat de persoon roept.
De directeuren geloven dat de jongen de persoon stimuleert	De directeuren geloven dat de jongen de persoon stimuleren	stimuleert	stimuleren	5	8	plural	singular	De directeuren geloven dat de jongen de persoon stimuleert.
De automobilisten zien dat de dokter de persoon mist	De automobilisten zien dat de dokter de persoon missen	mist	missen	5	8	plural	singular	De automobilisten zien dat de dokter de persoon mist.
De werkgevers willen dat de dichter de persoon groet	De werkgevers willen dat de dichter de persoon groeten	groet	groeten	5	8	plural	singular	De werkgevers willen dat de dichter de persoon groet.
De leiders willen dat de vader de persoon begrijpt	De leiders willen dat de vader de persoon begrijpen	begrijpt	begrijpen	5	8	plural	singular	De leiders willen dat de vader de persoon begrijpt.
De werkgevers geloven dat de vriend de persoon onderzoekt	De werkgevers geloven dat de vriend de persoon onderzoeken	onderzoekt	onderzoeken	5	8	plural	singular	De werkgevers geloven dat de vriend de persoon onderzoekt.
De werkgevers denken dat de dichter de persoon steunt	De werkgevers denken dat de dichter de persoon steunen	steunt	steunen	5	8	plural	singular	De werkgevers denken dat de dichter de persoon steunt.
De directeuren denken dat de schrijver de persoon begrijpt	De directeuren denken dat de schrijver de persoon begrijpen	begrijpt	begrijpen	5	8	plural	singular	De directeuren denken dat de schrijver de persoon begrijpt.
De directeuren wensen dat de persoon de persoon groet	De directeuren wensen dat de persoon de persoon groeten	groet	groeten	5	8	plural	singular	De directeuren wensen dat de persoon de persoon groet.
De toeschouwers denken dat de persoon de persoon vermijdt	De toeschouwers denken dat de persoon de persoon vermijden	vermijdt	vermijden	5	8	plural	singular	De toeschouwers denken dat de persoon de persoon vermijdt.
De werkgevers geloven dat de dichter de persoon vermijdt	De werkgevers geloven dat de dichter de persoon vermijden	vermijdt	vermijden	5	8	plural	singular	De werkgevers geloven dat de dichter de persoon vermijdt.
De leiders zien dat de advocaat de persoon kent	De leiders zien dat de advocaat de persoon kennen	kent	kennen	5	8	plural	singular	De leiders zien dat de advocaat de persoon kent.
De werkgevers denken dat de dichter de persoon groet	De werkgevers denken dat de dichter de persoon groeten	groet	groeten	5	8	plural	singular	De werkgevers denken dat de dichter de persoon groet.
De werkgevers geloven dat de jongen de persoon kent	De werkgevers geloven dat de jongen de persoon kennen	kent	kennen	5	8	plural	singular	De werkgevers geloven dat de jongen de persoon kent.
De directeuren wensen dat de schrijver de persoon vertrouwt	De directeuren wensen dat de schrijver de persoon vertrouwen	vertrouwt	vertrouwen	5	8	plural	singular	De directeuren wensen dat de schrijver de persoon vertrouwt.
De automobilisten wensen dat de advocaat de persoon roept	De automobilisten wensen dat de advocaat de persoon roepen	roept	roepen	5	8	plural	singular	De automobilisten wensen dat de advocaat de persoon roept.
De directeuren denken dat de winnaar de persoon verleidt	De directeuren denken dat de winnaar de persoon verleiden	verleidt	verleiden	5	8	plural	singular	De directeuren denken dat de winnaar de persoon verleidt.
De automobilisten denken dat de jongen de persoon steunt	De automobilisten denken dat de jongen de persoon steunen	steunt	steunen	5	8	plural	singular	De automobilisten denken dat de jongen de persoon steunt.
De toeschouwers zien dat de inwoner de persoon bekritiseert	De toeschouwers zien dat de inwoner de persoon bekritiseren	bekritiseert	bekritiseren	5	8	plural	singular	De toeschouwers zien dat de inwoner de persoon bekritiseert.
De automobilisten zien dat de dichter de persoon hoort	De automobilisten zien dat de dichter de persoon horen	hoort	horen	5	8	plural	singular	De automobilisten zien dat de dichter de persoon hoort.
De toeschouwers willen dat de dokter de persoon vertrouwt	De toeschouwers willen dat de dokter de persoon vertrouwen	vertrouwt	vertrouwen	5	8	plural	singular	De toeschouwers willen dat de dokter de persoon vertrouwt.
De toeschouwers zien dat de moeder de persoon roept	De toeschouwers zien dat de moeder de persoon roepen	roept	roepen	5	8	plural	singular	De toeschouwers zien dat de moeder de persoon roept.
De automobilisten zien dat de zanger de persoon herkent	De automobilisten zien dat de zanger de persoon herkennen	herkent	herkennen	5	8	plural	singular	De automobilisten zien dat de zanger de persoon herkent.
De automobilisten willen dat de man de persoon hoort	De automobilisten willen dat de man de persoon horen	hoort	horen	5	8	plural	singular	De automobilisten willen dat de man de persoon hoort.
De werkgevers geloven dat de zanger de persoon vermijdt	De werkgevers geloven dat de zanger de persoon vermijden	vermijdt	vermijden	5	8	plural	singular	De werkgevers geloven dat de zanger de persoon vermijdt.
De personen geloven dat de moeder de persoon kent	De personen geloven dat de moeder de persoon kennen	kent	kennen	5	8	plural	singular	De personen geloven dat de moeder de persoon kent.
De leiders willen dat de winnaar de persoon onderzoekt	De leiders willen dat de winnaar de persoon onderzoeken	onderzoekt	onderzoeken	5	8	plural	singular	De leiders willen dat de winnaar de persoon onderzoekt.
De directeuren zien dat de schrijver de persoon vertrouwt	De directeuren zien dat de schrijver de persoon vertrouwen	vertrouwt	vertrouwen	5	8	plural	singular	De directeuren zien dat de schrijver de persoon vertrouwt.
De personen denken dat de man de persoon groet	De personen denken dat de man de persoon groeten	groet	groeten	5	8	plural	singular	De personen denken dat de man de persoon groet.
De personen willen dat de dokter de persoon groet	De personen willen dat de dokter de persoon groeten	groet	groeten	5	8	plural	singular	De personen willen dat de dokter de persoon groet.
De personen wensen dat de zanger de persoon groet	De personen wensen dat de zanger de persoon groeten	groet	groeten	5	8	plural	singular	De personen wensen dat de zanger de persoon groet.
De directeuren wensen dat de moeder de persoon onderzoekt	De directeuren wensen dat de moeder de persoon onderzoeken	onderzoekt	onderzoeken	5	8	plural	singular	De directeuren wensen dat de moeder de persoon onderzoekt.
De werkgevers willen dat de persoon de persoon vermijdt	De werkgevers willen dat de persoon de persoon vermijden	vermijdt	vermijden	5	8	plural	singular	De werkgevers willen dat de persoon de persoon vermijdt.
De toeschouwers wensen dat de man de persoon mist	De toeschouwers wensen dat de man de persoon missen	mist	missen	5	8	plural	singular	De toeschouwers wensen dat de man de persoon mist.
De directeuren willen dat de schrijver de persoon mist	De directeuren willen dat de schrijver de persoon missen	mist	missen	5	8	plural	singular	De directeuren willen dat de schrijver de persoon mist.
De personen willen dat de winnaar de persoon verleidt	De personen willen dat de winnaar de persoon verleiden	verleidt	verleiden	5	8	plural	singular	De personen willen dat de winnaar de persoon verleidt.
De personen willen dat de persoon de persoon vertrouwt	De personen willen dat de persoon de persoon vertrouwen	vertrouwt	vertrouwen	5	8	plural	singular	De personen willen dat de persoon de persoon vertrouwt.
De werkgevers wensen dat de winnaar de persoon vertrouwt	De werkgevers wensen dat de winnaar de persoon vertrouwen	vertrouwt	vertrouwen	5	8	plural	singular	De werkgevers wensen dat de winnaar de persoon vertrouwt.
De werkgevers zien dat de advocaat de persoon hoort	De werkgevers zien dat de advocaat de persoon horen	hoort	horen	5	8	plural	singular	De werkgevers zien dat de advocaat de persoon hoort.
De personen zien dat de moeder de persoon stimuleert	De personen zien dat de moeder de persoon stimuleren	stimuleert	stimuleren	5	8	plural	singular	De personen zien dat de moeder de persoon stimuleert.
De toeschouwers denken dat de man de persoon onderzoekt	De toeschouwers denken dat de man de persoon onderzoeken	onderzoekt	onderzoeken	5	8	plural	singular	De toeschouwers denken dat de man de persoon onderzoekt.
De personen willen dat de man de persoon verleidt	De personen willen dat de man de persoon verleiden	verleidt	verleiden	5	8	plural	singular	De personen willen dat de man de persoon verleidt.
De toeschouwers wensen dat de inwoner de persoon begrijpt	De toeschouwers wensen dat de inwoner de persoon begrijpen	begrijpt	begrijpen	5	8	plural	singular	De toeschouwers wensen dat de inwoner de persoon begrijpt.
De automobilisten willen dat de winnaar de persoon vermijdt	De automobilisten willen dat de winnaar de persoon vermijden	vermijdt	vermijden	5	8	plural	singular	De automobilisten willen dat de winnaar de persoon vermijdt.
De directeuren geloven dat de vriend de persoon bekritiseert	De directeuren geloven dat de vriend de persoon bekritiseren	bekritiseert	bekritiseren	5	8	plural	singular	De directeuren geloven dat de vriend de persoon bekritiseert.
De werkgevers wensen dat de jongen de persoon steunt	De werkgevers wensen dat de jongen de persoon steunen	steunt	steunen	5	8	plural	singular	De werkgevers wensen dat de jongen de persoon steunt.
De automobilisten wensen dat de moeder de persoon bekritiseert	De automobilisten wensen dat de moeder de persoon bekritiseren	bekritiseert	bekritiseren	5	8	plural	singular	De automobilisten wensen dat de moeder de persoon bekritiseert.
De werkgevers zien dat de winnaar de persoon verleidt	De werkgevers zien dat de winnaar de persoon verleiden	verleidt	verleiden	5	8	plural	singular	De werkgevers zien dat de winnaar de persoon verleidt.
De toeschouwers willen dat de inwoner de persoon verleidt	De toeschouwers willen dat de inwoner de persoon verleiden	verleidt	verleiden	5	8	plural	singular	De toeschouwers willen dat de inwoner de persoon verleidt.
De toeschouwers wensen dat de zanger de persoon verleidt	De toeschouwers wensen dat de zanger de persoon verleiden	verleidt	verleiden	5	8	plural	singular	De toeschouwers wensen dat de zanger de persoon verleidt.
De automobilisten wensen dat de zanger de persoon stimuleert	De automobilisten wensen dat de zanger de persoon stimuleren	stimuleert	stimuleren	5	8	plural	singular	De automobilisten wensen dat de zanger de persoon stimuleert.
De leiders willen dat de persoon de persoon bekritiseert	De leiders willen dat de persoon de persoon bekritiseren	bekritiseert	bekritiseren	5	8	plural	singular	De leiders willen dat de persoon de persoon bekritiseert.
De leiders willen dat de inwoner de persoon onderzoekt	De leiders willen dat de inwoner de persoon onderzoeken	onderzoekt	onderzoeken	5	8	plural	singular	De leiders willen dat de inwoner de persoon onderzoekt.
De directeuren willen dat de advocaat de persoon roept	De directeuren willen dat de advocaat de persoon roepen	roept	roepen	5	8	plural	singular	De directeuren willen dat de advocaat de persoon roept.
De toeschouwers wensen dat de schrijver de persoon onderzoekt	De toeschouwers wensen dat de schrijver de persoon onderzoeken	onderzoekt	onderzoeken	5	8	plural	singular	De toeschouwers wensen dat de schrijver de persoon onderzoekt.
De toeschouwers geloven dat de moeder de persoon begrijpt	De toeschouwers geloven dat de moeder de persoon begrijpen	begrijpt	begrijpen	5	8	plural	singular	De toeschouwers geloven dat de moeder de persoon begrijpt.
De directeuren willen dat de winnaar de persoon mist	De directeuren willen dat de winnaar de persoon missen	mist	missen	5	8	plural	singular	De directeuren willen dat de winnaar de persoon mist.
De personen wensen dat de advocaat de persoon groet	De personen wensen dat de advocaat de persoon groeten	groet	groeten	5	8	plural	singular	De personen wensen dat de advocaat de persoon groet.
De personen wensen dat de vriend de persoon groet	De personen wensen dat de vriend de persoon groeten	groet	groeten	5	8	plural	singular	De personen wensen dat de vriend de persoon groet.
De werkgevers denken dat de oom de persoon kent	De werkgevers denken dat de oom de persoon kennen	kent	kennen	5	8	plural	singular	De werkgevers denken dat de oom de persoon kent.
De leiders denken dat de persoon de persoon steunt	De leiders denken dat de persoon de persoon steunen	steunt	steunen	5	8	plural	singular	De leiders denken dat de persoon de persoon steunt.
De leiders wensen dat de advocaat de persoon stimuleert	De leiders wensen dat de advocaat de persoon stimuleren	stimuleert	stimuleren	5	8	plural	singular	De leiders wensen dat de advocaat de persoon stimuleert.
De automobilisten geloven dat de advocaat de persoon vertrouwt	De automobilisten geloven dat de advocaat de persoon vertrouwen	vertrouwt	vertrouwen	5	8	plural	singular	De automobilisten geloven dat de advocaat de persoon vertrouwt.
De werkgevers geloven dat de oom de persoon roept	De werkgevers geloven dat de oom de persoon roepen	roept	roepen	5	8	plural	singular	De werkgevers geloven dat de oom de persoon roept.
De werkgevers zien dat de vader de persoon kent	De werkgevers zien dat de vader de persoon kennen	kent	kennen	5	8	plural	singular	De werkgevers zien dat de vader de persoon kent.
De personen geloven dat de zanger de persoon bekritiseert	De personen geloven dat de zanger de persoon bekritiseren	bekritiseert	bekritiseren	5	8	plural	singular	De personen geloven dat de zanger de persoon bekritiseert.
De toeschouwers geloven dat de oom de persoon ziet	De toeschouwers geloven dat de oom de persoon zien	ziet	zien	5	8	plural	singular	De toeschouwers geloven dat de oom de persoon ziet.
De automobilisten zien dat de moeder de persoon roept	De automobilisten zien dat de moeder de persoon roepen	roept	roepen	5	8	plural	singular	De automobilisten zien dat de moeder de persoon roept.
De directeuren denken dat de schrijver de persoon kent	De directeuren denken dat de schrijver de persoon kennen	kent	kennen	5	8	plural	singular	De directeuren denken dat de schrijver de persoon kent.
De personen denken dat de advocaat de persoon roept	De personen denken dat de advocaat de persoon roepen	roept	roepen	5	8	plural	singular	De personen denken dat de advocaat de persoon roept.
De werkgevers willen dat de winnaar de persoon groet	De werkgevers willen dat de winnaar de persoon groeten	groet	groeten	5	8	plural	singular	De werkgevers willen dat de winnaar de persoon groet.
De toeschouwers zien dat de vriend de persoon mist	De toeschouwers zien dat de vriend de persoon missen	mist	missen	5	8	plural	singular	De toeschouwers zien dat de vriend de persoon mist.
De personen geloven dat de inwoner de persoon hoort	De personen geloven dat de inwoner de persoon horen	hoort	horen	5	8	plural	singular	De personen geloven dat de inwoner de persoon hoort.
De personen zien dat de oom de persoon hoort	De personen zien dat de oom de persoon horen	hoort	horen	5	8	plural	singular	De personen zien dat de oom de persoon hoort.
De leiders wensen dat de dokter de persoon hoort	De leiders wensen dat de dokter de persoon horen	hoort	horen	5	8	plural	singular	De leiders wensen dat de dokter de persoon hoort.
De toeschouwers denken dat de advocaat de persoon stimuleert	De toeschouwers denken dat de advocaat de persoon stimuleren	stimuleert	stimuleren	5	8	plural	singular	De toeschouwers denken dat de advocaat de persoon stimuleert.
De werkgevers denken dat de dichter de persoon onderzoekt	De werkgevers denken dat de dichter de persoon onderzoeken	onderzoekt	onderzoeken	5	8	plural	singular	De werkgevers denken dat de dichter de persoon onderzoekt.
De werkgevers zien dat de vriend de persoon verleidt	De werkgevers zien dat de vriend de persoon verleiden	verleidt	verleiden	5	8	plural	singular	De werkgevers zien dat de vriend de persoon verleidt.
De leiders denken dat de schrijver de persoon stimuleert	De leiders denken dat de schrijver de persoon stimuleren	stimuleert	stimuleren	5	8	plural	singular	De leiders denken dat de schrijver de persoon stimuleert.
De werkgevers willen dat de moeder de persoon steunt	De werkgevers willen dat de moeder de persoon steunen	steunt	steunen	5	8	plural	singular	De werkgevers willen dat de moeder de persoon steunt.
De personen willen dat de persoon de persoon groet	De personen willen dat de persoon de persoon groeten	groet	groeten	5	8	plural	singular	De personen willen dat de persoon de persoon groet.
De toeschouwers geloven dat de man de persoon bekritiseert	De toeschouwers geloven dat de man de persoon bekritiseren	bekritiseert	bekritiseren	5	8	plural	singular	De toeschouwers geloven dat de man de persoon bekritiseert.
De directeuren geloven dat de dokter de persoon onderzoekt	De directeuren geloven dat de dokter de persoon onderzoeken	onderzoekt	onderzoeken	5	8	plural	singular	De directeuren geloven dat de dokter de persoon onderzoekt.
De personen wensen dat de inwoner de persoon ziet	De personen wensen dat de inwoner de persoon zien	ziet	zien	5	8	plural	singular	De personen wensen dat de inwoner de persoon ziet.
De leiders denken dat de vader de persoon vermijdt	De leiders denken dat de vader de persoon vermijden	vermijdt	vermijden	5	8	plural	singular	De leiders denken dat de vader de persoon vermijdt.
De toeschouwers denken dat de dichter de persoon hoort	De toeschouwers denken dat de dichter de persoon horen	hoort	horen	5	8	plural	singular	De toeschouwers denken dat de dichter de persoon hoort.
De directeuren geloven dat de dokter de persoon bekritiseert	De directeuren geloven dat de dokter de persoon bekritiseren	bekritiseert	bekritiseren	5	8	plural	singular	De directeuren geloven dat de dokter de persoon bekritiseert.
De leiders wensen dat de winnaar de persoon bekritiseert	De leiders wensen dat de winnaar de persoon bekritiseren	bekritiseert	bekritiseren	5	8	plural	singular	De leiders wensen dat de winnaar de persoon bekritiseert.
De toeschouwers willen dat de inwoner de persoon onderzoekt	De toeschouwers willen dat de inwoner de persoon onderzoeken	onderzoekt	onderzoeken	5	8	plural	singular	De toeschouwers willen dat de inwoner de persoon onderzoekt.
De automobilisten zien dat de jongen de persoon ziet	De automobilisten zien dat de jongen de persoon zien	ziet	zien	5	8	plural	singular	De automobilisten zien dat de jongen de persoon ziet.
De toeschouwers denken dat de winnaar de persoon vertrouwt	De toeschouwers denken dat de winnaar de persoon vertrouwen	vertrouwt	vertrouwen	5	8	plural	singular	De toeschouwers denken dat de winnaar de persoon vertrouwt.
De werkgevers willen dat de moeder de persoon vertrouwt	De werkgevers willen dat de moeder de persoon vertrouwen	vertrouwt	vertrouwen	5	8	plural	singular	De werkgevers willen dat de moeder de persoon vertrouwt.
De werkgevers willen dat de jongen de persoon ziet	De werkgevers willen dat de jongen de persoon zien	ziet	zien	5	8	plural	singular	De werkgevers willen dat de jongen de persoon ziet.
De leiders denken dat de jongen de persoon steunt	De leiders denken dat de jongen de persoon steunen	steunt	steunen	5	8	plural	singular	De leiders denken dat de jongen de persoon steunt.
De automobilisten wensen dat de zanger de persoon herkent	De automobilisten wensen dat de zanger de persoon herkennen	herkent	herkennen	5	8	plural	singular	De automobilisten wensen dat de zanger de persoon herkent.
De toeschouwers denken dat de jongen de persoon onderzoekt	De toeschouwers denken dat de jongen de persoon onderzoeken	onderzoekt	onderzoeken	5	8	plural	singular	De toeschouwers denken dat de jongen de persoon onderzoekt.
De werkgevers geloven dat de vader de persoon mist	De werkgevers geloven dat de vader de persoon missen	mist	missen	5	8	plural	singular	De werkgevers geloven dat de vader de persoon mist.
De personen wensen dat de dichter de persoon herkent	De personen wensen dat de dichter de persoon herkennen	herkent	herkennen	5	8	plural	singular	De personen wensen dat de dichter de persoon herkent.
De automobilisten willen dat de moeder de persoon mist	De automobilisten willen dat de moeder de persoon missen	mist	missen	5	8	plural	singular	De automobilisten willen dat de moeder de persoon mist.
