agreement	disagreement	correct_verb	incorrect_verb	subject_index	verb_index	number1	number2	completed
De leider gelooft dat de leraar werkt	De leider gelooft dat de leraar werken	werkt	werken	5	6	singular	singular	De leider gelooft dat de leraar werkt.
De leider wil dat de tante loopt	De leider wil dat de tante lopen	loopt	lopen	5	6	singular	singular	De leider wil dat de tante loopt.
De automobilist ziet dat de tante komt	De automobilist ziet dat de tante komen	komt	komen	5	6	singular	singular	De automobilist ziet dat de tante komt.
De persoon wenst dat de vriend werkt	De persoon wenst dat de vriend werken	werkt	werken	5	6	singular	singular	De persoon wenst dat de vriend werkt.
De werkgever wil dat de jongen komt	De werkgever wil dat de jongen komen	komt	komen	5	6	singular	singular	De werkgever wil dat de jongen komt.
De toeschouwers geloven dat de vader groeit	De toeschouwers geloven dat de vader groeien	groeit	groeien	5	6	plural	singular	De toeschouwers geloven dat de vader groeit.
De personen willen dat de dokter lacht	De personen willen dat de dokter lachen	lacht	lachen	5	6	plural	singular	De personen willen dat de dokter lacht.
De directeuren willen dat de vriend praat	De directeuren willen dat de vriend praten	praat	praten	5	6	plural	singular	De directeuren willen dat de vriend praat.
De werkgevers willen dat de winnaar lacht	De werkgevers willen dat de winnaar lachen	lacht	lachen	5	6	plural	singular	De werkgevers willen dat de winnaar lacht.
De personen zien dat de atleet loopt	De personen zien dat de atleet lopen	loopt	lopen	5	6	plural	singular	De personen zien dat de atleet loopt.
De personen geloven dat de leraar komt	De personen geloven dat de leraar komen	komt	komen	5	6	plural	singular	De personen geloven dat de leraar komt.
De werkgevers willen dat de schrijver werkt	De werkgevers willen dat de schrijver werken	werkt	werken	5	6	plural	singular	De werkgevers willen dat de schrijver werkt.
De werkgevers zien dat de inwoner zit	De werkgevers zien dat de inwoner zitten	zit	zitten	5	6	plural	singular	De werkgevers zien dat de inwoner zit.
De toeschouwers willen dat de vrouw komt	De toeschouwers willen dat de vrouw komen	komt	komen	5	6	plural	singular	De toeschouwers willen dat de vrouw komt.
De directeuren zien dat de advocaat groeit	De directeuren zien dat de advocaat groeien	groeit	groeien	5	6	plural	singular	De directeuren zien dat de advocaat groeit.
De directeuren zien dat de man komt	De directeuren zien dat de man komen	komt	komen	5	6	plural	singular	De directeuren zien dat de man komt.
De directeuren geloven dat de vrouw groeit	De directeuren geloven dat de vrouw groeien	groeit	groeien	5	6	plural	singular	De directeuren geloven dat de vrouw groeit.
De toeschouwers geloven dat de man loopt	De toeschouwers geloven dat de man lopen	loopt	lopen	5	6	plural	singular	De toeschouwers geloven dat de man loopt.
De werkgevers denken dat de atleet komt	De werkgevers denken dat de atleet komen	komt	komen	5	6	plural	singular	De werkgevers denken dat de atleet komt.
De directeuren wensen dat de advocaat lacht	De directeuren wensen dat de advocaat lachen	lacht	lachen	5	6	plural	singular	De directeuren wensen dat de advocaat lacht.
De automobilisten willen dat de vader lacht	De automobilisten willen dat de vader lachen	lacht	lachen	5	6	plural	singular	De automobilisten willen dat de vader lacht.
De leiders willen dat de persoon praat	De leiders willen dat de persoon praten	praat	praten	5	6	plural	singular	De leiders willen dat de persoon praat.
De toeschouwers wensen dat de boer zit	De toeschouwers wensen dat de boer zitten	zit	zitten	5	6	plural	singular	De toeschouwers wensen dat de boer zit.
De werkgevers denken dat de leraar werkt	De werkgevers denken dat de leraar werken	werkt	werken	5	6	plural	singular	De werkgevers denken dat de leraar werkt.
De toeschouwers wensen dat de moeder lacht	De toeschouwers wensen dat de moeder lachen	lacht	lachen	5	6	plural	singular	De toeschouwers wensen dat de moeder lacht.
De toeschouwers denken dat de atleet loopt	De toeschouwers denken dat de atleet lopen	loopt	lopen	5	6	plural	singular	De toeschouwers denken dat de atleet loopt.
De leiders zien dat de oom praat	De leiders zien dat de oom praten	praat	praten	5	6	plural	singular	De leiders zien dat de oom praat.
De automobilisten geloven dat de vrouw werkt	De automobilisten geloven dat de vrouw werken	werkt	werken	5	6	plural	singular	De automobilisten geloven dat de vrouw werkt.
De toeschouwers geloven dat de persoon komt	De toeschouwers geloven dat de persoon komen	komt	komen	5	6	plural	singular	De toeschouwers geloven dat de persoon komt.
De directeuren geloven dat de dichter groeit	De directeuren geloven dat de dichter groeien	groeit	groeien	5	6	plural	singular	De directeuren geloven dat de dichter groeit.
De leiders denken dat de dichter groeit	De leiders denken dat de dichter groeien	groeit	groeien	5	6	plural	singular	De leiders denken dat de dichter groeit.
De directeuren denken dat de zanger zit	De directeuren denken dat de zanger zitten	zit	zitten	5	6	plural	singular	De directeuren denken dat de zanger zit.
De directeuren geloven dat de winnaar zit	De directeuren geloven dat de winnaar zitten	zit	zitten	5	6	plural	singular	De directeuren geloven dat de winnaar zit.
De personen willen dat de meid groeit	De personen willen dat de meid groeien	groeit	groeien	5	6	plural	singular	De personen willen dat de meid groeit.
De toeschouwers willen dat de oom groeit	De toeschouwers willen dat de oom groeien	groeit	groeien	5	6	plural	singular	De toeschouwers willen dat de oom groeit.
De toeschouwers geloven dat de winnaar komt	De toeschouwers geloven dat de winnaar komen	komt	komen	5	6	plural	singular	De toeschouwers geloven dat de winnaar komt.
De automobilisten denken dat de inwoner werkt	De automobilisten denken dat de inwoner werken	werkt	werken	5	6	plural	singular	De automobilisten denken dat de inwoner werkt.
De automobilisten wensen dat de persoon zit	De automobilisten wensen dat de persoon zitten	zit	zitten	5	6	plural	singular	De automobilisten wensen dat de persoon zit.
De directeuren geloven dat de dichter lacht	De directeuren geloven dat de dichter lachen	lacht	lachen	5	6	plural	singular	De directeuren geloven dat de dichter lacht.
De leiders willen dat de boer praat	De leiders willen dat de boer praten	praat	praten	5	6	plural	singular	De leiders willen dat de boer praat.
De werkgevers zien dat de moeder werkt	De werkgevers zien dat de moeder werken	werkt	werken	5	6	plural	singular	De werkgevers zien dat de moeder werkt.
De leiders denken dat de vrouw groeit	De leiders denken dat de vrouw groeien	groeit	groeien	5	6	plural	singular	De leiders denken dat de vrouw groeit.
De automobilisten denken dat de schrijver lacht	De automobilisten denken dat de schrijver lachen	lacht	lachen	5	6	plural	singular	De automobilisten denken dat de schrijver lacht.
De directeuren wensen dat de tante praat	De directeuren wensen dat de tante praten	praat	praten	5	6	plural	singular	De directeuren wensen dat de tante praat.
De automobilisten zien dat de inwoner zit	De automobilisten zien dat de inwoner zitten	zit	zitten	5	6	plural	singular	De automobilisten zien dat de inwoner zit.
De werkgevers zien dat de oom zit	De werkgevers zien dat de oom zitten	zit	zitten	5	6	plural	singular	De werkgevers zien dat de oom zit.
De personen wensen dat de jongen zit	De personen wensen dat de jongen zitten	zit	zitten	5	6	plural	singular	De personen wensen dat de jongen zit.
De leiders denken dat de schrijver werkt	De leiders denken dat de schrijver werken	werkt	werken	5	6	plural	singular	De leiders denken dat de schrijver werkt.
De leiders wensen dat de persoon werkt	De leiders wensen dat de persoon werken	werkt	werken	5	6	plural	singular	De leiders wensen dat de persoon werkt.
De personen geloven dat de meid zit	De personen geloven dat de meid zitten	zit	zitten	5	6	plural	singular	De personen geloven dat de meid zit.
De automobilisten geloven dat de jongen werkt	De automobilisten geloven dat de jongen werken	werkt	werken	5	6	plural	singular	De automobilisten geloven dat de jongen werkt.
De toeschouwers geloven dat de meid werkt	De toeschouwers geloven dat de meid werken	werkt	werken	5	6	plural	singular	De toeschouwers geloven dat de meid werkt.
De werkgevers denken dat de persoon loopt	De werkgevers denken dat de persoon lopen	loopt	lopen	5	6	plural	singular	De werkgevers denken dat de persoon loopt.
De toeschouwers geloven dat de winnaar zit	De toeschouwers geloven dat de winnaar zitten	zit	zitten	5	6	plural	singular	De toeschouwers geloven dat de winnaar zit.
De directeuren geloven dat de boer loopt	De directeuren geloven dat de boer lopen	loopt	lopen	5	6	plural	singular	De directeuren geloven dat de boer loopt.
De toeschouwers willen dat de man lacht	De toeschouwers willen dat de man lachen	lacht	lachen	5	6	plural	singular	De toeschouwers willen dat de man lacht.
De directeuren geloven dat de moeder lacht	De directeuren geloven dat de moeder lachen	lacht	lachen	5	6	plural	singular	De directeuren geloven dat de moeder lacht.
De werkgevers geloven dat de man loopt	De werkgevers geloven dat de man lopen	loopt	lopen	5	6	plural	singular	De werkgevers geloven dat de man loopt.
De automobilisten wensen dat de vriend zit	De automobilisten wensen dat de vriend zitten	zit	zitten	5	6	plural	singular	De automobilisten wensen dat de vriend zit.
De automobilisten geloven dat de schrijver werkt	De automobilisten geloven dat de schrijver werken	werkt	werken	5	6	plural	singular	De automobilisten geloven dat de schrijver werkt.
De leiders zien dat de leraar zit	De leiders zien dat de leraar zitten	zit	zitten	5	6	plural	singular	De leiders zien dat de leraar zit.
De personen wensen dat de vader komt	De personen wensen dat de vader komen	komt	komen	5	6	plural	singular	De personen wensen dat de vader komt.
De automobilisten zien dat de zanger komt	De automobilisten zien dat de zanger komen	komt	komen	5	6	plural	singular	De automobilisten zien dat de zanger komt.
De personen zien dat de vrouw zit	De personen zien dat de vrouw zitten	zit	zitten	5	6	plural	singular	De personen zien dat de vrouw zit.
De directeuren geloven dat de vriend praat	De directeuren geloven dat de vriend praten	praat	praten	5	6	plural	singular	De directeuren geloven dat de vriend praat.
De toeschouwers zien dat de oom praat	De toeschouwers zien dat de oom praten	praat	praten	5	6	plural	singular	De toeschouwers zien dat de oom praat.
De automobilisten geloven dat de schrijver praat	De automobilisten geloven dat de schrijver praten	praat	praten	5	6	plural	singular	De automobilisten geloven dat de schrijver praat.
De leiders zien dat de zanger komt	De leiders zien dat de zanger komen	komt	komen	5	6	plural	singular	De leiders zien dat de zanger komt.
De toeschouwers denken dat de persoon praat	De toeschouwers denken dat de persoon praten	praat	praten	5	6	plural	singular	De toeschouwers denken dat de persoon praat.
De personen geloven dat de persoon lacht	De personen geloven dat de persoon lachen	lacht	lachen	5	6	plural	singular	De personen geloven dat de persoon lacht.
De personen zien dat de vader zit	De personen zien dat de vader zitten	zit	zitten	5	6	plural	singular	De personen zien dat de vader zit.
De werkgevers geloven dat de inwoner zit	De werkgevers geloven dat de inwoner zitten	zit	zitten	5	6	plural	singular	De werkgevers geloven dat de inwoner zit.
De directeuren denken dat de dichter komt	De directeuren denken dat de dichter komen	komt	komen	5	6	plural	singular	De directeuren denken dat de dichter komt.
De personen zien dat de advocaat komt	De personen zien dat de advocaat komen	komt	komen	5	6	plural	singular	De personen zien dat de advocaat komt.
De werkgevers denken dat de leraar praat	De werkgevers denken dat de leraar praten	praat	praten	5	6	plural	singular	De werkgevers denken dat de leraar praat.
De leiders geloven dat de advocaat komt	De leiders geloven dat de advocaat komen	komt	komen	5	6	plural	singular	De leiders geloven dat de advocaat komt.
De toeschouwers denken dat de dichter werkt	De toeschouwers denken dat de dichter werken	werkt	werken	5	6	plural	singular	De toeschouwers denken dat de dichter werkt.
De toeschouwers zien dat de atleet zit	De toeschouwers zien dat de atleet zitten	zit	zitten	5	6	plural	singular	De toeschouwers zien dat de atleet zit.
De personen denken dat de meid werkt	De personen denken dat de meid werken	werkt	werken	5	6	plural	singular	De personen denken dat de meid werkt.
De directeuren denken dat de atleet komt	De directeuren denken dat de atleet komen	komt	komen	5	6	plural	singular	De directeuren denken dat de atleet komt.
De leiders willen dat de vrouw groeit	De leiders willen dat de vrouw groeien	groeit	groeien	5	6	plural	singular	De leiders willen dat de vrouw groeit.
De leiders zien dat de jongen lacht	De leiders zien dat de jongen lachen	lacht	lachen	5	6	plural	singular	De leiders zien dat de jongen lacht.
De toeschouwers zien dat de vriend werkt	De toeschouwers zien dat de vriend werken	werkt	werken	5	6	plural	singular	De toeschouwers zien dat de vriend werkt.
De personen willen dat de leraar praat	De personen willen dat de leraar praten	praat	praten	5	6	plural	singular	De personen willen dat de leraar praat.
De directeuren geloven dat de persoon praat	De directeuren geloven dat de persoon praten	praat	praten	5	6	plural	singular	De directeuren geloven dat de persoon praat.
De werkgevers denken dat de vader groeit	De werkgevers denken dat de vader groeien	groeit	groeien	5	6	plural	singular	De werkgevers denken dat de vader groeit.
De werkgevers willen dat de advocaat werkt	De werkgevers willen dat de advocaat werken	werkt	werken	5	6	plural	singular	De werkgevers willen dat de advocaat werkt.
De automobilisten zien dat de zanger praat	De automobilisten zien dat de zanger praten	praat	praten	5	6	plural	singular	De automobilisten zien dat de zanger praat.
De automobilisten denken dat de boer lacht	De automobilisten denken dat de boer lachen	lacht	lachen	5	6	plural	singular	De automobilisten denken dat de boer lacht.
De toeschouwers denken dat de vader lacht	De toeschouwers denken dat de vader lachen	lacht	lachen	5	6	plural	singular	De toeschouwers denken dat de vader lacht.
De toeschouwers denken dat de dichter zit	De toeschouwers denken dat de dichter zitten	zit	zitten	5	6	plural	singular	De toeschouwers denken dat de dichter zit.
De werkgevers geloven dat de advocaat komt	De werkgevers geloven dat de advocaat komen	komt	komen	5	6	plural	singular	De werkgevers geloven dat de advocaat komt.
De toeschouwers wensen dat de man loopt	De toeschouwers wensen dat de man lopen	loopt	lopen	5	6	plural	singular	De toeschouwers wensen dat de man loopt.
De leiders denken dat de inwoner werkt	De leiders denken dat de inwoner werken	werkt	werken	5	6	plural	singular	De leiders denken dat de inwoner werkt.
De toeschouwers geloven dat de man praat	De toeschouwers geloven dat de man praten	praat	praten	5	6	plural	singular	De toeschouwers geloven dat de man praat.
De personen geloven dat de vader praat	De personen geloven dat de vader praten	praat	praten	5	6	plural	singular	De personen geloven dat de vader praat.
De personen willen dat de dokter komt	De personen willen dat de dokter komen	komt	komen	5	6	plural	singular	De personen willen dat de dokter komt.
De werkgevers wensen dat de tante loopt	De werkgevers wensen dat de tante lopen	loopt	lopen	5	6	plural	singular	De werkgevers wensen dat de tante loopt.
De personen willen dat de schrijver werkt	De personen willen dat de schrijver werken	werkt	werken	5	6	plural	singular	De personen willen dat de schrijver werkt.
De toeschouwers willen dat de winnaar zit	De toeschouwers willen dat de winnaar zitten	zit	zitten	5	6	plural	singular	De toeschouwers willen dat de winnaar zit.
De leiders geloven dat de oom loopt	De leiders geloven dat de oom lopen	loopt	lopen	5	6	plural	singular	De leiders geloven dat de oom loopt.
De automobilisten geloven dat de dichter werkt	De automobilisten geloven dat de dichter werken	werkt	werken	5	6	plural	singular	De automobilisten geloven dat de dichter werkt.
De toeschouwers willen dat de leraar komt	De toeschouwers willen dat de leraar komen	komt	komen	5	6	plural	singular	De toeschouwers willen dat de leraar komt.
De leiders zien dat de dichter zit	De leiders zien dat de dichter zitten	zit	zitten	5	6	plural	singular	De leiders zien dat de dichter zit.
De werkgevers wensen dat de vriend loopt	De werkgevers wensen dat de vriend lopen	loopt	lopen	5	6	plural	singular	De werkgevers wensen dat de vriend loopt.
De directeuren zien dat de schrijver praat	De directeuren zien dat de schrijver praten	praat	praten	5	6	plural	singular	De directeuren zien dat de schrijver praat.
De automobilisten denken dat de dichter werkt	De automobilisten denken dat de dichter werken	werkt	werken	5	6	plural	singular	De automobilisten denken dat de dichter werkt.
De directeuren wensen dat de boer lacht	De directeuren wensen dat de boer lachen	lacht	lachen	5	6	plural	singular	De directeuren wensen dat de boer lacht.
De toeschouwers willen dat de leraar werkt	De toeschouwers willen dat de leraar werken	werkt	werken	5	6	plural	singular	De toeschouwers willen dat de leraar werkt.
De leiders zien dat de vader praat	De leiders zien dat de vader praten	praat	praten	5	6	plural	singular	De leiders zien dat de vader praat.
De leiders wensen dat de tante praat	De leiders wensen dat de tante praten	praat	praten	5	6	plural	singular	De leiders wensen dat de tante praat.
De directeuren zien dat de advocaat lacht	De directeuren zien dat de advocaat lachen	lacht	lachen	5	6	plural	singular	De directeuren zien dat de advocaat lacht.
De toeschouwers wensen dat de dichter loopt	De toeschouwers wensen dat de dichter lopen	loopt	lopen	5	6	plural	singular	De toeschouwers wensen dat de dichter loopt.
De personen wensen dat de leraar zit	De personen wensen dat de leraar zitten	zit	zitten	5	6	plural	singular	De personen wensen dat de leraar zit.
De automobilisten wensen dat de vader groeit	De automobilisten wensen dat de vader groeien	groeit	groeien	5	6	plural	singular	De automobilisten wensen dat de vader groeit.
De werkgevers denken dat de dokter praat	De werkgevers denken dat de dokter praten	praat	praten	5	6	plural	singular	De werkgevers denken dat de dokter praat.
De werkgevers willen dat de oom komt	De werkgevers willen dat de oom komen	komt	komen	5	6	plural	singular	De werkgevers willen dat de oom komt.
De directeuren wensen dat de atleet lacht	De directeuren wensen dat de atleet lachen	lacht	lachen	5	6	plural	singular	De directeuren wensen dat de atleet lacht.
De werkgevers willen dat de boer komt	De werkgevers willen dat de boer komen	komt	komen	5	6	plural	singular	De werkgevers willen dat de boer komt.
De leiders willen dat de jongen zit	De leiders willen dat de jongen zitten	zit	zitten	5	6	plural	singular	De leiders willen dat de jongen zit.
De automobilisten geloven dat de vriend groeit	De automobilisten geloven dat de vriend groeien	groeit	groeien	5	6	plural	singular	De automobilisten geloven dat de vriend groeit.
De werkgevers wensen dat de leraar komt	De werkgevers wensen dat de leraar komen	komt	komen	5	6	plural	singular	De werkgevers wensen dat de leraar komt.
De automobilisten wensen dat de atleet lacht	De automobilisten wensen dat de atleet lachen	lacht	lachen	5	6	plural	singular	De automobilisten wensen dat de atleet lacht.
De werkgevers denken dat de persoon werkt	De werkgevers denken dat de persoon werken	werkt	werken	5	6	plural	singular	De werkgevers denken dat de persoon werkt.
De werkgevers wensen dat de winnaar loopt	De werkgevers wensen dat de winnaar lopen	loopt	lopen	5	6	plural	singular	De werkgevers wensen dat de winnaar loopt.
De automobilisten willen dat de dokter loopt	De automobilisten willen dat de dokter lopen	loopt	lopen	5	6	plural	singular	De automobilisten willen dat de dokter loopt.
De automobilisten willen dat de leraar werkt	De automobilisten willen dat de leraar werken	werkt	werken	5	6	plural	singular	De automobilisten willen dat de leraar werkt.
De leiders zien dat de inwoner werkt	De leiders zien dat de inwoner werken	werkt	werken	5	6	plural	singular	De leiders zien dat de inwoner werkt.
De toeschouwers zien dat de boer komt	De toeschouwers zien dat de boer komen	komt	komen	5	6	plural	singular	De toeschouwers zien dat de boer komt.
De toeschouwers geloven dat de zanger zit	De toeschouwers geloven dat de zanger zitten	zit	zitten	5	6	plural	singular	De toeschouwers geloven dat de zanger zit.
De personen wensen dat de vader werkt	De personen wensen dat de vader werken	werkt	werken	5	6	plural	singular	De personen wensen dat de vader werkt.
De directeuren wensen dat de dokter werkt	De directeuren wensen dat de dokter werken	werkt	werken	5	6	plural	singular	De directeuren wensen dat de dokter werkt.
De directeuren willen dat de oom loopt	De directeuren willen dat de oom lopen	loopt	lopen	5	6	plural	singular	De directeuren willen dat de oom loopt.
De personen willen dat de dichter lacht	De personen willen dat de dichter lachen	lacht	lachen	5	6	plural	singular	De personen willen dat de dichter lacht.
De personen wensen dat de vriend werkt	De personen wensen dat de vriend werken	werkt	werken	5	6	plural	singular	De personen wensen dat de vriend werkt.
De werkgevers denken dat de dichter zit	De werkgevers denken dat de dichter zitten	zit	zitten	5	6	plural	singular	De werkgevers denken dat de dichter zit.
De toeschouwers geloven dat de tante lacht	De toeschouwers geloven dat de tante lachen	lacht	lachen	5	6	plural	singular	De toeschouwers geloven dat de tante lacht.
De directeuren wensen dat de meid werkt	De directeuren wensen dat de meid werken	werkt	werken	5	6	plural	singular	De directeuren wensen dat de meid werkt.
De toeschouwers zien dat de man lacht	De toeschouwers zien dat de man lachen	lacht	lachen	5	6	plural	singular	De toeschouwers zien dat de man lacht.
De werkgevers denken dat de inwoner komt	De werkgevers denken dat de inwoner komen	komt	komen	5	6	plural	singular	De werkgevers denken dat de inwoner komt.
De personen willen dat de vrouw praat	De personen willen dat de vrouw praten	praat	praten	5	6	plural	singular	De personen willen dat de vrouw praat.
De personen zien dat de meid lacht	De personen zien dat de meid lachen	lacht	lachen	5	6	plural	singular	De personen zien dat de meid lacht.
De automobilisten geloven dat de leraar groeit	De automobilisten geloven dat de leraar groeien	groeit	groeien	5	6	plural	singular	De automobilisten geloven dat de leraar groeit.
De personen willen dat de schrijver komt	De personen willen dat de schrijver komen	komt	komen	5	6	plural	singular	De personen willen dat de schrijver komt.
De personen denken dat de vader zit	De personen denken dat de vader zitten	zit	zitten	5	6	plural	singular	De personen denken dat de vader zit.
De directeuren denken dat de oom praat	De directeuren denken dat de oom praten	praat	praten	5	6	plural	singular	De directeuren denken dat de oom praat.
De personen zien dat de vriend loopt	De personen zien dat de vriend lopen	loopt	lopen	5	6	plural	singular	De personen zien dat de vriend loopt.
De personen geloven dat de meid groeit	De personen geloven dat de meid groeien	groeit	groeien	5	6	plural	singular	De personen geloven dat de meid groeit.
De directeuren wensen dat de man werkt	De directeuren wensen dat de man werken	werkt	werken	5	6	plural	singular	De directeuren wensen dat de man werkt.
De leiders willen dat de oom lacht	De leiders willen dat de oom lachen	lacht	lachen	5	6	plural	singular	De leiders willen dat de oom lacht.
De leiders wensen dat de jongen lacht	De leiders wensen dat de jongen lachen	lacht	lachen	5	6	plural	singular	De leiders wensen dat de jongen lacht.
De directeuren willen dat de inwoner komt	De directeuren willen dat de inwoner komen	komt	komen	5	6	plural	singular	De directeuren willen dat de inwoner komt.
De personen denken dat de vriend groeit	De personen denken dat de vriend groeien	groeit	groeien	5	6	plural	singular	De personen denken dat de vriend groeit.
De toeschouwers wensen dat de vrouw komt	De toeschouwers wensen dat de vrouw komen	komt	komen	5	6	plural	singular	De toeschouwers wensen dat de vrouw komt.
De toeschouwers denken dat de oom lacht	De toeschouwers denken dat de oom lachen	lacht	lachen	5	6	plural	singular	De toeschouwers denken dat de oom lacht.
De werkgevers denken dat de vader loopt	De werkgevers denken dat de vader lopen	loopt	lopen	5	6	plural	singular	De werkgevers denken dat de vader loopt.
De toeschouwers willen dat de vader lacht	De toeschouwers willen dat de vader lachen	lacht	lachen	5	6	plural	singular	De toeschouwers willen dat de vader lacht.
De directeuren wensen dat de leraar groeit	De directeuren wensen dat de leraar groeien	groeit	groeien	5	6	plural	singular	De directeuren wensen dat de leraar groeit.
De werkgevers zien dat de jongen praat	De werkgevers zien dat de jongen praten	praat	praten	5	6	plural	singular	De werkgevers zien dat de jongen praat.
De personen denken dat de jongen lacht	De personen denken dat de jongen lachen	lacht	lachen	5	6	plural	singular	De personen denken dat de jongen lacht.
De automobilisten zien dat de leraar zit	De automobilisten zien dat de leraar zitten	zit	zitten	5	6	plural	singular	De automobilisten zien dat de leraar zit.
De toeschouwers geloven dat de persoon lacht	De toeschouwers geloven dat de persoon lachen	lacht	lachen	5	6	plural	singular	De toeschouwers geloven dat de persoon lacht.
De leiders willen dat de schrijver praat	De leiders willen dat de schrijver praten	praat	praten	5	6	plural	singular	De leiders willen dat de schrijver praat.
De leiders wensen dat de zanger groeit	De leiders wensen dat de zanger groeien	groeit	groeien	5	6	plural	singular	De leiders wensen dat de zanger groeit.
De werkgevers geloven dat de oom loopt	De werkgevers geloven dat de oom lopen	loopt	lopen	5	6	plural	singular	De werkgevers geloven dat de oom loopt.
De werkgevers wensen dat de man komt	De werkgevers wensen dat de man komen	komt	komen	5	6	plural	singular	De werkgevers wensen dat de man komt.
De werkgevers willen dat de persoon zit	De werkgevers willen dat de persoon zitten	zit	zitten	5	6	plural	singular	De werkgevers willen dat de persoon zit.
De personen willen dat de vrouw groeit	De personen willen dat de vrouw groeien	groeit	groeien	5	6	plural	singular	De personen willen dat de vrouw groeit.
De toeschouwers denken dat de jongen komt	De toeschouwers denken dat de jongen komen	komt	komen	5	6	plural	singular	De toeschouwers denken dat de jongen komt.
De personen willen dat de zanger lacht	De personen willen dat de zanger lachen	lacht	lachen	5	6	plural	singular	De personen willen dat de zanger lacht.
De directeuren willen dat de moeder werkt	De directeuren willen dat de moeder werken	werkt	werken	5	6	plural	singular	De directeuren willen dat de moeder werkt.
De personen geloven dat de oom komt	De personen geloven dat de oom komen	komt	komen	5	6	plural	singular	De personen geloven dat de oom komt.
De automobilisten willen dat de man praat	De automobilisten willen dat de man praten	praat	praten	5	6	plural	singular	De automobilisten willen dat de man praat.
De toeschouwers zien dat de jongen werkt	De toeschouwers zien dat de jongen werken	werkt	werken	5	6	plural	singular	De toeschouwers zien dat de jongen werkt.
De automobilisten willen dat de dichter loopt	De automobilisten willen dat de dichter lopen	loopt	lopen	5	6	plural	singular	De automobilisten willen dat de dichter loopt.
De personen zien dat de inwoner werkt	De personen zien dat de inwoner werken	werkt	werken	5	6	plural	singular	De personen zien dat de inwoner werkt.
De leiders denken dat de winnaar praat	De leiders denken dat de winnaar praten	praat	praten	5	6	plural	singular	De leiders denken dat de winnaar praat.
De leiders willen dat de tante loopt	De leiders willen dat de tante lopen	loopt	lopen	5	6	plural	singular	De leiders willen dat de tante loopt.
De personen wensen dat de oom komt	De personen wensen dat de oom komen	komt	komen	5	6	plural	singular	De personen wensen dat de oom komt.
De toeschouwers geloven dat de leraar werkt	De toeschouwers geloven dat de leraar werken	werkt	werken	5	6	plural	singular	De toeschouwers geloven dat de leraar werkt.
De directeuren wensen dat de vriend loopt	De directeuren wensen dat de vriend lopen	loopt	lopen	5	6	plural	singular	De directeuren wensen dat de vriend loopt.
De toeschouwers wensen dat de dokter loopt	De toeschouwers wensen dat de dokter lopen	loopt	lopen	5	6	plural	singular	De toeschouwers wensen dat de dokter loopt.
De automobilisten willen dat de oom groeit	De automobilisten willen dat de oom groeien	groeit	groeien	5	6	plural	singular	De automobilisten willen dat de oom groeit.
De werkgevers geloven dat de vader loopt	De werkgevers geloven dat de vader lopen	loopt	lopen	5	6	plural	singular	De werkgevers geloven dat de vader loopt.
De leiders zien dat de meid werkt	De leiders zien dat de meid werken	werkt	werken	5	6	plural	singular	De leiders zien dat de meid werkt.
De leiders denken dat de persoon groeit	De leiders denken dat de persoon groeien	groeit	groeien	5	6	plural	singular	De leiders denken dat de persoon groeit.
De automobilisten denken dat de schrijver werkt	De automobilisten denken dat de schrijver werken	werkt	werken	5	6	plural	singular	De automobilisten denken dat de schrijver werkt.
De directeuren geloven dat de schrijver werkt	De directeuren geloven dat de schrijver werken	werkt	werken	5	6	plural	singular	De directeuren geloven dat de schrijver werkt.
De personen denken dat de meid lacht	De personen denken dat de meid lachen	lacht	lachen	5	6	plural	singular	De personen denken dat de meid lacht.
De toeschouwers willen dat de dichter werkt	De toeschouwers willen dat de dichter werken	werkt	werken	5	6	plural	singular	De toeschouwers willen dat de dichter werkt.
De automobilisten wensen dat de advocaat groeit	De automobilisten wensen dat de advocaat groeien	groeit	groeien	5	6	plural	singular	De automobilisten wensen dat de advocaat groeit.
De automobilisten zien dat de persoon groeit	De automobilisten zien dat de persoon groeien	groeit	groeien	5	6	plural	singular	De automobilisten zien dat de persoon groeit.
De directeuren denken dat de advocaat groeit	De directeuren denken dat de advocaat groeien	groeit	groeien	5	6	plural	singular	De directeuren denken dat de advocaat groeit.
De automobilisten geloven dat de tante komt	De automobilisten geloven dat de tante komen	komt	komen	5	6	plural	singular	De automobilisten geloven dat de tante komt.
De werkgevers geloven dat de vrouw loopt	De werkgevers geloven dat de vrouw lopen	loopt	lopen	5	6	plural	singular	De werkgevers geloven dat de vrouw loopt.
De leiders geloven dat de atleet werkt	De leiders geloven dat de atleet werken	werkt	werken	5	6	plural	singular	De leiders geloven dat de atleet werkt.
De leiders wensen dat de zanger werkt	De leiders wensen dat de zanger werken	werkt	werken	5	6	plural	singular	De leiders wensen dat de zanger werkt.
De automobilisten geloven dat de vriend lacht	De automobilisten geloven dat de vriend lachen	lacht	lachen	5	6	plural	singular	De automobilisten geloven dat de vriend lacht.
De automobilisten zien dat de schrijver werkt	De automobilisten zien dat de schrijver werken	werkt	werken	5	6	plural	singular	De automobilisten zien dat de schrijver werkt.
De directeuren geloven dat de jongen praat	De directeuren geloven dat de jongen praten	praat	praten	5	6	plural	singular	De directeuren geloven dat de jongen praat.
De directeuren denken dat de leraar lacht	De directeuren denken dat de leraar lachen	lacht	lachen	5	6	plural	singular	De directeuren denken dat de leraar lacht.
