agreement	disagreement	correct_verb	incorrect_verb	subject_index	verb_index	number1	completed
De persoon herkent	De persoon herkennen	herkent	herkennen	1	2	singular	De persoon herkent de persoon openlijk.
De dichter onderzoekt	De dichter onderzoeken	onderzoekt	onderzoeken	1	2	singular	De dichter onderzoekt de persoon publiekelijk.
De tante groet	De tante groeten	groet	groeten	1	2	singular	De tante groet de persoon openlijk.
De moeder verleidt	De moeder verleiden	verleidt	verleiden	1	2	singular	De moeder verleidt de persoon bewust.
De zanger onderzoekt	De zanger onderzoeken	onderzoekt	onderzoeken	1	2	singular	De zanger onderzoekt de persoon waarschijnlijk.
De persoon begrijpt	De persoon begrijpen	begrijpt	begrijpen	1	2	singular	De persoon begrijpt de persoon bewust.
De vriend verleidt	De vriend verleiden	verleidt	verleiden	1	2	singular	De vriend verleidt de persoon eigenlijk.
De leraar stimuleert	De leraar stimuleren	stimuleert	stimuleren	1	2	singular	De leraar stimuleert de persoon publiekelijk.
De meid stimuleert	De meid stimuleren	stimuleert	stimuleren	1	2	singular	De meid stimuleert de persoon publiekelijk.
De persoon vermijdt	De persoon vermijden	vermijdt	vermijden	1	2	singular	De persoon vermijdt de persoon waarschijnlijk.
De persoon verleidt	De persoon verleiden	verleidt	verleiden	1	2	singular	De persoon verleidt de persoon waarschijnlijk.
De atleet herkent	De atleet herkennen	herkent	herkennen	1	2	singular	De atleet herkent de persoon openlijk.
De jongen roept	De jongen roepen	roept	roepen	1	2	singular	De jongen roept de persoon openlijk.
De dichter ziet	De dichter zien	ziet	zien	1	2	singular	De dichter ziet de persoon openlijk.
De leraar ziet	De leraar zien	ziet	zien	1	2	singular	De leraar ziet de persoon voorzichtig.
De dichter bekritiseert	De dichter bekritiseren	bekritiseert	bekritiseren	1	2	singular	De dichter bekritiseert de persoon eigenlijk.
De persoon hoort	De persoon horen	hoort	horen	1	2	singular	De persoon hoort de persoon publiekelijk.
De jongen onderzoekt	De jongen onderzoeken	onderzoekt	onderzoeken	1	2	singular	De jongen onderzoekt de persoon publiekelijk.
De oom stimuleert	De oom stimuleren	stimuleert	stimuleren	1	2	singular	De oom stimuleert de persoon waarschijnlijk.
De vader herkent	De vader herkennen	herkent	herkennen	1	2	singular	De vader herkent de persoon bewust.
De man groet	De man groeten	groet	groeten	1	2	singular	De man groet de persoon bewust.
De persoon vertrouwt	De persoon vertrouwen	vertrouwt	vertrouwen	1	2	singular	De persoon vertrouwt de persoon publiekelijk.
De dokter kent	De dokter kennen	kent	kennen	1	2	singular	De dokter kent de persoon eigenlijk.
De man hoort	De man horen	hoort	horen	1	2	singular	De man hoort de persoon voorzichtig.
De vader verleidt	De vader verleiden	verleidt	verleiden	1	2	singular	De vader verleidt de persoon waarschijnlijk.
De moeder begrijpt	De moeder begrijpen	begrijpt	begrijpen	1	2	singular	De moeder begrijpt de persoon voorzichtig.
De vader roept	De vader roepen	roept	roepen	1	2	singular	De vader roept de persoon eigenlijk.
De oom vertrouwt	De oom vertrouwen	vertrouwt	vertrouwen	1	2	singular	De oom vertrouwt de persoon waarschijnlijk.
De advocaat onderzoekt	De advocaat onderzoeken	onderzoekt	onderzoeken	1	2	singular	De advocaat onderzoekt de persoon publiekelijk.
De tante vertrouwt	De tante vertrouwen	vertrouwt	vertrouwen	1	2	singular	De tante vertrouwt de persoon openlijk.
De dokter bekritiseert	De dokter bekritiseren	bekritiseert	bekritiseren	1	2	singular	De dokter bekritiseert de persoon eigenlijk.
De boer roept	De boer roepen	roept	roepen	1	2	singular	De boer roept de persoon waarschijnlijk.
De boer ziet	De boer zien	ziet	zien	1	2	singular	De boer ziet de persoon publiekelijk.
De vriend vermijdt	De vriend vermijden	vermijdt	vermijden	1	2	singular	De vriend vermijdt de persoon waarschijnlijk.
De schrijver bekritiseert	De schrijver bekritiseren	bekritiseert	bekritiseren	1	2	singular	De schrijver bekritiseert de persoon eigenlijk.
De zanger begrijpt	De zanger begrijpen	begrijpt	begrijpen	1	2	singular	De zanger begrijpt de persoon bewust.
De atleet verleidt	De atleet verleiden	verleidt	verleiden	1	2	singular	De atleet verleidt de persoon eigenlijk.
De meid onderzoekt	De meid onderzoeken	onderzoekt	onderzoeken	1	2	singular	De meid onderzoekt de persoon openlijk.
De moeder verleidt	De moeder verleiden	verleidt	verleiden	1	2	singular	De moeder verleidt de persoon waarschijnlijk.
De schrijver kent	De schrijver kennen	kent	kennen	1	2	singular	De schrijver kent de persoon eigenlijk.
De oom groet	De oom groeten	groet	groeten	1	2	singular	De oom groet de persoon voorzichtig.
De dokter stimuleert	De dokter stimuleren	stimuleert	stimuleren	1	2	singular	De dokter stimuleert de persoon waarschijnlijk.
De man roept	De man roepen	roept	roepen	1	2	singular	De man roept de persoon voorzichtig.
De meid ziet	De meid zien	ziet	zien	1	2	singular	De meid ziet de persoon bewust.
De dichter hoort	De dichter horen	hoort	horen	1	2	singular	De dichter hoort de persoon bewust.
De meid mist	De meid missen	mist	missen	1	2	singular	De meid mist de persoon publiekelijk.
De atleet herkent	De atleet herkennen	herkent	herkennen	1	2	singular	De atleet herkent de persoon publiekelijk.
De persoon onderzoekt	De persoon onderzoeken	onderzoekt	onderzoeken	1	2	singular	De persoon onderzoekt de persoon publiekelijk.
De dichter mist	De dichter missen	mist	missen	1	2	singular	De dichter mist de persoon bewust.
De persoon ziet	De persoon zien	ziet	zien	1	2	singular	De persoon ziet de persoon eigenlijk.
De man stimuleert	De man stimuleren	stimuleert	stimuleren	1	2	singular	De man stimuleert de persoon eigenlijk.
De dokter roept	De dokter roepen	roept	roepen	1	2	singular	De dokter roept de persoon waarschijnlijk.
De atleet kent	De atleet kennen	kent	kennen	1	2	singular	De atleet kent de persoon bewust.
De boer kent	De boer kennen	kent	kennen	1	2	singular	De boer kent de persoon openlijk.
De zanger vermijdt	De zanger vermijden	vermijdt	vermijden	1	2	singular	De zanger vermijdt de persoon bewust.
De boer hoort	De boer horen	hoort	horen	1	2	singular	De boer hoort de persoon publiekelijk.
De schrijver vertrouwt	De schrijver vertrouwen	vertrouwt	vertrouwen	1	2	singular	De schrijver vertrouwt de persoon openlijk.
De man mist	De man missen	mist	missen	1	2	singular	De man mist de persoon openlijk.
De boer roept	De boer roepen	roept	roepen	1	2	singular	De boer roept de persoon eigenlijk.
De schrijver vertrouwt	De schrijver vertrouwen	vertrouwt	vertrouwen	1	2	singular	De schrijver vertrouwt de persoon publiekelijk.
De persoon vermijdt	De persoon vermijden	vermijdt	vermijden	1	2	singular	De persoon vermijdt de persoon eigenlijk.
De jongen onderzoekt	De jongen onderzoeken	onderzoekt	onderzoeken	1	2	singular	De jongen onderzoekt de persoon waarschijnlijk.
De schrijver onderzoekt	De schrijver onderzoeken	onderzoekt	onderzoeken	1	2	singular	De schrijver onderzoekt de persoon voorzichtig.
De vrouw onderzoekt	De vrouw onderzoeken	onderzoekt	onderzoeken	1	2	singular	De vrouw onderzoekt de persoon publiekelijk.
De man mist	De man missen	mist	missen	1	2	singular	De man mist de persoon bewust.
De schrijver hoort	De schrijver horen	hoort	horen	1	2	singular	De schrijver hoort de persoon bewust.
De zanger vertrouwt	De zanger vertrouwen	vertrouwt	vertrouwen	1	2	singular	De zanger vertrouwt de persoon waarschijnlijk.
De persoon vertrouwt	De persoon vertrouwen	vertrouwt	vertrouwen	1	2	singular	De persoon vertrouwt de persoon openlijk.
De dokter hoort	De dokter horen	hoort	horen	1	2	singular	De dokter hoort de persoon voorzichtig.
De advocaat vermijdt	De advocaat vermijden	vermijdt	vermijden	1	2	singular	De advocaat vermijdt de persoon bewust.
De moeder vertrouwt	De moeder vertrouwen	vertrouwt	vertrouwen	1	2	singular	De moeder vertrouwt de persoon waarschijnlijk.
De dichter mist	De dichter missen	mist	missen	1	2	singular	De dichter mist de persoon openlijk.
De vriend vertrouwt	De vriend vertrouwen	vertrouwt	vertrouwen	1	2	singular	De vriend vertrouwt de persoon openlijk.
De moeder onderzoekt	De moeder onderzoeken	onderzoekt	onderzoeken	1	2	singular	De moeder onderzoekt de persoon publiekelijk.
De persoon herkent	De persoon herkennen	herkent	herkennen	1	2	singular	De persoon herkent de persoon voorzichtig.
De dokter mist	De dokter missen	mist	missen	1	2	singular	De dokter mist de persoon voorzichtig.
De zanger vermijdt	De zanger vermijden	vermijdt	vermijden	1	2	singular	De zanger vermijdt de persoon openlijk.
De vrouw verleidt	De vrouw verleiden	verleidt	verleiden	1	2	singular	De vrouw verleidt de persoon bewust.
De meid roept	De meid roepen	roept	roepen	1	2	singular	De meid roept de persoon eigenlijk.
De inwoner groet	De inwoner groeten	groet	groeten	1	2	singular	De inwoner groet de persoon publiekelijk.
De dokter vertrouwt	De dokter vertrouwen	vertrouwt	vertrouwen	1	2	singular	De dokter vertrouwt de persoon bewust.
De boer onderzoekt	De boer onderzoeken	onderzoekt	onderzoeken	1	2	singular	De boer onderzoekt de persoon bewust.
De advocaat bekritiseert	De advocaat bekritiseren	bekritiseert	bekritiseren	1	2	singular	De advocaat bekritiseert de persoon eigenlijk.
De boer vermijdt	De boer vermijden	vermijdt	vermijden	1	2	singular	De boer vermijdt de persoon waarschijnlijk.
De persoon mist	De persoon missen	mist	missen	1	2	singular	De persoon mist de persoon waarschijnlijk.
De vriend kent	De vriend kennen	kent	kennen	1	2	singular	De vriend kent de persoon waarschijnlijk.
De moeder mist	De moeder missen	mist	missen	1	2	singular	De moeder mist de persoon voorzichtig.
De vriend verleidt	De vriend verleiden	verleidt	verleiden	1	2	singular	De vriend verleidt de persoon waarschijnlijk.
De leraar vertrouwt	De leraar vertrouwen	vertrouwt	vertrouwen	1	2	singular	De leraar vertrouwt de persoon bewust.
De vrouw bekritiseert	De vrouw bekritiseren	bekritiseert	bekritiseren	1	2	singular	De vrouw bekritiseert de persoon publiekelijk.
De vriend verleidt	De vriend verleiden	verleidt	verleiden	1	2	singular	De vriend verleidt de persoon openlijk.
De man herkent	De man herkennen	herkent	herkennen	1	2	singular	De man herkent de persoon eigenlijk.
De vader vermijdt	De vader vermijden	vermijdt	vermijden	1	2	singular	De vader vermijdt de persoon waarschijnlijk.
De advocaat begrijpt	De advocaat begrijpen	begrijpt	begrijpen	1	2	singular	De advocaat begrijpt de persoon eigenlijk.
De advocaat vertrouwt	De advocaat vertrouwen	vertrouwt	vertrouwen	1	2	singular	De advocaat vertrouwt de persoon waarschijnlijk.
De man herkent	De man herkennen	herkent	herkennen	1	2	singular	De man herkent de persoon voorzichtig.
De meid vermijdt	De meid vermijden	vermijdt	vermijden	1	2	singular	De meid vermijdt de persoon publiekelijk.
De jongen groet	De jongen groeten	groet	groeten	1	2	singular	De jongen groet de persoon openlijk.
De dokter mist	De dokter missen	mist	missen	1	2	singular	De dokter mist de persoon waarschijnlijk.
De boer vermijdt	De boer vermijden	vermijdt	vermijden	1	2	singular	De boer vermijdt de persoon bewust.
De moeder hoort	De moeder horen	hoort	horen	1	2	singular	De moeder hoort de persoon voorzichtig.
De inwoner hoort	De inwoner horen	hoort	horen	1	2	singular	De inwoner hoort de persoon openlijk.
De vriend mist	De vriend missen	mist	missen	1	2	singular	De vriend mist de persoon eigenlijk.
De inwoner herkent	De inwoner herkennen	herkent	herkennen	1	2	singular	De inwoner herkent de persoon eigenlijk.
De vader stimuleert	De vader stimuleren	stimuleert	stimuleren	1	2	singular	De vader stimuleert de persoon publiekelijk.
De jongen begrijpt	De jongen begrijpen	begrijpt	begrijpen	1	2	singular	De jongen begrijpt de persoon eigenlijk.
De boer bekritiseert	De boer bekritiseren	bekritiseert	bekritiseren	1	2	singular	De boer bekritiseert de persoon eigenlijk.
De meid begrijpt	De meid begrijpen	begrijpt	begrijpen	1	2	singular	De meid begrijpt de persoon bewust.
De meid stimuleert	De meid stimuleren	stimuleert	stimuleren	1	2	singular	De meid stimuleert de persoon waarschijnlijk.
De tante onderzoekt	De tante onderzoeken	onderzoekt	onderzoeken	1	2	singular	De tante onderzoekt de persoon openlijk.
De dichter verleidt	De dichter verleiden	verleidt	verleiden	1	2	singular	De dichter verleidt de persoon openlijk.
De schrijver ziet	De schrijver zien	ziet	zien	1	2	singular	De schrijver ziet de persoon publiekelijk.
De atleet kent	De atleet kennen	kent	kennen	1	2	singular	De atleet kent de persoon waarschijnlijk.
De persoon vertrouwt	De persoon vertrouwen	vertrouwt	vertrouwen	1	2	singular	De persoon vertrouwt de persoon bewust.
De leraar verleidt	De leraar verleiden	verleidt	verleiden	1	2	singular	De leraar verleidt de persoon publiekelijk.
De boer vermijdt	De boer vermijden	vermijdt	vermijden	1	2	singular	De boer vermijdt de persoon publiekelijk.
De dokter herkent	De dokter herkennen	herkent	herkennen	1	2	singular	De dokter herkent de persoon openlijk.
De atleet onderzoekt	De atleet onderzoeken	onderzoekt	onderzoeken	1	2	singular	De atleet onderzoekt de persoon eigenlijk.
De zanger bekritiseert	De zanger bekritiseren	bekritiseert	bekritiseren	1	2	singular	De zanger bekritiseert de persoon publiekelijk.
De boer roept	De boer roepen	roept	roepen	1	2	singular	De boer roept de persoon openlijk.
De tante begrijpt	De tante begrijpen	begrijpt	begrijpen	1	2	singular	De tante begrijpt de persoon voorzichtig.
De vriend groet	De vriend groeten	groet	groeten	1	2	singular	De vriend groet de persoon voorzichtig.
De moeder onderzoekt	De moeder onderzoeken	onderzoekt	onderzoeken	1	2	singular	De moeder onderzoekt de persoon eigenlijk.
De tante ziet	De tante zien	ziet	zien	1	2	singular	De tante ziet de persoon eigenlijk.
De advocaat vermijdt	De advocaat vermijden	vermijdt	vermijden	1	2	singular	De advocaat vermijdt de persoon eigenlijk.
De boer vermijdt	De boer vermijden	vermijdt	vermijden	1	2	singular	De boer vermijdt de persoon eigenlijk.
De boer vertrouwt	De boer vertrouwen	vertrouwt	vertrouwen	1	2	singular	De boer vertrouwt de persoon publiekelijk.
De zanger mist	De zanger missen	mist	missen	1	2	singular	De zanger mist de persoon publiekelijk.
De dichter vertrouwt	De dichter vertrouwen	vertrouwt	vertrouwen	1	2	singular	De dichter vertrouwt de persoon publiekelijk.
De dichter stimuleert	De dichter stimuleren	stimuleert	stimuleren	1	2	singular	De dichter stimuleert de persoon publiekelijk.
De moeder vermijdt	De moeder vermijden	vermijdt	vermijden	1	2	singular	De moeder vermijdt de persoon eigenlijk.
De advocaat mist	De advocaat missen	mist	missen	1	2	singular	De advocaat mist de persoon bewust.
De leraar groet	De leraar groeten	groet	groeten	1	2	singular	De leraar groet de persoon openlijk.
De boer groet	De boer groeten	groet	groeten	1	2	singular	De boer groet de persoon publiekelijk.
De advocaat verleidt	De advocaat verleiden	verleidt	verleiden	1	2	singular	De advocaat verleidt de persoon bewust.
De jongen onderzoekt	De jongen onderzoeken	onderzoekt	onderzoeken	1	2	singular	De jongen onderzoekt de persoon eigenlijk.
De moeder groet	De moeder groeten	groet	groeten	1	2	singular	De moeder groet de persoon bewust.
De schrijver stimuleert	De schrijver stimuleren	stimuleert	stimuleren	1	2	singular	De schrijver stimuleert de persoon publiekelijk.
De man groet	De man groeten	groet	groeten	1	2	singular	De man groet de persoon voorzichtig.
De vrouw ziet	De vrouw zien	ziet	zien	1	2	singular	De vrouw ziet de persoon waarschijnlijk.
De atleet kent	De atleet kennen	kent	kennen	1	2	singular	De atleet kent de persoon openlijk.
De schrijver ziet	De schrijver zien	ziet	zien	1	2	singular	De schrijver ziet de persoon waarschijnlijk.
De meid verleidt	De meid verleiden	verleidt	verleiden	1	2	singular	De meid verleidt de persoon bewust.
De moeder onderzoekt	De moeder onderzoeken	onderzoekt	onderzoeken	1	2	singular	De moeder onderzoekt de persoon waarschijnlijk.
De boer begrijpt	De boer begrijpen	begrijpt	begrijpen	1	2	singular	De boer begrijpt de persoon voorzichtig.
De persoon groet	De persoon groeten	groet	groeten	1	2	singular	De persoon groet de persoon waarschijnlijk.
De dichter roept	De dichter roepen	roept	roepen	1	2	singular	De dichter roept de persoon publiekelijk.
De schrijver stimuleert	De schrijver stimuleren	stimuleert	stimuleren	1	2	singular	De schrijver stimuleert de persoon voorzichtig.
De atleet bekritiseert	De atleet bekritiseren	bekritiseert	bekritiseren	1	2	singular	De atleet bekritiseert de persoon bewust.
De inwoner hoort	De inwoner horen	hoort	horen	1	2	singular	De inwoner hoort de persoon eigenlijk.
De tante stimuleert	De tante stimuleren	stimuleert	stimuleren	1	2	singular	De tante stimuleert de persoon publiekelijk.
De boer mist	De boer missen	mist	missen	1	2	singular	De boer mist de persoon waarschijnlijk.
De dichter begrijpt	De dichter begrijpen	begrijpt	begrijpen	1	2	singular	De dichter begrijpt de persoon eigenlijk.
De man hoort	De man horen	hoort	horen	1	2	singular	De man hoort de persoon bewust.
De dokter herkent	De dokter herkennen	herkent	herkennen	1	2	singular	De dokter herkent de persoon publiekelijk.
De oom kent	De oom kennen	kent	kennen	1	2	singular	De oom kent de persoon publiekelijk.
De atleet hoort	De atleet horen	hoort	horen	1	2	singular	De atleet hoort de persoon waarschijnlijk.
De tante kent	De tante kennen	kent	kennen	1	2	singular	De tante kent de persoon bewust.
De boer herkent	De boer herkennen	herkent	herkennen	1	2	singular	De boer herkent de persoon bewust.
De moeder hoort	De moeder horen	hoort	horen	1	2	singular	De moeder hoort de persoon publiekelijk.
De oom hoort	De oom horen	hoort	horen	1	2	singular	De oom hoort de persoon bewust.
De dichter mist	De dichter missen	mist	missen	1	2	singular	De dichter mist de persoon eigenlijk.
De vader stimuleert	De vader stimuleren	stimuleert	stimuleren	1	2	singular	De vader stimuleert de persoon voorzichtig.
De persoon roept	De persoon roepen	roept	roepen	1	2	singular	De persoon roept de persoon publiekelijk.
De tante hoort	De tante horen	hoort	horen	1	2	singular	De tante hoort de persoon waarschijnlijk.
De dokter mist	De dokter missen	mist	missen	1	2	singular	De dokter mist de persoon eigenlijk.
De vrouw groet	De vrouw groeten	groet	groeten	1	2	singular	De vrouw groet de persoon openlijk.
De vriend bekritiseert	De vriend bekritiseren	bekritiseert	bekritiseren	1	2	singular	De vriend bekritiseert de persoon openlijk.
De vrouw verleidt	De vrouw verleiden	verleidt	verleiden	1	2	singular	De vrouw verleidt de persoon eigenlijk.
De vriend ziet	De vriend zien	ziet	zien	1	2	singular	De vriend ziet de persoon eigenlijk.
De jongen roept	De jongen roepen	roept	roepen	1	2	singular	De jongen roept de persoon eigenlijk.
De persoon roept	De persoon roepen	roept	roepen	1	2	singular	De persoon roept de persoon waarschijnlijk.
De boer begrijpt	De boer begrijpen	begrijpt	begrijpen	1	2	singular	De boer begrijpt de persoon bewust.
De vriend herkent	De vriend herkennen	herkent	herkennen	1	2	singular	De vriend herkent de persoon voorzichtig.
De zanger hoort	De zanger horen	hoort	horen	1	2	singular	De zanger hoort de persoon publiekelijk.
De inwoner begrijpt	De inwoner begrijpen	begrijpt	begrijpen	1	2	singular	De inwoner begrijpt de persoon voorzichtig.
De man bekritiseert	De man bekritiseren	bekritiseert	bekritiseren	1	2	singular	De man bekritiseert de persoon publiekelijk.
De zanger hoort	De zanger horen	hoort	horen	1	2	singular	De zanger hoort de persoon openlijk.
De advocaat stimuleert	De advocaat stimuleren	stimuleert	stimuleren	1	2	singular	De advocaat stimuleert de persoon waarschijnlijk.
De jongen kent	De jongen kennen	kent	kennen	1	2	singular	De jongen kent de persoon bewust.
De vrouw ziet	De vrouw zien	ziet	zien	1	2	singular	De vrouw ziet de persoon openlijk.
De man bekritiseert	De man bekritiseren	bekritiseert	bekritiseren	1	2	singular	De man bekritiseert de persoon waarschijnlijk.
De oom herkent	De oom herkennen	herkent	herkennen	1	2	singular	De oom herkent de persoon voorzichtig.
De dokter mist	De dokter missen	mist	missen	1	2	singular	De dokter mist de persoon bewust.
De zanger ziet	De zanger zien	ziet	zien	1	2	singular	De zanger ziet de persoon waarschijnlijk.
De vader verleidt	De vader verleiden	verleidt	verleiden	1	2	singular	De vader verleidt de persoon bewust.
De advocaat hoort	De advocaat horen	hoort	horen	1	2	singular	De advocaat hoort de persoon voorzichtig.
De tante kent	De tante kennen	kent	kennen	1	2	singular	De tante kent de persoon waarschijnlijk.
De zanger vertrouwt	De zanger vertrouwen	vertrouwt	vertrouwen	1	2	singular	De zanger vertrouwt de persoon openlijk.
De schrijver stimuleert	De schrijver stimuleren	stimuleert	stimuleren	1	2	singular	De schrijver stimuleert de persoon bewust.
De atleet mist	De atleet missen	mist	missen	1	2	singular	De atleet mist de persoon bewust.
De vriend hoort	De vriend horen	hoort	horen	1	2	singular	De vriend hoort de persoon bewust.
De vriend vermijdt	De vriend vermijden	vermijdt	vermijden	1	2	singular	De vriend vermijdt de persoon openlijk.
De oom mist	De oom missen	mist	missen	1	2	singular	De oom mist de persoon publiekelijk.
De persoon mist	De persoon missen	mist	missen	1	2	singular	De persoon mist de persoon voorzichtig.
De leraar vertrouwt	De leraar vertrouwen	vertrouwt	vertrouwen	1	2	singular	De leraar vertrouwt de persoon publiekelijk.
De meid groet	De meid groeten	groet	groeten	1	2	singular	De meid groet de persoon bewust.
De advocaat ziet	De advocaat zien	ziet	zien	1	2	singular	De advocaat ziet de persoon voorzichtig.
De man herkent	De man herkennen	herkent	herkennen	1	2	singular	De man herkent de persoon bewust.
De tante bekritiseert	De tante bekritiseren	bekritiseert	bekritiseren	1	2	singular	De tante bekritiseert de persoon eigenlijk.
De leraar bekritiseert	De leraar bekritiseren	bekritiseert	bekritiseren	1	2	singular	De leraar bekritiseert de persoon voorzichtig.
De boer vertrouwt	De boer vertrouwen	vertrouwt	vertrouwen	1	2	singular	De boer vertrouwt de persoon waarschijnlijk.
De zanger onderzoekt	De zanger onderzoeken	onderzoekt	onderzoeken	1	2	singular	De zanger onderzoekt de persoon voorzichtig.
De leraar mist	De leraar missen	mist	missen	1	2	singular	De leraar mist de persoon bewust.
De atleet groet	De atleet groeten	groet	groeten	1	2	singular	De atleet groet de persoon publiekelijk.
De inwoner vertrouwt	De inwoner vertrouwen	vertrouwt	vertrouwen	1	2	singular	De inwoner vertrouwt de persoon voorzichtig.
De vrouw herkent	De vrouw herkennen	herkent	herkennen	1	2	singular	De vrouw herkent de persoon publiekelijk.
De inwoner verleidt	De inwoner verleiden	verleidt	verleiden	1	2	singular	De inwoner verleidt de persoon voorzichtig.
De boer onderzoekt	De boer onderzoeken	onderzoekt	onderzoeken	1	2	singular	De boer onderzoekt de persoon voorzichtig.
De oom bekritiseert	De oom bekritiseren	bekritiseert	bekritiseren	1	2	singular	De oom bekritiseert de persoon eigenlijk.
De persoon stimuleert	De persoon stimuleren	stimuleert	stimuleren	1	2	singular	De persoon stimuleert de persoon publiekelijk.
De meid vertrouwt	De meid vertrouwen	vertrouwt	vertrouwen	1	2	singular	De meid vertrouwt de persoon eigenlijk.
De vrouw vertrouwt	De vrouw vertrouwen	vertrouwt	vertrouwen	1	2	singular	De vrouw vertrouwt de persoon voorzichtig.
De vader bekritiseert	De vader bekritiseren	bekritiseert	bekritiseren	1	2	singular	De vader bekritiseert de persoon waarschijnlijk.
De atleet verleidt	De atleet verleiden	verleidt	verleiden	1	2	singular	De atleet verleidt de persoon publiekelijk.
De zanger mist	De zanger missen	mist	missen	1	2	singular	De zanger mist de persoon eigenlijk.
De moeder begrijpt	De moeder begrijpen	begrijpt	begrijpen	1	2	singular	De moeder begrijpt de persoon bewust.
De jongen stimuleert	De jongen stimuleren	stimuleert	stimuleren	1	2	singular	De jongen stimuleert de persoon waarschijnlijk.
De zanger groet	De zanger groeten	groet	groeten	1	2	singular	De zanger groet de persoon waarschijnlijk.
De advocaat vertrouwt	De advocaat vertrouwen	vertrouwt	vertrouwen	1	2	singular	De advocaat vertrouwt de persoon openlijk.
De jongen roept	De jongen roepen	roept	roepen	1	2	singular	De jongen roept de persoon voorzichtig.
De persoon begrijpt	De persoon begrijpen	begrijpt	begrijpen	1	2	singular	De persoon begrijpt de persoon voorzichtig.
De schrijver kent	De schrijver kennen	kent	kennen	1	2	singular	De schrijver kent de persoon bewust.
De moeder stimuleert	De moeder stimuleren	stimuleert	stimuleren	1	2	singular	De moeder stimuleert de persoon waarschijnlijk.
De vrouw begrijpt	De vrouw begrijpen	begrijpt	begrijpen	1	2	singular	De vrouw begrijpt de persoon waarschijnlijk.
De inwoner mist	De inwoner missen	mist	missen	1	2	singular	De inwoner mist de persoon openlijk.
De vriend vermijdt	De vriend vermijden	vermijdt	vermijden	1	2	singular	De vriend vermijdt de persoon publiekelijk.
De jongen herkent	De jongen herkennen	herkent	herkennen	1	2	singular	De jongen herkent de persoon voorzichtig.
De moeder roept	De moeder roepen	roept	roepen	1	2	singular	De moeder roept de persoon eigenlijk.
De zanger groet	De zanger groeten	groet	groeten	1	2	singular	De zanger groet de persoon openlijk.
De boer bekritiseert	De boer bekritiseren	bekritiseert	bekritiseren	1	2	singular	De boer bekritiseert de persoon voorzichtig.
De vrouw bekritiseert	De vrouw bekritiseren	bekritiseert	bekritiseren	1	2	singular	De vrouw bekritiseert de persoon eigenlijk.
De leraar stimuleert	De leraar stimuleren	stimuleert	stimuleren	1	2	singular	De leraar stimuleert de persoon bewust.
De jongen bekritiseert	De jongen bekritiseren	bekritiseert	bekritiseren	1	2	singular	De jongen bekritiseert de persoon eigenlijk.
De persoon vermijdt	De persoon vermijden	vermijdt	vermijden	1	2	singular	De persoon vermijdt de persoon voorzichtig.
De advocaat vermijdt	De advocaat vermijden	vermijdt	vermijden	1	2	singular	De advocaat vermijdt de persoon voorzichtig.
De schrijver begrijpt	De schrijver begrijpen	begrijpt	begrijpen	1	2	singular	De schrijver begrijpt de persoon voorzichtig.
De vader groet	De vader groeten	groet	groeten	1	2	singular	De vader groet de persoon openlijk.
De persoon groet	De persoon groeten	groet	groeten	1	2	singular	De persoon groet de persoon publiekelijk.
De dokter begrijpt	De dokter begrijpen	begrijpt	begrijpen	1	2	singular	De dokter begrijpt de persoon eigenlijk.
De vriend groet	De vriend groeten	groet	groeten	1	2	singular	De vriend groet de persoon bewust.
De zanger stimuleert	De zanger stimuleren	stimuleert	stimuleren	1	2	singular	De zanger stimuleert de persoon bewust.
De jongen vertrouwt	De jongen vertrouwen	vertrouwt	vertrouwen	1	2	singular	De jongen vertrouwt de persoon voorzichtig.
De vrouw ziet	De vrouw zien	ziet	zien	1	2	singular	De vrouw ziet de persoon eigenlijk.
De schrijver groet	De schrijver groeten	groet	groeten	1	2	singular	De schrijver groet de persoon openlijk.
De persoon kent	De persoon kennen	kent	kennen	1	2	singular	De persoon kent de persoon openlijk.
De boer stimuleert	De boer stimuleren	stimuleert	stimuleren	1	2	singular	De boer stimuleert de persoon openlijk.
De vriend groet	De vriend groeten	groet	groeten	1	2	singular	De vriend groet de persoon eigenlijk.
De advocaat ziet	De advocaat zien	ziet	zien	1	2	singular	De advocaat ziet de persoon publiekelijk.
De advocaat vermijdt	De advocaat vermijden	vermijdt	vermijden	1	2	singular	De advocaat vermijdt de persoon openlijk.
De oom verleidt	De oom verleiden	verleidt	verleiden	1	2	singular	De oom verleidt de persoon openlijk.
De tante mist	De tante missen	mist	missen	1	2	singular	De tante mist de persoon eigenlijk.
De atleet onderzoekt	De atleet onderzoeken	onderzoekt	onderzoeken	1	2	singular	De atleet onderzoekt de persoon bewust.
De vrouw vertrouwt	De vrouw vertrouwen	vertrouwt	vertrouwen	1	2	singular	De vrouw vertrouwt de persoon publiekelijk.
De vader stimuleert	De vader stimuleren	stimuleert	stimuleren	1	2	singular	De vader stimuleert de persoon openlijk.
De schrijver onderzoekt	De schrijver onderzoeken	onderzoekt	onderzoeken	1	2	singular	De schrijver onderzoekt de persoon eigenlijk.
De leraar herkent	De leraar herkennen	herkent	herkennen	1	2	singular	De leraar herkent de persoon bewust.
De oom vertrouwt	De oom vertrouwen	vertrouwt	vertrouwen	1	2	singular	De oom vertrouwt de persoon voorzichtig.
