agreement	disagreement	correct_verb	incorrect_verb	subject_index	verb_index	number1	number2	completed
De persoon wenst dat de leraar publiekelijk de persoon roept	De persoon wenst dat de leraar publiekelijk de persoon roepen	roept	roepen	5	9	singular	singular	De persoon wenst dat de leraar publiekelijk de persoon roept.
De persoon wenst dat de inwoner waarschijnlijk de persoon roept	De persoon wenst dat de inwoner waarschijnlijk de persoon roepen	roept	roepen	5	9	singular	singular	De persoon wenst dat de inwoner waarschijnlijk de persoon roept.
De persoon wil dat de schrijver waarschijnlijk de persoon hoort	De persoon wil dat de schrijver waarschijnlijk de persoon horen	hoort	horen	5	9	singular	singular	De persoon wil dat de schrijver waarschijnlijk de persoon hoort.
De persoon wenst dat de schrijver eigenlijk de persoon vermijdt	De persoon wenst dat de schrijver eigenlijk de persoon vermijden	vermijdt	vermijden	5	9	singular	singular	De persoon wenst dat de schrijver eigenlijk de persoon vermijdt.
De persoon wil dat de leraar publiekelijk de persoon hoort	De persoon wil dat de leraar publiekelijk de persoon horen	hoort	horen	5	9	singular	singular	De persoon wil dat de leraar publiekelijk de persoon hoort.
De persoon denkt dat de jongen bewust de persoon onderzoekt	De persoon denkt dat de jongen bewust de persoon onderzoeken	onderzoekt	onderzoeken	5	9	singular	singular	De persoon denkt dat de jongen bewust de persoon onderzoekt.
De persoon ziet dat de vrouw publiekelijk de persoon vertrouwt	De persoon ziet dat de vrouw publiekelijk de persoon vertrouwen	vertrouwt	vertrouwen	5	9	singular	singular	De persoon ziet dat de vrouw publiekelijk de persoon vertrouwt.
De persoon ziet dat de zanger publiekelijk de persoon hoort	De persoon ziet dat de zanger publiekelijk de persoon horen	hoort	horen	5	9	singular	singular	De persoon ziet dat de zanger publiekelijk de persoon hoort.
De persoon ziet dat de vriend openlijk de persoon kent	De persoon ziet dat de vriend openlijk de persoon kennen	kent	kennen	5	9	singular	singular	De persoon ziet dat de vriend openlijk de persoon kent.
De persoon gelooft dat de schrijver bewust de persoon mist	De persoon gelooft dat de schrijver bewust de persoon missen	mist	missen	5	9	singular	singular	De persoon gelooft dat de schrijver bewust de persoon mist.
De persoon gelooft dat de vader publiekelijk de persoon vermijdt	De persoon gelooft dat de vader publiekelijk de persoon vermijden	vermijdt	vermijden	5	9	singular	singular	De persoon gelooft dat de vader publiekelijk de persoon vermijdt.
De persoon ziet dat de meid publiekelijk de persoon onderzoekt	De persoon ziet dat de meid publiekelijk de persoon onderzoeken	onderzoekt	onderzoeken	5	9	singular	singular	De persoon ziet dat de meid publiekelijk de persoon onderzoekt.
De persoon wenst dat de meid bewust de persoon onderzoekt	De persoon wenst dat de meid bewust de persoon onderzoeken	onderzoekt	onderzoeken	5	9	singular	singular	De persoon wenst dat de meid bewust de persoon onderzoekt.
De persoon wenst dat de leraar voorzichtig de persoon onderzoekt	De persoon wenst dat de leraar voorzichtig de persoon onderzoeken	onderzoekt	onderzoeken	5	9	singular	singular	De persoon wenst dat de leraar voorzichtig de persoon onderzoekt.
De persoon wenst dat de advocaat publiekelijk de persoon onderzoekt	De persoon wenst dat de advocaat publiekelijk de persoon onderzoeken	onderzoekt	onderzoeken	5	9	singular	singular	De persoon wenst dat de advocaat publiekelijk de persoon onderzoekt.
De persoon wenst dat de jongen bewust de persoon ziet	De persoon wenst dat de jongen bewust de persoon zien	ziet	zien	5	9	singular	singular	De persoon wenst dat de jongen bewust de persoon ziet.
De persoon denkt dat de leraar bewust de persoon verleidt	De persoon denkt dat de leraar bewust de persoon verleiden	verleidt	verleiden	5	9	singular	singular	De persoon denkt dat de leraar bewust de persoon verleidt.
De persoon ziet dat de meid bewust de persoon ziet	De persoon ziet dat de meid bewust de persoon zien	ziet	zien	5	9	singular	singular	De persoon ziet dat de meid bewust de persoon ziet.
De persoon denkt dat de vriend bewust de persoon herkent	De persoon denkt dat de vriend bewust de persoon herkennen	herkent	herkennen	5	9	singular	singular	De persoon denkt dat de vriend bewust de persoon herkent.
De persoon wil dat de man eigenlijk de persoon vermijdt	De persoon wil dat de man eigenlijk de persoon vermijden	vermijdt	vermijden	5	9	singular	singular	De persoon wil dat de man eigenlijk de persoon vermijdt.
De persoon ziet dat de jongen bewust de persoon vertrouwt	De persoon ziet dat de jongen bewust de persoon vertrouwen	vertrouwt	vertrouwen	5	9	singular	singular	De persoon ziet dat de jongen bewust de persoon vertrouwt.
De persoon ziet dat de man waarschijnlijk de persoon begrijpt	De persoon ziet dat de man waarschijnlijk de persoon begrijpen	begrijpt	begrijpen	5	9	singular	singular	De persoon ziet dat de man waarschijnlijk de persoon begrijpt.
De persoon wenst dat de dichter eigenlijk de persoon bekritiseert	De persoon wenst dat de dichter eigenlijk de persoon bekritiseren	bekritiseert	bekritiseren	5	9	singular	singular	De persoon wenst dat de dichter eigenlijk de persoon bekritiseert.
De persoon ziet dat de dichter publiekelijk de persoon kent	De persoon ziet dat de dichter publiekelijk de persoon kennen	kent	kennen	5	9	singular	singular	De persoon ziet dat de dichter publiekelijk de persoon kent.
De persoon wenst dat de oom waarschijnlijk de persoon stimuleert	De persoon wenst dat de oom waarschijnlijk de persoon stimuleren	stimuleert	stimuleren	5	9	singular	singular	De persoon wenst dat de oom waarschijnlijk de persoon stimuleert.
De persoon ziet dat de leraar eigenlijk de persoon begrijpt	De persoon ziet dat de leraar eigenlijk de persoon begrijpen	begrijpt	begrijpen	5	9	singular	singular	De persoon ziet dat de leraar eigenlijk de persoon begrijpt.
De persoon gelooft dat de leraar bewust de persoon groet	De persoon gelooft dat de leraar bewust de persoon groeten	groet	groeten	5	9	singular	singular	De persoon gelooft dat de leraar bewust de persoon groet.
De persoon gelooft dat de meid waarschijnlijk de persoon stimuleert	De persoon gelooft dat de meid waarschijnlijk de persoon stimuleren	stimuleert	stimuleren	5	9	singular	singular	De persoon gelooft dat de meid waarschijnlijk de persoon stimuleert.
De persoon wil dat de persoon openlijk de persoon verleidt	De persoon wil dat de persoon openlijk de persoon verleiden	verleidt	verleiden	5	9	singular	singular	De persoon wil dat de persoon openlijk de persoon verleidt.
De persoon denkt dat de vrouw waarschijnlijk de persoon ziet	De persoon denkt dat de vrouw waarschijnlijk de persoon zien	ziet	zien	5	9	singular	singular	De persoon denkt dat de vrouw waarschijnlijk de persoon ziet.
De persoon denkt dat de vrouw eigenlijk de persoon begrijpt	De persoon denkt dat de vrouw eigenlijk de persoon begrijpen	begrijpt	begrijpen	5	9	singular	singular	De persoon denkt dat de vrouw eigenlijk de persoon begrijpt.
De persoon ziet dat de boer openlijk de persoon stimuleert	De persoon ziet dat de boer openlijk de persoon stimuleren	stimuleert	stimuleren	5	9	singular	singular	De persoon ziet dat de boer openlijk de persoon stimuleert.
De persoon denkt dat de tante bewust de persoon roept	De persoon denkt dat de tante bewust de persoon roepen	roept	roepen	5	9	singular	singular	De persoon denkt dat de tante bewust de persoon roept.
De persoon denkt dat de vriend bewust de persoon onderzoekt	De persoon denkt dat de vriend bewust de persoon onderzoeken	onderzoekt	onderzoeken	5	9	singular	singular	De persoon denkt dat de vriend bewust de persoon onderzoekt.
De persoon wenst dat de schrijver openlijk de persoon vermijdt	De persoon wenst dat de schrijver openlijk de persoon vermijden	vermijdt	vermijden	5	9	singular	singular	De persoon wenst dat de schrijver openlijk de persoon vermijdt.
De persoon ziet dat de moeder openlijk de persoon kent	De persoon ziet dat de moeder openlijk de persoon kennen	kent	kennen	5	9	singular	singular	De persoon ziet dat de moeder openlijk de persoon kent.
De persoon denkt dat de atleet openlijk de persoon onderzoekt	De persoon denkt dat de atleet openlijk de persoon onderzoeken	onderzoekt	onderzoeken	5	9	singular	singular	De persoon denkt dat de atleet openlijk de persoon onderzoekt.
De persoon gelooft dat de zanger voorzichtig de persoon hoort	De persoon gelooft dat de zanger voorzichtig de persoon horen	hoort	horen	5	9	singular	singular	De persoon gelooft dat de zanger voorzichtig de persoon hoort.
De persoon wenst dat de meid waarschijnlijk de persoon hoort	De persoon wenst dat de meid waarschijnlijk de persoon horen	hoort	horen	5	9	singular	singular	De persoon wenst dat de meid waarschijnlijk de persoon hoort.
De persoon wil dat de leraar publiekelijk de persoon herkent	De persoon wil dat de leraar publiekelijk de persoon herkennen	herkent	herkennen	5	9	singular	singular	De persoon wil dat de leraar publiekelijk de persoon herkent.
De persoon wenst dat de oom publiekelijk de persoon kent	De persoon wenst dat de oom publiekelijk de persoon kennen	kent	kennen	5	9	singular	singular	De persoon wenst dat de oom publiekelijk de persoon kent.
De persoon gelooft dat de dokter openlijk de persoon onderzoekt	De persoon gelooft dat de dokter openlijk de persoon onderzoeken	onderzoekt	onderzoeken	5	9	singular	singular	De persoon gelooft dat de dokter openlijk de persoon onderzoekt.
De persoon wil dat de vrouw eigenlijk de persoon roept	De persoon wil dat de vrouw eigenlijk de persoon roepen	roept	roepen	5	9	singular	singular	De persoon wil dat de vrouw eigenlijk de persoon roept.
De persoon wil dat de man eigenlijk de persoon begrijpt	De persoon wil dat de man eigenlijk de persoon begrijpen	begrijpt	begrijpen	5	9	singular	singular	De persoon wil dat de man eigenlijk de persoon begrijpt.
De persoon wenst dat de tante voorzichtig de persoon kent	De persoon wenst dat de tante voorzichtig de persoon kennen	kent	kennen	5	9	singular	singular	De persoon wenst dat de tante voorzichtig de persoon kent.
De persoon wil dat de zanger bewust de persoon groet	De persoon wil dat de zanger bewust de persoon groeten	groet	groeten	5	9	singular	singular	De persoon wil dat de zanger bewust de persoon groet.
De persoon wenst dat de persoon bewust de persoon groet	De persoon wenst dat de persoon bewust de persoon groeten	groet	groeten	5	9	singular	singular	De persoon wenst dat de persoon bewust de persoon groet.
De persoon wenst dat de tante eigenlijk de persoon begrijpt	De persoon wenst dat de tante eigenlijk de persoon begrijpen	begrijpt	begrijpen	5	9	singular	singular	De persoon wenst dat de tante eigenlijk de persoon begrijpt.
De persoon gelooft dat de atleet openlijk de persoon herkent	De persoon gelooft dat de atleet openlijk de persoon herkennen	herkent	herkennen	5	9	singular	singular	De persoon gelooft dat de atleet openlijk de persoon herkent.
De persoon ziet dat de moeder voorzichtig de persoon begrijpt	De persoon ziet dat de moeder voorzichtig de persoon begrijpen	begrijpt	begrijpen	5	9	singular	singular	De persoon ziet dat de moeder voorzichtig de persoon begrijpt.
De persoon gelooft dat de leraar eigenlijk de persoon stimuleert	De persoon gelooft dat de leraar eigenlijk de persoon stimuleren	stimuleert	stimuleren	5	9	singular	singular	De persoon gelooft dat de leraar eigenlijk de persoon stimuleert.
De persoon ziet dat de atleet waarschijnlijk de persoon stimuleert	De persoon ziet dat de atleet waarschijnlijk de persoon stimuleren	stimuleert	stimuleren	5	9	singular	singular	De persoon ziet dat de atleet waarschijnlijk de persoon stimuleert.
De persoon gelooft dat de leraar publiekelijk de persoon roept	De persoon gelooft dat de leraar publiekelijk de persoon roepen	roept	roepen	5	9	singular	singular	De persoon gelooft dat de leraar publiekelijk de persoon roept.
De persoon wil dat de oom voorzichtig de persoon herkent	De persoon wil dat de oom voorzichtig de persoon herkennen	herkent	herkennen	5	9	singular	singular	De persoon wil dat de oom voorzichtig de persoon herkent.
De persoon gelooft dat de persoon eigenlijk de persoon vermijdt	De persoon gelooft dat de persoon eigenlijk de persoon vermijden	vermijdt	vermijden	5	9	singular	singular	De persoon gelooft dat de persoon eigenlijk de persoon vermijdt.
De persoon wil dat de dichter waarschijnlijk de persoon vermijdt	De persoon wil dat de dichter waarschijnlijk de persoon vermijden	vermijdt	vermijden	5	9	singular	singular	De persoon wil dat de dichter waarschijnlijk de persoon vermijdt.
De persoon ziet dat de leraar voorzichtig de persoon hoort	De persoon ziet dat de leraar voorzichtig de persoon horen	hoort	horen	5	9	singular	singular	De persoon ziet dat de leraar voorzichtig de persoon hoort.
De persoon wenst dat de dichter openlijk de persoon roept	De persoon wenst dat de dichter openlijk de persoon roepen	roept	roepen	5	9	singular	singular	De persoon wenst dat de dichter openlijk de persoon roept.
De persoon wenst dat de tante bewust de persoon begrijpt	De persoon wenst dat de tante bewust de persoon begrijpen	begrijpt	begrijpen	5	9	singular	singular	De persoon wenst dat de tante bewust de persoon begrijpt.
De persoon denkt dat de man openlijk de persoon hoort	De persoon denkt dat de man openlijk de persoon horen	hoort	horen	5	9	singular	singular	De persoon denkt dat de man openlijk de persoon hoort.
De persoon ziet dat de persoon bewust de persoon roept	De persoon ziet dat de persoon bewust de persoon roepen	roept	roepen	5	9	singular	singular	De persoon ziet dat de persoon bewust de persoon roept.
De persoon gelooft dat de vader voorzichtig de persoon herkent	De persoon gelooft dat de vader voorzichtig de persoon herkennen	herkent	herkennen	5	9	singular	singular	De persoon gelooft dat de vader voorzichtig de persoon herkent.
De persoon wil dat de zanger publiekelijk de persoon bekritiseert	De persoon wil dat de zanger publiekelijk de persoon bekritiseren	bekritiseert	bekritiseren	5	9	singular	singular	De persoon wil dat de zanger publiekelijk de persoon bekritiseert.
De persoon denkt dat de advocaat voorzichtig de persoon onderzoekt	De persoon denkt dat de advocaat voorzichtig de persoon onderzoeken	onderzoekt	onderzoeken	5	9	singular	singular	De persoon denkt dat de advocaat voorzichtig de persoon onderzoekt.
De persoon denkt dat de meid publiekelijk de persoon verleidt	De persoon denkt dat de meid publiekelijk de persoon verleiden	verleidt	verleiden	5	9	singular	singular	De persoon denkt dat de meid publiekelijk de persoon verleidt.
De persoon ziet dat de meid publiekelijk de persoon groet	De persoon ziet dat de meid publiekelijk de persoon groeten	groet	groeten	5	9	singular	singular	De persoon ziet dat de meid publiekelijk de persoon groet.
De persoon ziet dat de persoon waarschijnlijk de persoon bekritiseert	De persoon ziet dat de persoon waarschijnlijk de persoon bekritiseren	bekritiseert	bekritiseren	5	9	singular	singular	De persoon ziet dat de persoon waarschijnlijk de persoon bekritiseert.
De persoon wenst dat de dokter bewust de persoon kent	De persoon wenst dat de dokter bewust de persoon kennen	kent	kennen	5	9	singular	singular	De persoon wenst dat de dokter bewust de persoon kent.
De persoon wil dat de inwoner waarschijnlijk de persoon hoort	De persoon wil dat de inwoner waarschijnlijk de persoon horen	hoort	horen	5	9	singular	singular	De persoon wil dat de inwoner waarschijnlijk de persoon hoort.
De persoon denkt dat de vrouw voorzichtig de persoon stimuleert	De persoon denkt dat de vrouw voorzichtig de persoon stimuleren	stimuleert	stimuleren	5	9	singular	singular	De persoon denkt dat de vrouw voorzichtig de persoon stimuleert.
De persoon ziet dat de jongen voorzichtig de persoon hoort	De persoon ziet dat de jongen voorzichtig de persoon horen	hoort	horen	5	9	singular	singular	De persoon ziet dat de jongen voorzichtig de persoon hoort.
De persoon ziet dat de jongen openlijk de persoon ziet	De persoon ziet dat de jongen openlijk de persoon zien	ziet	zien	5	9	singular	singular	De persoon ziet dat de jongen openlijk de persoon ziet.
De persoon denkt dat de vriend publiekelijk de persoon verleidt	De persoon denkt dat de vriend publiekelijk de persoon verleiden	verleidt	verleiden	5	9	singular	singular	De persoon denkt dat de vriend publiekelijk de persoon verleidt.
De persoon wil dat de vrouw eigenlijk de persoon begrijpt	De persoon wil dat de vrouw eigenlijk de persoon begrijpen	begrijpt	begrijpen	5	9	singular	singular	De persoon wil dat de vrouw eigenlijk de persoon begrijpt.
De persoon wil dat de dichter openlijk de persoon onderzoekt	De persoon wil dat de dichter openlijk de persoon onderzoeken	onderzoekt	onderzoeken	5	9	singular	singular	De persoon wil dat de dichter openlijk de persoon onderzoekt.
De persoon ziet dat de advocaat openlijk de persoon onderzoekt	De persoon ziet dat de advocaat openlijk de persoon onderzoeken	onderzoekt	onderzoeken	5	9	singular	singular	De persoon ziet dat de advocaat openlijk de persoon onderzoekt.
De persoon denkt dat de boer publiekelijk de persoon herkent	De persoon denkt dat de boer publiekelijk de persoon herkennen	herkent	herkennen	5	9	singular	singular	De persoon denkt dat de boer publiekelijk de persoon herkent.
De persoon denkt dat de dichter publiekelijk de persoon onderzoekt	De persoon denkt dat de dichter publiekelijk de persoon onderzoeken	onderzoekt	onderzoeken	5	9	singular	singular	De persoon denkt dat de dichter publiekelijk de persoon onderzoekt.
De persoon wil dat de tante voorzichtig de persoon bekritiseert	De persoon wil dat de tante voorzichtig de persoon bekritiseren	bekritiseert	bekritiseren	5	9	singular	singular	De persoon wil dat de tante voorzichtig de persoon bekritiseert.
De persoon wenst dat de oom bewust de persoon ziet	De persoon wenst dat de oom bewust de persoon zien	ziet	zien	5	9	singular	singular	De persoon wenst dat de oom bewust de persoon ziet.
De persoon wenst dat de atleet eigenlijk de persoon herkent	De persoon wenst dat de atleet eigenlijk de persoon herkennen	herkent	herkennen	5	9	singular	singular	De persoon wenst dat de atleet eigenlijk de persoon herkent.
De persoon ziet dat de schrijver openlijk de persoon begrijpt	De persoon ziet dat de schrijver openlijk de persoon begrijpen	begrijpt	begrijpen	5	9	singular	singular	De persoon ziet dat de schrijver openlijk de persoon begrijpt.
De persoon denkt dat de inwoner openlijk de persoon kent	De persoon denkt dat de inwoner openlijk de persoon kennen	kent	kennen	5	9	singular	singular	De persoon denkt dat de inwoner openlijk de persoon kent.
De persoon wenst dat de advocaat voorzichtig de persoon kent	De persoon wenst dat de advocaat voorzichtig de persoon kennen	kent	kennen	5	9	singular	singular	De persoon wenst dat de advocaat voorzichtig de persoon kent.
De persoon wil dat de meid voorzichtig de persoon kent	De persoon wil dat de meid voorzichtig de persoon kennen	kent	kennen	5	9	singular	singular	De persoon wil dat de meid voorzichtig de persoon kent.
De persoon denkt dat de moeder voorzichtig de persoon ziet	De persoon denkt dat de moeder voorzichtig de persoon zien	ziet	zien	5	9	singular	singular	De persoon denkt dat de moeder voorzichtig de persoon ziet.
De persoon ziet dat de schrijver voorzichtig de persoon verleidt	De persoon ziet dat de schrijver voorzichtig de persoon verleiden	verleidt	verleiden	5	9	singular	singular	De persoon ziet dat de schrijver voorzichtig de persoon verleidt.
De persoon denkt dat de man openlijk de persoon groet	De persoon denkt dat de man openlijk de persoon groeten	groet	groeten	5	9	singular	singular	De persoon denkt dat de man openlijk de persoon groet.
De persoon ziet dat de vrouw eigenlijk de persoon roept	De persoon ziet dat de vrouw eigenlijk de persoon roepen	roept	roepen	5	9	singular	singular	De persoon ziet dat de vrouw eigenlijk de persoon roept.
De persoon ziet dat de vriend publiekelijk de persoon roept	De persoon ziet dat de vriend publiekelijk de persoon roepen	roept	roepen	5	9	singular	singular	De persoon ziet dat de vriend publiekelijk de persoon roept.
De persoon wenst dat de boer openlijk de persoon kent	De persoon wenst dat de boer openlijk de persoon kennen	kent	kennen	5	9	singular	singular	De persoon wenst dat de boer openlijk de persoon kent.
De persoon wil dat de advocaat waarschijnlijk de persoon bekritiseert	De persoon wil dat de advocaat waarschijnlijk de persoon bekritiseren	bekritiseert	bekritiseren	5	9	singular	singular	De persoon wil dat de advocaat waarschijnlijk de persoon bekritiseert.
De persoon ziet dat de man waarschijnlijk de persoon hoort	De persoon ziet dat de man waarschijnlijk de persoon horen	hoort	horen	5	9	singular	singular	De persoon ziet dat de man waarschijnlijk de persoon hoort.
De persoon denkt dat de oom voorzichtig de persoon bekritiseert	De persoon denkt dat de oom voorzichtig de persoon bekritiseren	bekritiseert	bekritiseren	5	9	singular	singular	De persoon denkt dat de oom voorzichtig de persoon bekritiseert.
De persoon gelooft dat de moeder eigenlijk de persoon vertrouwt	De persoon gelooft dat de moeder eigenlijk de persoon vertrouwen	vertrouwt	vertrouwen	5	9	singular	singular	De persoon gelooft dat de moeder eigenlijk de persoon vertrouwt.
De persoon wil dat de oom bewust de persoon roept	De persoon wil dat de oom bewust de persoon roepen	roept	roepen	5	9	singular	singular	De persoon wil dat de oom bewust de persoon roept.
De persoon denkt dat de tante waarschijnlijk de persoon ziet	De persoon denkt dat de tante waarschijnlijk de persoon zien	ziet	zien	5	9	singular	singular	De persoon denkt dat de tante waarschijnlijk de persoon ziet.
De persoon gelooft dat de boer publiekelijk de persoon onderzoekt	De persoon gelooft dat de boer publiekelijk de persoon onderzoeken	onderzoekt	onderzoeken	5	9	singular	singular	De persoon gelooft dat de boer publiekelijk de persoon onderzoekt.
De persoon wenst dat de oom openlijk de persoon mist	De persoon wenst dat de oom openlijk de persoon missen	mist	missen	5	9	singular	singular	De persoon wenst dat de oom openlijk de persoon mist.
De persoon gelooft dat de dokter waarschijnlijk de persoon groet	De persoon gelooft dat de dokter waarschijnlijk de persoon groeten	groet	groeten	5	9	singular	singular	De persoon gelooft dat de dokter waarschijnlijk de persoon groet.
De persoon wenst dat de persoon eigenlijk de persoon mist	De persoon wenst dat de persoon eigenlijk de persoon missen	mist	missen	5	9	singular	singular	De persoon wenst dat de persoon eigenlijk de persoon mist.
De persoon wil dat de vrouw openlijk de persoon begrijpt	De persoon wil dat de vrouw openlijk de persoon begrijpen	begrijpt	begrijpen	5	9	singular	singular	De persoon wil dat de vrouw openlijk de persoon begrijpt.
De persoon gelooft dat de atleet publiekelijk de persoon hoort	De persoon gelooft dat de atleet publiekelijk de persoon horen	hoort	horen	5	9	singular	singular	De persoon gelooft dat de atleet publiekelijk de persoon hoort.
De persoon gelooft dat de moeder publiekelijk de persoon stimuleert	De persoon gelooft dat de moeder publiekelijk de persoon stimuleren	stimuleert	stimuleren	5	9	singular	singular	De persoon gelooft dat de moeder publiekelijk de persoon stimuleert.
De persoon wenst dat de dokter bewust de persoon roept	De persoon wenst dat de dokter bewust de persoon roepen	roept	roepen	5	9	singular	singular	De persoon wenst dat de dokter bewust de persoon roept.
De persoon wenst dat de moeder publiekelijk de persoon verleidt	De persoon wenst dat de moeder publiekelijk de persoon verleiden	verleidt	verleiden	5	9	singular	singular	De persoon wenst dat de moeder publiekelijk de persoon verleidt.
De persoon wenst dat de vriend bewust de persoon hoort	De persoon wenst dat de vriend bewust de persoon horen	hoort	horen	5	9	singular	singular	De persoon wenst dat de vriend bewust de persoon hoort.
De persoon gelooft dat de boer openlijk de persoon mist	De persoon gelooft dat de boer openlijk de persoon missen	mist	missen	5	9	singular	singular	De persoon gelooft dat de boer openlijk de persoon mist.
De persoon ziet dat de moeder waarschijnlijk de persoon hoort	De persoon ziet dat de moeder waarschijnlijk de persoon horen	hoort	horen	5	9	singular	singular	De persoon ziet dat de moeder waarschijnlijk de persoon hoort.
De persoon gelooft dat de moeder waarschijnlijk de persoon verleidt	De persoon gelooft dat de moeder waarschijnlijk de persoon verleiden	verleidt	verleiden	5	9	singular	singular	De persoon gelooft dat de moeder waarschijnlijk de persoon verleidt.
De persoon wenst dat de man voorzichtig de persoon ziet	De persoon wenst dat de man voorzichtig de persoon zien	ziet	zien	5	9	singular	singular	De persoon wenst dat de man voorzichtig de persoon ziet.
De persoon gelooft dat de atleet waarschijnlijk de persoon hoort	De persoon gelooft dat de atleet waarschijnlijk de persoon horen	hoort	horen	5	9	singular	singular	De persoon gelooft dat de atleet waarschijnlijk de persoon hoort.
De persoon wenst dat de vrouw publiekelijk de persoon mist	De persoon wenst dat de vrouw publiekelijk de persoon missen	mist	missen	5	9	singular	singular	De persoon wenst dat de vrouw publiekelijk de persoon mist.
De persoon gelooft dat de meid waarschijnlijk de persoon mist	De persoon gelooft dat de meid waarschijnlijk de persoon missen	mist	missen	5	9	singular	singular	De persoon gelooft dat de meid waarschijnlijk de persoon mist.
De persoon wenst dat de vrouw openlijk de persoon vertrouwt	De persoon wenst dat de vrouw openlijk de persoon vertrouwen	vertrouwt	vertrouwen	5	9	singular	singular	De persoon wenst dat de vrouw openlijk de persoon vertrouwt.
De persoon ziet dat de dokter openlijk de persoon vermijdt	De persoon ziet dat de dokter openlijk de persoon vermijden	vermijdt	vermijden	5	9	singular	singular	De persoon ziet dat de dokter openlijk de persoon vermijdt.
De persoon wenst dat de moeder waarschijnlijk de persoon vertrouwt	De persoon wenst dat de moeder waarschijnlijk de persoon vertrouwen	vertrouwt	vertrouwen	5	9	singular	singular	De persoon wenst dat de moeder waarschijnlijk de persoon vertrouwt.
De persoon denkt dat de advocaat openlijk de persoon groet	De persoon denkt dat de advocaat openlijk de persoon groeten	groet	groeten	5	9	singular	singular	De persoon denkt dat de advocaat openlijk de persoon groet.
De persoon denkt dat de boer openlijk de persoon verleidt	De persoon denkt dat de boer openlijk de persoon verleiden	verleidt	verleiden	5	9	singular	singular	De persoon denkt dat de boer openlijk de persoon verleidt.
De persoon wenst dat de schrijver eigenlijk de persoon begrijpt	De persoon wenst dat de schrijver eigenlijk de persoon begrijpen	begrijpt	begrijpen	5	9	singular	singular	De persoon wenst dat de schrijver eigenlijk de persoon begrijpt.
De persoon wil dat de meid eigenlijk de persoon hoort	De persoon wil dat de meid eigenlijk de persoon horen	hoort	horen	5	9	singular	singular	De persoon wil dat de meid eigenlijk de persoon hoort.
De persoon wil dat de moeder eigenlijk de persoon bekritiseert	De persoon wil dat de moeder eigenlijk de persoon bekritiseren	bekritiseert	bekritiseren	5	9	singular	singular	De persoon wil dat de moeder eigenlijk de persoon bekritiseert.
De persoon ziet dat de persoon openlijk de persoon vertrouwt	De persoon ziet dat de persoon openlijk de persoon vertrouwen	vertrouwt	vertrouwen	5	9	singular	singular	De persoon ziet dat de persoon openlijk de persoon vertrouwt.
De persoon denkt dat de oom openlijk de persoon stimuleert	De persoon denkt dat de oom openlijk de persoon stimuleren	stimuleert	stimuleren	5	9	singular	singular	De persoon denkt dat de oom openlijk de persoon stimuleert.
De persoon wenst dat de schrijver eigenlijk de persoon herkent	De persoon wenst dat de schrijver eigenlijk de persoon herkennen	herkent	herkennen	5	9	singular	singular	De persoon wenst dat de schrijver eigenlijk de persoon herkent.
De persoon ziet dat de jongen bewust de persoon verleidt	De persoon ziet dat de jongen bewust de persoon verleiden	verleidt	verleiden	5	9	singular	singular	De persoon ziet dat de jongen bewust de persoon verleidt.
De persoon ziet dat de jongen eigenlijk de persoon mist	De persoon ziet dat de jongen eigenlijk de persoon missen	mist	missen	5	9	singular	singular	De persoon ziet dat de jongen eigenlijk de persoon mist.
De persoon denkt dat de schrijver eigenlijk de persoon mist	De persoon denkt dat de schrijver eigenlijk de persoon missen	mist	missen	5	9	singular	singular	De persoon denkt dat de schrijver eigenlijk de persoon mist.
De persoon denkt dat de schrijver openlijk de persoon kent	De persoon denkt dat de schrijver openlijk de persoon kennen	kent	kennen	5	9	singular	singular	De persoon denkt dat de schrijver openlijk de persoon kent.
De persoon denkt dat de tante voorzichtig de persoon herkent	De persoon denkt dat de tante voorzichtig de persoon herkennen	herkent	herkennen	5	9	singular	singular	De persoon denkt dat de tante voorzichtig de persoon herkent.
De persoon denkt dat de meid eigenlijk de persoon kent	De persoon denkt dat de meid eigenlijk de persoon kennen	kent	kennen	5	9	singular	singular	De persoon denkt dat de meid eigenlijk de persoon kent.
De persoon wenst dat de vader waarschijnlijk de persoon ziet	De persoon wenst dat de vader waarschijnlijk de persoon zien	ziet	zien	5	9	singular	singular	De persoon wenst dat de vader waarschijnlijk de persoon ziet.
De persoon ziet dat de meid waarschijnlijk de persoon begrijpt	De persoon ziet dat de meid waarschijnlijk de persoon begrijpen	begrijpt	begrijpen	5	9	singular	singular	De persoon ziet dat de meid waarschijnlijk de persoon begrijpt.
De persoon ziet dat de schrijver publiekelijk de persoon herkent	De persoon ziet dat de schrijver publiekelijk de persoon herkennen	herkent	herkennen	5	9	singular	singular	De persoon ziet dat de schrijver publiekelijk de persoon herkent.
De persoon gelooft dat de schrijver bewust de persoon kent	De persoon gelooft dat de schrijver bewust de persoon kennen	kent	kennen	5	9	singular	singular	De persoon gelooft dat de schrijver bewust de persoon kent.
De persoon wenst dat de advocaat openlijk de persoon begrijpt	De persoon wenst dat de advocaat openlijk de persoon begrijpen	begrijpt	begrijpen	5	9	singular	singular	De persoon wenst dat de advocaat openlijk de persoon begrijpt.
De persoon gelooft dat de dichter bewust de persoon mist	De persoon gelooft dat de dichter bewust de persoon missen	mist	missen	5	9	singular	singular	De persoon gelooft dat de dichter bewust de persoon mist.
