agreement	disagreement	correct_verb	incorrect_verb	subject_index	verb_index	number1	number2	completed
De leider gelooft dat de tantes lachen	De leider gelooft dat de tantes lacht	lachen	lacht	5	6	singular	plural	De leider gelooft dat de tantes lachen.
De leider gelooft dat de tantes groeien	De leider gelooft dat de tantes groeit	groeien	groeit	5	6	singular	plural	De leider gelooft dat de tantes groeien.
De leider gelooft dat de tantes komen	De leider gelooft dat de tantes komt	komen	komt	5	6	singular	plural	De leider gelooft dat de tantes komen.
De leider gelooft dat de meiden lopen	De leider gelooft dat de meiden loopt	lopen	loopt	5	6	singular	plural	De leider gelooft dat de meiden lopen.
De leider gelooft dat de meiden werken	De leider gelooft dat de meiden werkt	werken	werkt	5	6	singular	plural	De leider gelooft dat de meiden werken.
De leider gelooft dat de meiden praten	De leider gelooft dat de meiden praat	praten	praat	5	6	singular	plural	De leider gelooft dat de meiden praten.
De leider gelooft dat de meiden zitten	De leider gelooft dat de meiden zit	zitten	zit	5	6	singular	plural	De leider gelooft dat de meiden zitten.
De leider gelooft dat de meiden lachen	De leider gelooft dat de meiden lacht	lachen	lacht	5	6	singular	plural	De leider gelooft dat de meiden lachen.
De leider gelooft dat de meiden groeien	De leider gelooft dat de meiden groeit	groeien	groeit	5	6	singular	plural	De leider gelooft dat de meiden groeien.
De leider gelooft dat de meiden komen	De leider gelooft dat de meiden komt	komen	komt	5	6	singular	plural	De leider gelooft dat de meiden komen.
De leider gelooft dat de dichters lopen	De leider gelooft dat de dichters loopt	lopen	loopt	5	6	singular	plural	De leider gelooft dat de dichters lopen.
De leider gelooft dat de dichters werken	De leider gelooft dat de dichters werkt	werken	werkt	5	6	singular	plural	De leider gelooft dat de dichters werken.
De leider gelooft dat de dichters praten	De leider gelooft dat de dichters praat	praten	praat	5	6	singular	plural	De leider gelooft dat de dichters praten.
De leider gelooft dat de dichters zitten	De leider gelooft dat de dichters zit	zitten	zit	5	6	singular	plural	De leider gelooft dat de dichters zitten.
De leider gelooft dat de dichters lachen	De leider gelooft dat de dichters lacht	lachen	lacht	5	6	singular	plural	De leider gelooft dat de dichters lachen.
De leider gelooft dat de dichters groeien	De leider gelooft dat de dichters groeit	groeien	groeit	5	6	singular	plural	De leider gelooft dat de dichters groeien.
De leider gelooft dat de dichters komen	De leider gelooft dat de dichters komt	komen	komt	5	6	singular	plural	De leider gelooft dat de dichters komen.
De leider gelooft dat de vaders lopen	De leider gelooft dat de vaders loopt	lopen	loopt	5	6	singular	plural	De leider gelooft dat de vaders lopen.
De leider gelooft dat de vaders werken	De leider gelooft dat de vaders werkt	werken	werkt	5	6	singular	plural	De leider gelooft dat de vaders werken.
De leider gelooft dat de vaders praten	De leider gelooft dat de vaders praat	praten	praat	5	6	singular	plural	De leider gelooft dat de vaders praten.
De leider gelooft dat de vaders zitten	De leider gelooft dat de vaders zit	zitten	zit	5	6	singular	plural	De leider gelooft dat de vaders zitten.
De leider gelooft dat de vaders lachen	De leider gelooft dat de vaders lacht	lachen	lacht	5	6	singular	plural	De leider gelooft dat de vaders lachen.
De leider gelooft dat de vaders groeien	De leider gelooft dat de vaders groeit	groeien	groeit	5	6	singular	plural	De leider gelooft dat de vaders groeien.
De leider gelooft dat de vaders komen	De leider gelooft dat de vaders komt	komen	komt	5	6	singular	plural	De leider gelooft dat de vaders komen.
De leider gelooft dat de boeren lopen	De leider gelooft dat de boeren loopt	lopen	loopt	5	6	singular	plural	De leider gelooft dat de boeren lopen.
De leider gelooft dat de boeren werken	De leider gelooft dat de boeren werkt	werken	werkt	5	6	singular	plural	De leider gelooft dat de boeren werken.
De leider gelooft dat de boeren praten	De leider gelooft dat de boeren praat	praten	praat	5	6	singular	plural	De leider gelooft dat de boeren praten.
De leider gelooft dat de boeren zitten	De leider gelooft dat de boeren zit	zitten	zit	5	6	singular	plural	De leider gelooft dat de boeren zitten.
De leider gelooft dat de boeren lachen	De leider gelooft dat de boeren lacht	lachen	lacht	5	6	singular	plural	De leider gelooft dat de boeren lachen.
De leider gelooft dat de boeren groeien	De leider gelooft dat de boeren groeit	groeien	groeit	5	6	singular	plural	De leider gelooft dat de boeren groeien.
De leider gelooft dat de boeren komen	De leider gelooft dat de boeren komt	komen	komt	5	6	singular	plural	De leider gelooft dat de boeren komen.
De leider gelooft dat de ooms lopen	De leider gelooft dat de ooms loopt	lopen	loopt	5	6	singular	plural	De leider gelooft dat de ooms lopen.
De leider gelooft dat de ooms werken	De leider gelooft dat de ooms werkt	werken	werkt	5	6	singular	plural	De leider gelooft dat de ooms werken.
De leider gelooft dat de ooms praten	De leider gelooft dat de ooms praat	praten	praat	5	6	singular	plural	De leider gelooft dat de ooms praten.
De leider gelooft dat de ooms zitten	De leider gelooft dat de ooms zit	zitten	zit	5	6	singular	plural	De leider gelooft dat de ooms zitten.
De leider gelooft dat de ooms lachen	De leider gelooft dat de ooms lacht	lachen	lacht	5	6	singular	plural	De leider gelooft dat de ooms lachen.
De leider gelooft dat de ooms groeien	De leider gelooft dat de ooms groeit	groeien	groeit	5	6	singular	plural	De leider gelooft dat de ooms groeien.
De leider gelooft dat de ooms komen	De leider gelooft dat de ooms komt	komen	komt	5	6	singular	plural	De leider gelooft dat de ooms komen.
De leider wenst dat de persoon loopt	De leider wenst dat de persoon lopen	loopt	lopen	5	6	singular	singular	De leider wenst dat de persoon loopt.
De leider wenst dat de persoon werkt	De leider wenst dat de persoon werken	werkt	werken	5	6	singular	singular	De leider wenst dat de persoon werkt.
De leider wenst dat de persoon praat	De leider wenst dat de persoon praten	praat	praten	5	6	singular	singular	De leider wenst dat de persoon praat.
De leider wenst dat de persoon zit	De leider wenst dat de persoon zitten	zit	zitten	5	6	singular	singular	De leider wenst dat de persoon zit.
De leider wenst dat de persoon lacht	De leider wenst dat de persoon lachen	lacht	lachen	5	6	singular	singular	De leider wenst dat de persoon lacht.
De leider wenst dat de persoon groeit	De leider wenst dat de persoon groeien	groeit	groeien	5	6	singular	singular	De leider wenst dat de persoon groeit.
De leider wenst dat de persoon komt	De leider wenst dat de persoon komen	komt	komen	5	6	singular	singular	De leider wenst dat de persoon komt.
De leider wenst dat de schrijver loopt	De leider wenst dat de schrijver lopen	loopt	lopen	5	6	singular	singular	De leider wenst dat de schrijver loopt.
De leider wenst dat de schrijver werkt	De leider wenst dat de schrijver werken	werkt	werken	5	6	singular	singular	De leider wenst dat de schrijver werkt.
De leider wenst dat de schrijver praat	De leider wenst dat de schrijver praten	praat	praten	5	6	singular	singular	De leider wenst dat de schrijver praat.
De leider wenst dat de schrijver zit	De leider wenst dat de schrijver zitten	zit	zitten	5	6	singular	singular	De leider wenst dat de schrijver zit.
De leider wenst dat de schrijver lacht	De leider wenst dat de schrijver lachen	lacht	lachen	5	6	singular	singular	De leider wenst dat de schrijver lacht.
De leider wenst dat de schrijver groeit	De leider wenst dat de schrijver groeien	groeit	groeien	5	6	singular	singular	De leider wenst dat de schrijver groeit.
De leider wenst dat de schrijver komt	De leider wenst dat de schrijver komen	komt	komen	5	6	singular	singular	De leider wenst dat de schrijver komt.
De leider wenst dat de atleet loopt	De leider wenst dat de atleet lopen	loopt	lopen	5	6	singular	singular	De leider wenst dat de atleet loopt.
De leider wenst dat de atleet werkt	De leider wenst dat de atleet werken	werkt	werken	5	6	singular	singular	De leider wenst dat de atleet werkt.
De leider wenst dat de atleet praat	De leider wenst dat de atleet praten	praat	praten	5	6	singular	singular	De leider wenst dat de atleet praat.
De leider wenst dat de atleet zit	De leider wenst dat de atleet zitten	zit	zitten	5	6	singular	singular	De leider wenst dat de atleet zit.
De leider wenst dat de atleet lacht	De leider wenst dat de atleet lachen	lacht	lachen	5	6	singular	singular	De leider wenst dat de atleet lacht.
De leider wenst dat de atleet groeit	De leider wenst dat de atleet groeien	groeit	groeien	5	6	singular	singular	De leider wenst dat de atleet groeit.
De leider wenst dat de atleet komt	De leider wenst dat de atleet komen	komt	komen	5	6	singular	singular	De leider wenst dat de atleet komt.
De leider wenst dat de dokter loopt	De leider wenst dat de dokter lopen	loopt	lopen	5	6	singular	singular	De leider wenst dat de dokter loopt.
De leider wenst dat de dokter werkt	De leider wenst dat de dokter werken	werkt	werken	5	6	singular	singular	De leider wenst dat de dokter werkt.
De leider wenst dat de dokter praat	De leider wenst dat de dokter praten	praat	praten	5	6	singular	singular	De leider wenst dat de dokter praat.
De leider wenst dat de dokter zit	De leider wenst dat de dokter zitten	zit	zitten	5	6	singular	singular	De leider wenst dat de dokter zit.
De leider wenst dat de dokter lacht	De leider wenst dat de dokter lachen	lacht	lachen	5	6	singular	singular	De leider wenst dat de dokter lacht.
De leider wenst dat de dokter groeit	De leider wenst dat de dokter groeien	groeit	groeien	5	6	singular	singular	De leider wenst dat de dokter groeit.
De leider wenst dat de dokter komt	De leider wenst dat de dokter komen	komt	komen	5	6	singular	singular	De leider wenst dat de dokter komt.
De leider wenst dat de man loopt	De leider wenst dat de man lopen	loopt	lopen	5	6	singular	singular	De leider wenst dat de man loopt.
De leider wenst dat de man werkt	De leider wenst dat de man werken	werkt	werken	5	6	singular	singular	De leider wenst dat de man werkt.
De leider wenst dat de man praat	De leider wenst dat de man praten	praat	praten	5	6	singular	singular	De leider wenst dat de man praat.
De leider wenst dat de man zit	De leider wenst dat de man zitten	zit	zitten	5	6	singular	singular	De leider wenst dat de man zit.
De leider wenst dat de man lacht	De leider wenst dat de man lachen	lacht	lachen	5	6	singular	singular	De leider wenst dat de man lacht.
De leider wenst dat de man groeit	De leider wenst dat de man groeien	groeit	groeien	5	6	singular	singular	De leider wenst dat de man groeit.
De leider wenst dat de man komt	De leider wenst dat de man komen	komt	komen	5	6	singular	singular	De leider wenst dat de man komt.
De leider wenst dat de vriend loopt	De leider wenst dat de vriend lopen	loopt	lopen	5	6	singular	singular	De leider wenst dat de vriend loopt.
De leider wenst dat de vriend werkt	De leider wenst dat de vriend werken	werkt	werken	5	6	singular	singular	De leider wenst dat de vriend werkt.
De leider wenst dat de vriend praat	De leider wenst dat de vriend praten	praat	praten	5	6	singular	singular	De leider wenst dat de vriend praat.
De leider wenst dat de vriend zit	De leider wenst dat de vriend zitten	zit	zitten	5	6	singular	singular	De leider wenst dat de vriend zit.
De leider wenst dat de vriend lacht	De leider wenst dat de vriend lachen	lacht	lachen	5	6	singular	singular	De leider wenst dat de vriend lacht.
De leider wenst dat de vriend groeit	De leider wenst dat de vriend groeien	groeit	groeien	5	6	singular	singular	De leider wenst dat de vriend groeit.
De leider wenst dat de vriend komt	De leider wenst dat de vriend komen	komt	komen	5	6	singular	singular	De leider wenst dat de vriend komt.
De leider wenst dat de inwoner loopt	De leider wenst dat de inwoner lopen	loopt	lopen	5	6	singular	singular	De leider wenst dat de inwoner loopt.
De leider wenst dat de inwoner werkt	De leider wenst dat de inwoner werken	werkt	werken	5	6	singular	singular	De leider wenst dat de inwoner werkt.
De leider wenst dat de inwoner praat	De leider wenst dat de inwoner praten	praat	praten	5	6	singular	singular	De leider wenst dat de inwoner praat.
De leider wenst dat de inwoner zit	De leider wenst dat de inwoner zitten	zit	zitten	5	6	singular	singular	De leider wenst dat de inwoner zit.
De leider wenst dat de inwoner lacht	De leider wenst dat de inwoner lachen	lacht	lachen	5	6	singular	singular	De leider wenst dat de inwoner lacht.
De leider wenst dat de inwoner groeit	De leider wenst dat de inwoner groeien	groeit	groeien	5	6	singular	singular	De leider wenst dat de inwoner groeit.
De leider wenst dat de inwoner komt	De leider wenst dat de inwoner komen	komt	komen	5	6	singular	singular	De leider wenst dat de inwoner komt.
De leider wenst dat de jongen loopt	De leider wenst dat de jongen lopen	loopt	lopen	5	6	singular	singular	De leider wenst dat de jongen loopt.
De leider wenst dat de jongen werkt	De leider wenst dat de jongen werken	werkt	werken	5	6	singular	singular	De leider wenst dat de jongen werkt.
De leider wenst dat de jongen praat	De leider wenst dat de jongen praten	praat	praten	5	6	singular	singular	De leider wenst dat de jongen praat.
De leider wenst dat de jongen zit	De leider wenst dat de jongen zitten	zit	zitten	5	6	singular	singular	De leider wenst dat de jongen zit.
De leider wenst dat de jongen lacht	De leider wenst dat de jongen lachen	lacht	lachen	5	6	singular	singular	De leider wenst dat de jongen lacht.
De leider wenst dat de jongen groeit	De leider wenst dat de jongen groeien	groeit	groeien	5	6	singular	singular	De leider wenst dat de jongen groeit.
De leider wenst dat de jongen komt	De leider wenst dat de jongen komen	komt	komen	5	6	singular	singular	De leider wenst dat de jongen komt.
De leider wenst dat de moeder loopt	De leider wenst dat de moeder lopen	loopt	lopen	5	6	singular	singular	De leider wenst dat de moeder loopt.
De leider wenst dat de moeder werkt	De leider wenst dat de moeder werken	werkt	werken	5	6	singular	singular	De leider wenst dat de moeder werkt.
De leider wenst dat de moeder praat	De leider wenst dat de moeder praten	praat	praten	5	6	singular	singular	De leider wenst dat de moeder praat.
De leider wenst dat de moeder zit	De leider wenst dat de moeder zitten	zit	zitten	5	6	singular	singular	De leider wenst dat de moeder zit.
De leider wenst dat de moeder lacht	De leider wenst dat de moeder lachen	lacht	lachen	5	6	singular	singular	De leider wenst dat de moeder lacht.
De leider wenst dat de moeder groeit	De leider wenst dat de moeder groeien	groeit	groeien	5	6	singular	singular	De leider wenst dat de moeder groeit.
De leider wenst dat de moeder komt	De leider wenst dat de moeder komen	komt	komen	5	6	singular	singular	De leider wenst dat de moeder komt.
De leider wenst dat de advocaat loopt	De leider wenst dat de advocaat lopen	loopt	lopen	5	6	singular	singular	De leider wenst dat de advocaat loopt.
De leider wenst dat de advocaat werkt	De leider wenst dat de advocaat werken	werkt	werken	5	6	singular	singular	De leider wenst dat de advocaat werkt.
De leider wenst dat de advocaat praat	De leider wenst dat de advocaat praten	praat	praten	5	6	singular	singular	De leider wenst dat de advocaat praat.
De leider wenst dat de advocaat zit	De leider wenst dat de advocaat zitten	zit	zitten	5	6	singular	singular	De leider wenst dat de advocaat zit.
De leider wenst dat de advocaat lacht	De leider wenst dat de advocaat lachen	lacht	lachen	5	6	singular	singular	De leider wenst dat de advocaat lacht.
De leider wenst dat de advocaat groeit	De leider wenst dat de advocaat groeien	groeit	groeien	5	6	singular	singular	De leider wenst dat de advocaat groeit.
De leider wenst dat de advocaat komt	De leider wenst dat de advocaat komen	komt	komen	5	6	singular	singular	De leider wenst dat de advocaat komt.
De leider wenst dat de zanger loopt	De leider wenst dat de zanger lopen	loopt	lopen	5	6	singular	singular	De leider wenst dat de zanger loopt.
De leider wenst dat de zanger werkt	De leider wenst dat de zanger werken	werkt	werken	5	6	singular	singular	De leider wenst dat de zanger werkt.
De leider wenst dat de zanger praat	De leider wenst dat de zanger praten	praat	praten	5	6	singular	singular	De leider wenst dat de zanger praat.
De leider wenst dat de zanger zit	De leider wenst dat de zanger zitten	zit	zitten	5	6	singular	singular	De leider wenst dat de zanger zit.
De leider wenst dat de zanger lacht	De leider wenst dat de zanger lachen	lacht	lachen	5	6	singular	singular	De leider wenst dat de zanger lacht.
De leider wenst dat de zanger groeit	De leider wenst dat de zanger groeien	groeit	groeien	5	6	singular	singular	De leider wenst dat de zanger groeit.
De leider wenst dat de zanger komt	De leider wenst dat de zanger komen	komt	komen	5	6	singular	singular	De leider wenst dat de zanger komt.
De leider wenst dat de winnaar loopt	De leider wenst dat de winnaar lopen	loopt	lopen	5	6	singular	singular	De leider wenst dat de winnaar loopt.
De leider wenst dat de winnaar werkt	De leider wenst dat de winnaar werken	werkt	werken	5	6	singular	singular	De leider wenst dat de winnaar werkt.
De leider wenst dat de winnaar praat	De leider wenst dat de winnaar praten	praat	praten	5	6	singular	singular	De leider wenst dat de winnaar praat.
De leider wenst dat de winnaar zit	De leider wenst dat de winnaar zitten	zit	zitten	5	6	singular	singular	De leider wenst dat de winnaar zit.
De leider wenst dat de winnaar lacht	De leider wenst dat de winnaar lachen	lacht	lachen	5	6	singular	singular	De leider wenst dat de winnaar lacht.
De leider wenst dat de winnaar groeit	De leider wenst dat de winnaar groeien	groeit	groeien	5	6	singular	singular	De leider wenst dat de winnaar groeit.
De leider wenst dat de winnaar komt	De leider wenst dat de winnaar komen	komt	komen	5	6	singular	singular	De leider wenst dat de winnaar komt.
De leider wenst dat de leraar loopt	De leider wenst dat de leraar lopen	loopt	lopen	5	6	singular	singular	De leider wenst dat de leraar loopt.
De leider wenst dat de leraar werkt	De leider wenst dat de leraar werken	werkt	werken	5	6	singular	singular	De leider wenst dat de leraar werkt.
De leider wenst dat de leraar praat	De leider wenst dat de leraar praten	praat	praten	5	6	singular	singular	De leider wenst dat de leraar praat.
De leider wenst dat de leraar zit	De leider wenst dat de leraar zitten	zit	zitten	5	6	singular	singular	De leider wenst dat de leraar zit.
De leider wenst dat de leraar lacht	De leider wenst dat de leraar lachen	lacht	lachen	5	6	singular	singular	De leider wenst dat de leraar lacht.
De leider wenst dat de leraar groeit	De leider wenst dat de leraar groeien	groeit	groeien	5	6	singular	singular	De leider wenst dat de leraar groeit.
De leider wenst dat de leraar komt	De leider wenst dat de leraar komen	komt	komen	5	6	singular	singular	De leider wenst dat de leraar komt.
De leider wenst dat de vrouw loopt	De leider wenst dat de vrouw lopen	loopt	lopen	5	6	singular	singular	De leider wenst dat de vrouw loopt.
De leider wenst dat de vrouw werkt	De leider wenst dat de vrouw werken	werkt	werken	5	6	singular	singular	De leider wenst dat de vrouw werkt.
De leider wenst dat de vrouw praat	De leider wenst dat de vrouw praten	praat	praten	5	6	singular	singular	De leider wenst dat de vrouw praat.
De leider wenst dat de vrouw zit	De leider wenst dat de vrouw zitten	zit	zitten	5	6	singular	singular	De leider wenst dat de vrouw zit.
De leider wenst dat de vrouw lacht	De leider wenst dat de vrouw lachen	lacht	lachen	5	6	singular	singular	De leider wenst dat de vrouw lacht.
De leider wenst dat de vrouw groeit	De leider wenst dat de vrouw groeien	groeit	groeien	5	6	singular	singular	De leider wenst dat de vrouw groeit.
De leider wenst dat de vrouw komt	De leider wenst dat de vrouw komen	komt	komen	5	6	singular	singular	De leider wenst dat de vrouw komt.
De leider wenst dat de tante loopt	De leider wenst dat de tante lopen	loopt	lopen	5	6	singular	singular	De leider wenst dat de tante loopt.
De leider wenst dat de tante werkt	De leider wenst dat de tante werken	werkt	werken	5	6	singular	singular	De leider wenst dat de tante werkt.
De leider wenst dat de tante praat	De leider wenst dat de tante praten	praat	praten	5	6	singular	singular	De leider wenst dat de tante praat.
De leider wenst dat de tante zit	De leider wenst dat de tante zitten	zit	zitten	5	6	singular	singular	De leider wenst dat de tante zit.
De leider wenst dat de tante lacht	De leider wenst dat de tante lachen	lacht	lachen	5	6	singular	singular	De leider wenst dat de tante lacht.
De leider wenst dat de tante groeit	De leider wenst dat de tante groeien	groeit	groeien	5	6	singular	singular	De leider wenst dat de tante groeit.
De leider wenst dat de tante komt	De leider wenst dat de tante komen	komt	komen	5	6	singular	singular	De leider wenst dat de tante komt.
De leider wenst dat de meid loopt	De leider wenst dat de meid lopen	loopt	lopen	5	6	singular	singular	De leider wenst dat de meid loopt.
De leider wenst dat de meid werkt	De leider wenst dat de meid werken	werkt	werken	5	6	singular	singular	De leider wenst dat de meid werkt.
De leider wenst dat de meid praat	De leider wenst dat de meid praten	praat	praten	5	6	singular	singular	De leider wenst dat de meid praat.
De leider wenst dat de meid zit	De leider wenst dat de meid zitten	zit	zitten	5	6	singular	singular	De leider wenst dat de meid zit.
De leider wenst dat de meid lacht	De leider wenst dat de meid lachen	lacht	lachen	5	6	singular	singular	De leider wenst dat de meid lacht.
De leider wenst dat de meid groeit	De leider wenst dat de meid groeien	groeit	groeien	5	6	singular	singular	De leider wenst dat de meid groeit.
De leider wenst dat de meid komt	De leider wenst dat de meid komen	komt	komen	5	6	singular	singular	De leider wenst dat de meid komt.
De leider wenst dat de dichter loopt	De leider wenst dat de dichter lopen	loopt	lopen	5	6	singular	singular	De leider wenst dat de dichter loopt.
De leider wenst dat de dichter werkt	De leider wenst dat de dichter werken	werkt	werken	5	6	singular	singular	De leider wenst dat de dichter werkt.
De leider wenst dat de dichter praat	De leider wenst dat de dichter praten	praat	praten	5	6	singular	singular	De leider wenst dat de dichter praat.
De leider wenst dat de dichter zit	De leider wenst dat de dichter zitten	zit	zitten	5	6	singular	singular	De leider wenst dat de dichter zit.
De leider wenst dat de dichter lacht	De leider wenst dat de dichter lachen	lacht	lachen	5	6	singular	singular	De leider wenst dat de dichter lacht.
De leider wenst dat de dichter groeit	De leider wenst dat de dichter groeien	groeit	groeien	5	6	singular	singular	De leider wenst dat de dichter groeit.
De leider wenst dat de dichter komt	De leider wenst dat de dichter komen	komt	komen	5	6	singular	singular	De leider wenst dat de dichter komt.
De leider wenst dat de vader loopt	De leider wenst dat de vader lopen	loopt	lopen	5	6	singular	singular	De leider wenst dat de vader loopt.
De leider wenst dat de vader werkt	De leider wenst dat de vader werken	werkt	werken	5	6	singular	singular	De leider wenst dat de vader werkt.
De leider wenst dat de vader praat	De leider wenst dat de vader praten	praat	praten	5	6	singular	singular	De leider wenst dat de vader praat.
De leider wenst dat de vader zit	De leider wenst dat de vader zitten	zit	zitten	5	6	singular	singular	De leider wenst dat de vader zit.
De leider wenst dat de vader lacht	De leider wenst dat de vader lachen	lacht	lachen	5	6	singular	singular	De leider wenst dat de vader lacht.
De leider wenst dat de vader groeit	De leider wenst dat de vader groeien	groeit	groeien	5	6	singular	singular	De leider wenst dat de vader groeit.
De leider wenst dat de vader komt	De leider wenst dat de vader komen	komt	komen	5	6	singular	singular	De leider wenst dat de vader komt.
De leider wenst dat de boer loopt	De leider wenst dat de boer lopen	loopt	lopen	5	6	singular	singular	De leider wenst dat de boer loopt.
De leider wenst dat de boer werkt	De leider wenst dat de boer werken	werkt	werken	5	6	singular	singular	De leider wenst dat de boer werkt.
De leider wenst dat de boer praat	De leider wenst dat de boer praten	praat	praten	5	6	singular	singular	De leider wenst dat de boer praat.
De leider wenst dat de boer zit	De leider wenst dat de boer zitten	zit	zitten	5	6	singular	singular	De leider wenst dat de boer zit.
De leider wenst dat de boer lacht	De leider wenst dat de boer lachen	lacht	lachen	5	6	singular	singular	De leider wenst dat de boer lacht.
De leider wenst dat de boer groeit	De leider wenst dat de boer groeien	groeit	groeien	5	6	singular	singular	De leider wenst dat de boer groeit.
De leider wenst dat de boer komt	De leider wenst dat de boer komen	komt	komen	5	6	singular	singular	De leider wenst dat de boer komt.
De leider wenst dat de oom loopt	De leider wenst dat de oom lopen	loopt	lopen	5	6	singular	singular	De leider wenst dat de oom loopt.
De leider wenst dat de oom werkt	De leider wenst dat de oom werken	werkt	werken	5	6	singular	singular	De leider wenst dat de oom werkt.
De leider wenst dat de oom praat	De leider wenst dat de oom praten	praat	praten	5	6	singular	singular	De leider wenst dat de oom praat.
De leider wenst dat de oom zit	De leider wenst dat de oom zitten	zit	zitten	5	6	singular	singular	De leider wenst dat de oom zit.
De leider wenst dat de oom lacht	De leider wenst dat de oom lachen	lacht	lachen	5	6	singular	singular	De leider wenst dat de oom lacht.
De leider wenst dat de oom groeit	De leider wenst dat de oom groeien	groeit	groeien	5	6	singular	singular	De leider wenst dat de oom groeit.
De leider wenst dat de oom komt	De leider wenst dat de oom komen	komt	komen	5	6	singular	singular	De leider wenst dat de oom komt.
De leider wenst dat de personen lopen	De leider wenst dat de personen loopt	lopen	loopt	5	6	singular	plural	De leider wenst dat de personen lopen.
De leider wenst dat de personen werken	De leider wenst dat de personen werkt	werken	werkt	5	6	singular	plural	De leider wenst dat de personen werken.
De leider wenst dat de personen praten	De leider wenst dat de personen praat	praten	praat	5	6	singular	plural	De leider wenst dat de personen praten.
De leider wenst dat de personen zitten	De leider wenst dat de personen zit	zitten	zit	5	6	singular	plural	De leider wenst dat de personen zitten.
De leider wenst dat de personen lachen	De leider wenst dat de personen lacht	lachen	lacht	5	6	singular	plural	De leider wenst dat de personen lachen.
De leider wenst dat de personen groeien	De leider wenst dat de personen groeit	groeien	groeit	5	6	singular	plural	De leider wenst dat de personen groeien.
De leider wenst dat de personen komen	De leider wenst dat de personen komt	komen	komt	5	6	singular	plural	De leider wenst dat de personen komen.
De leider wenst dat de schrijvers lopen	De leider wenst dat de schrijvers loopt	lopen	loopt	5	6	singular	plural	De leider wenst dat de schrijvers lopen.
De leider wenst dat de schrijvers werken	De leider wenst dat de schrijvers werkt	werken	werkt	5	6	singular	plural	De leider wenst dat de schrijvers werken.
De leider wenst dat de schrijvers praten	De leider wenst dat de schrijvers praat	praten	praat	5	6	singular	plural	De leider wenst dat de schrijvers praten.
De leider wenst dat de schrijvers zitten	De leider wenst dat de schrijvers zit	zitten	zit	5	6	singular	plural	De leider wenst dat de schrijvers zitten.
De leider wenst dat de schrijvers lachen	De leider wenst dat de schrijvers lacht	lachen	lacht	5	6	singular	plural	De leider wenst dat de schrijvers lachen.
De leider wenst dat de schrijvers groeien	De leider wenst dat de schrijvers groeit	groeien	groeit	5	6	singular	plural	De leider wenst dat de schrijvers groeien.
De leider wenst dat de schrijvers komen	De leider wenst dat de schrijvers komt	komen	komt	5	6	singular	plural	De leider wenst dat de schrijvers komen.
De leider wenst dat de atleten lopen	De leider wenst dat de atleten loopt	lopen	loopt	5	6	singular	plural	De leider wenst dat de atleten lopen.
De leider wenst dat de atleten werken	De leider wenst dat de atleten werkt	werken	werkt	5	6	singular	plural	De leider wenst dat de atleten werken.
De leider wenst dat de atleten praten	De leider wenst dat de atleten praat	praten	praat	5	6	singular	plural	De leider wenst dat de atleten praten.
De leider wenst dat de atleten zitten	De leider wenst dat de atleten zit	zitten	zit	5	6	singular	plural	De leider wenst dat de atleten zitten.
De leider wenst dat de atleten lachen	De leider wenst dat de atleten lacht	lachen	lacht	5	6	singular	plural	De leider wenst dat de atleten lachen.
De leider wenst dat de atleten groeien	De leider wenst dat de atleten groeit	groeien	groeit	5	6	singular	plural	De leider wenst dat de atleten groeien.
De leider wenst dat de atleten komen	De leider wenst dat de atleten komt	komen	komt	5	6	singular	plural	De leider wenst dat de atleten komen.
De leider wenst dat de dokters lopen	De leider wenst dat de dokters loopt	lopen	loopt	5	6	singular	plural	De leider wenst dat de dokters lopen.
De leider wenst dat de dokters werken	De leider wenst dat de dokters werkt	werken	werkt	5	6	singular	plural	De leider wenst dat de dokters werken.
De leider wenst dat de dokters praten	De leider wenst dat de dokters praat	praten	praat	5	6	singular	plural	De leider wenst dat de dokters praten.
De leider wenst dat de dokters zitten	De leider wenst dat de dokters zit	zitten	zit	5	6	singular	plural	De leider wenst dat de dokters zitten.
De leider wenst dat de dokters lachen	De leider wenst dat de dokters lacht	lachen	lacht	5	6	singular	plural	De leider wenst dat de dokters lachen.
De leider wenst dat de dokters groeien	De leider wenst dat de dokters groeit	groeien	groeit	5	6	singular	plural	De leider wenst dat de dokters groeien.
De leider wenst dat de dokters komen	De leider wenst dat de dokters komt	komen	komt	5	6	singular	plural	De leider wenst dat de dokters komen.
De leider wenst dat de mannen lopen	De leider wenst dat de mannen loopt	lopen	loopt	5	6	singular	plural	De leider wenst dat de mannen lopen.
De leider wenst dat de mannen werken	De leider wenst dat de mannen werkt	werken	werkt	5	6	singular	plural	De leider wenst dat de mannen werken.
De leider wenst dat de mannen praten	De leider wenst dat de mannen praat	praten	praat	5	6	singular	plural	De leider wenst dat de mannen praten.
De leider wenst dat de mannen zitten	De leider wenst dat de mannen zit	zitten	zit	5	6	singular	plural	De leider wenst dat de mannen zitten.
De leider wenst dat de mannen lachen	De leider wenst dat de mannen lacht	lachen	lacht	5	6	singular	plural	De leider wenst dat de mannen lachen.
De leider wenst dat de mannen groeien	De leider wenst dat de mannen groeit	groeien	groeit	5	6	singular	plural	De leider wenst dat de mannen groeien.
De leider wenst dat de mannen komen	De leider wenst dat de mannen komt	komen	komt	5	6	singular	plural	De leider wenst dat de mannen komen.
