agreement	disagreement	correct_verb	incorrect_verb	subject_index	verb_index	number1	completed
De schrijver die zit hoort	De schrijver die zit horen	hoort	horen	1	4	singular	De schrijver die zit hoort de persoon.
De schrijver die zit steunt	De schrijver die zit steunen	steunt	steunen	1	4	singular	De schrijver die zit steunt de persoon.
De schrijver die zit ziet	De schrijver die zit zien	ziet	zien	1	4	singular	De schrijver die zit ziet de persoon.
De schrijver die zit vertrouwt	De schrijver die zit vertrouwen	vertrouwt	vertrouwen	1	4	singular	De schrijver die zit vertrouwt de persoon.
De schrijver die zit kent	De schrijver die zit kennen	kent	kennen	1	4	singular	De schrijver die zit kent de persoon.
De schrijver die zit vermijdt	De schrijver die zit vermijden	vermijdt	vermijden	1	4	singular	De schrijver die zit vermijdt de persoon.
De schrijver die zit roept	De schrijver die zit roepen	roept	roepen	1	4	singular	De schrijver die zit roept de persoon.
De schrijver die zit groet	De schrijver die zit groeten	groet	groeten	1	4	singular	De schrijver die zit groet de persoon.
De schrijver die zit onderzoekt	De schrijver die zit onderzoeken	onderzoekt	onderzoeken	1	4	singular	De schrijver die zit onderzoekt de persoon.
De schrijver die zit stimuleert	De schrijver die zit stimuleren	stimuleert	stimuleren	1	4	singular	De schrijver die zit stimuleert de persoon.
De schrijver die zit bekritiseert	De schrijver die zit bekritiseren	bekritiseert	bekritiseren	1	4	singular	De schrijver die zit bekritiseert de persoon.
De schrijver die zit verleidt	De schrijver die zit verleiden	verleidt	verleiden	1	4	singular	De schrijver die zit verleidt de persoon.
De schrijver die zit herkent	De schrijver die zit herkennen	herkent	herkennen	1	4	singular	De schrijver die zit herkent de persoon.
De schrijver die zit begrijpt	De schrijver die zit begrijpen	begrijpt	begrijpen	1	4	singular	De schrijver die zit begrijpt de persoon.
De schrijver die loopt mist	De schrijver die loopt missen	mist	missen	1	4	singular	De schrijver die loopt mist de persoon.
De schrijver die loopt hoort	De schrijver die loopt horen	hoort	horen	1	4	singular	De schrijver die loopt hoort de persoon.
De schrijver die loopt steunt	De schrijver die loopt steunen	steunt	steunen	1	4	singular	De schrijver die loopt steunt de persoon.
De schrijver die loopt ziet	De schrijver die loopt zien	ziet	zien	1	4	singular	De schrijver die loopt ziet de persoon.
De schrijver die loopt vertrouwt	De schrijver die loopt vertrouwen	vertrouwt	vertrouwen	1	4	singular	De schrijver die loopt vertrouwt de persoon.
De schrijver die loopt kent	De schrijver die loopt kennen	kent	kennen	1	4	singular	De schrijver die loopt kent de persoon.
De schrijver die loopt vermijdt	De schrijver die loopt vermijden	vermijdt	vermijden	1	4	singular	De schrijver die loopt vermijdt de persoon.
De schrijver die loopt roept	De schrijver die loopt roepen	roept	roepen	1	4	singular	De schrijver die loopt roept de persoon.
De schrijver die loopt groet	De schrijver die loopt groeten	groet	groeten	1	4	singular	De schrijver die loopt groet de persoon.
De schrijver die loopt onderzoekt	De schrijver die loopt onderzoeken	onderzoekt	onderzoeken	1	4	singular	De schrijver die loopt onderzoekt de persoon.
De schrijver die loopt stimuleert	De schrijver die loopt stimuleren	stimuleert	stimuleren	1	4	singular	De schrijver die loopt stimuleert de persoon.
De schrijver die loopt bekritiseert	De schrijver die loopt bekritiseren	bekritiseert	bekritiseren	1	4	singular	De schrijver die loopt bekritiseert de persoon.
De schrijver die loopt verleidt	De schrijver die loopt verleiden	verleidt	verleiden	1	4	singular	De schrijver die loopt verleidt de persoon.
De schrijver die loopt herkent	De schrijver die loopt herkennen	herkent	herkennen	1	4	singular	De schrijver die loopt herkent de persoon.
De schrijver die loopt begrijpt	De schrijver die loopt begrijpen	begrijpt	begrijpen	1	4	singular	De schrijver die loopt begrijpt de persoon.
De schrijver die komt mist	De schrijver die komt missen	mist	missen	1	4	singular	De schrijver die komt mist de persoon.
De schrijver die komt hoort	De schrijver die komt horen	hoort	horen	1	4	singular	De schrijver die komt hoort de persoon.
De schrijver die komt steunt	De schrijver die komt steunen	steunt	steunen	1	4	singular	De schrijver die komt steunt de persoon.
De schrijver die komt ziet	De schrijver die komt zien	ziet	zien	1	4	singular	De schrijver die komt ziet de persoon.
De schrijver die komt vertrouwt	De schrijver die komt vertrouwen	vertrouwt	vertrouwen	1	4	singular	De schrijver die komt vertrouwt de persoon.
De schrijver die komt kent	De schrijver die komt kennen	kent	kennen	1	4	singular	De schrijver die komt kent de persoon.
De schrijver die komt vermijdt	De schrijver die komt vermijden	vermijdt	vermijden	1	4	singular	De schrijver die komt vermijdt de persoon.
De schrijver die komt roept	De schrijver die komt roepen	roept	roepen	1	4	singular	De schrijver die komt roept de persoon.
De schrijver die komt groet	De schrijver die komt groeten	groet	groeten	1	4	singular	De schrijver die komt groet de persoon.
De schrijver die komt onderzoekt	De schrijver die komt onderzoeken	onderzoekt	onderzoeken	1	4	singular	De schrijver die komt onderzoekt de persoon.
De schrijver die komt stimuleert	De schrijver die komt stimuleren	stimuleert	stimuleren	1	4	singular	De schrijver die komt stimuleert de persoon.
De schrijver die komt bekritiseert	De schrijver die komt bekritiseren	bekritiseert	bekritiseren	1	4	singular	De schrijver die komt bekritiseert de persoon.
De schrijver die komt verleidt	De schrijver die komt verleiden	verleidt	verleiden	1	4	singular	De schrijver die komt verleidt de persoon.
De schrijver die komt herkent	De schrijver die komt herkennen	herkent	herkennen	1	4	singular	De schrijver die komt herkent de persoon.
De schrijver die komt begrijpt	De schrijver die komt begrijpen	begrijpt	begrijpen	1	4	singular	De schrijver die komt begrijpt de persoon.
De schrijver die lacht mist	De schrijver die lacht missen	mist	missen	1	4	singular	De schrijver die lacht mist de persoon.
De schrijver die lacht hoort	De schrijver die lacht horen	hoort	horen	1	4	singular	De schrijver die lacht hoort de persoon.
De schrijver die lacht steunt	De schrijver die lacht steunen	steunt	steunen	1	4	singular	De schrijver die lacht steunt de persoon.
De schrijver die lacht ziet	De schrijver die lacht zien	ziet	zien	1	4	singular	De schrijver die lacht ziet de persoon.
De schrijver die lacht vertrouwt	De schrijver die lacht vertrouwen	vertrouwt	vertrouwen	1	4	singular	De schrijver die lacht vertrouwt de persoon.
De schrijver die lacht kent	De schrijver die lacht kennen	kent	kennen	1	4	singular	De schrijver die lacht kent de persoon.
De schrijver die lacht vermijdt	De schrijver die lacht vermijden	vermijdt	vermijden	1	4	singular	De schrijver die lacht vermijdt de persoon.
De schrijver die lacht roept	De schrijver die lacht roepen	roept	roepen	1	4	singular	De schrijver die lacht roept de persoon.
De schrijver die lacht groet	De schrijver die lacht groeten	groet	groeten	1	4	singular	De schrijver die lacht groet de persoon.
De schrijver die lacht onderzoekt	De schrijver die lacht onderzoeken	onderzoekt	onderzoeken	1	4	singular	De schrijver die lacht onderzoekt de persoon.
De schrijver die lacht stimuleert	De schrijver die lacht stimuleren	stimuleert	stimuleren	1	4	singular	De schrijver die lacht stimuleert de persoon.
De schrijver die lacht bekritiseert	De schrijver die lacht bekritiseren	bekritiseert	bekritiseren	1	4	singular	De schrijver die lacht bekritiseert de persoon.
De schrijver die lacht verleidt	De schrijver die lacht verleiden	verleidt	verleiden	1	4	singular	De schrijver die lacht verleidt de persoon.
De schrijver die lacht herkent	De schrijver die lacht herkennen	herkent	herkennen	1	4	singular	De schrijver die lacht herkent de persoon.
De schrijver die lacht begrijpt	De schrijver die lacht begrijpen	begrijpt	begrijpen	1	4	singular	De schrijver die lacht begrijpt de persoon.
De schrijver die groeit mist	De schrijver die groeit missen	mist	missen	1	4	singular	De schrijver die groeit mist de persoon.
De schrijver die groeit hoort	De schrijver die groeit horen	hoort	horen	1	4	singular	De schrijver die groeit hoort de persoon.
De schrijver die groeit steunt	De schrijver die groeit steunen	steunt	steunen	1	4	singular	De schrijver die groeit steunt de persoon.
De schrijver die groeit ziet	De schrijver die groeit zien	ziet	zien	1	4	singular	De schrijver die groeit ziet de persoon.
De schrijver die groeit vertrouwt	De schrijver die groeit vertrouwen	vertrouwt	vertrouwen	1	4	singular	De schrijver die groeit vertrouwt de persoon.
De schrijver die groeit kent	De schrijver die groeit kennen	kent	kennen	1	4	singular	De schrijver die groeit kent de persoon.
De schrijver die groeit vermijdt	De schrijver die groeit vermijden	vermijdt	vermijden	1	4	singular	De schrijver die groeit vermijdt de persoon.
De schrijver die groeit roept	De schrijver die groeit roepen	roept	roepen	1	4	singular	De schrijver die groeit roept de persoon.
De schrijver die groeit groet	De schrijver die groeit groeten	groet	groeten	1	4	singular	De schrijver die groeit groet de persoon.
De schrijver die groeit onderzoekt	De schrijver die groeit onderzoeken	onderzoekt	onderzoeken	1	4	singular	De schrijver die groeit onderzoekt de persoon.
De schrijver die groeit stimuleert	De schrijver die groeit stimuleren	stimuleert	stimuleren	1	4	singular	De schrijver die groeit stimuleert de persoon.
De schrijver die groeit bekritiseert	De schrijver die groeit bekritiseren	bekritiseert	bekritiseren	1	4	singular	De schrijver die groeit bekritiseert de persoon.
De schrijver die groeit verleidt	De schrijver die groeit verleiden	verleidt	verleiden	1	4	singular	De schrijver die groeit verleidt de persoon.
De schrijver die groeit herkent	De schrijver die groeit herkennen	herkent	herkennen	1	4	singular	De schrijver die groeit herkent de persoon.
De schrijver die groeit begrijpt	De schrijver die groeit begrijpen	begrijpt	begrijpen	1	4	singular	De schrijver die groeit begrijpt de persoon.
De advocaat die werkt mist	De advocaat die werkt missen	mist	missen	1	4	singular	De advocaat die werkt mist de persoon.
De advocaat die werkt hoort	De advocaat die werkt horen	hoort	horen	1	4	singular	De advocaat die werkt hoort de persoon.
De advocaat die werkt steunt	De advocaat die werkt steunen	steunt	steunen	1	4	singular	De advocaat die werkt steunt de persoon.
De advocaat die werkt ziet	De advocaat die werkt zien	ziet	zien	1	4	singular	De advocaat die werkt ziet de persoon.
De advocaat die werkt vertrouwt	De advocaat die werkt vertrouwen	vertrouwt	vertrouwen	1	4	singular	De advocaat die werkt vertrouwt de persoon.
De advocaat die werkt kent	De advocaat die werkt kennen	kent	kennen	1	4	singular	De advocaat die werkt kent de persoon.
De advocaat die werkt vermijdt	De advocaat die werkt vermijden	vermijdt	vermijden	1	4	singular	De advocaat die werkt vermijdt de persoon.
De advocaat die werkt roept	De advocaat die werkt roepen	roept	roepen	1	4	singular	De advocaat die werkt roept de persoon.
De advocaat die werkt groet	De advocaat die werkt groeten	groet	groeten	1	4	singular	De advocaat die werkt groet de persoon.
De advocaat die werkt onderzoekt	De advocaat die werkt onderzoeken	onderzoekt	onderzoeken	1	4	singular	De advocaat die werkt onderzoekt de persoon.
De advocaat die werkt stimuleert	De advocaat die werkt stimuleren	stimuleert	stimuleren	1	4	singular	De advocaat die werkt stimuleert de persoon.
De advocaat die werkt bekritiseert	De advocaat die werkt bekritiseren	bekritiseert	bekritiseren	1	4	singular	De advocaat die werkt bekritiseert de persoon.
De advocaat die werkt verleidt	De advocaat die werkt verleiden	verleidt	verleiden	1	4	singular	De advocaat die werkt verleidt de persoon.
De advocaat die werkt herkent	De advocaat die werkt herkennen	herkent	herkennen	1	4	singular	De advocaat die werkt herkent de persoon.
De advocaat die werkt begrijpt	De advocaat die werkt begrijpen	begrijpt	begrijpen	1	4	singular	De advocaat die werkt begrijpt de persoon.
De advocaat die praat mist	De advocaat die praat missen	mist	missen	1	4	singular	De advocaat die praat mist de persoon.
De advocaat die praat hoort	De advocaat die praat horen	hoort	horen	1	4	singular	De advocaat die praat hoort de persoon.
De advocaat die praat steunt	De advocaat die praat steunen	steunt	steunen	1	4	singular	De advocaat die praat steunt de persoon.
De advocaat die praat ziet	De advocaat die praat zien	ziet	zien	1	4	singular	De advocaat die praat ziet de persoon.
De advocaat die praat vertrouwt	De advocaat die praat vertrouwen	vertrouwt	vertrouwen	1	4	singular	De advocaat die praat vertrouwt de persoon.
De advocaat die praat kent	De advocaat die praat kennen	kent	kennen	1	4	singular	De advocaat die praat kent de persoon.
De advocaat die praat vermijdt	De advocaat die praat vermijden	vermijdt	vermijden	1	4	singular	De advocaat die praat vermijdt de persoon.
De advocaat die praat roept	De advocaat die praat roepen	roept	roepen	1	4	singular	De advocaat die praat roept de persoon.
De advocaat die praat groet	De advocaat die praat groeten	groet	groeten	1	4	singular	De advocaat die praat groet de persoon.
De advocaat die praat onderzoekt	De advocaat die praat onderzoeken	onderzoekt	onderzoeken	1	4	singular	De advocaat die praat onderzoekt de persoon.
De advocaat die praat stimuleert	De advocaat die praat stimuleren	stimuleert	stimuleren	1	4	singular	De advocaat die praat stimuleert de persoon.
De advocaat die praat bekritiseert	De advocaat die praat bekritiseren	bekritiseert	bekritiseren	1	4	singular	De advocaat die praat bekritiseert de persoon.
De advocaat die praat verleidt	De advocaat die praat verleiden	verleidt	verleiden	1	4	singular	De advocaat die praat verleidt de persoon.
De advocaat die praat herkent	De advocaat die praat herkennen	herkent	herkennen	1	4	singular	De advocaat die praat herkent de persoon.
De advocaat die praat begrijpt	De advocaat die praat begrijpen	begrijpt	begrijpen	1	4	singular	De advocaat die praat begrijpt de persoon.
De advocaat die zit mist	De advocaat die zit missen	mist	missen	1	4	singular	De advocaat die zit mist de persoon.
De advocaat die zit hoort	De advocaat die zit horen	hoort	horen	1	4	singular	De advocaat die zit hoort de persoon.
De advocaat die zit steunt	De advocaat die zit steunen	steunt	steunen	1	4	singular	De advocaat die zit steunt de persoon.
De advocaat die zit ziet	De advocaat die zit zien	ziet	zien	1	4	singular	De advocaat die zit ziet de persoon.
De advocaat die zit vertrouwt	De advocaat die zit vertrouwen	vertrouwt	vertrouwen	1	4	singular	De advocaat die zit vertrouwt de persoon.
De advocaat die zit kent	De advocaat die zit kennen	kent	kennen	1	4	singular	De advocaat die zit kent de persoon.
De advocaat die zit vermijdt	De advocaat die zit vermijden	vermijdt	vermijden	1	4	singular	De advocaat die zit vermijdt de persoon.
De advocaat die zit roept	De advocaat die zit roepen	roept	roepen	1	4	singular	De advocaat die zit roept de persoon.
De advocaat die zit groet	De advocaat die zit groeten	groet	groeten	1	4	singular	De advocaat die zit groet de persoon.
De advocaat die zit onderzoekt	De advocaat die zit onderzoeken	onderzoekt	onderzoeken	1	4	singular	De advocaat die zit onderzoekt de persoon.
De advocaat die zit stimuleert	De advocaat die zit stimuleren	stimuleert	stimuleren	1	4	singular	De advocaat die zit stimuleert de persoon.
De advocaat die zit bekritiseert	De advocaat die zit bekritiseren	bekritiseert	bekritiseren	1	4	singular	De advocaat die zit bekritiseert de persoon.
De advocaat die zit verleidt	De advocaat die zit verleiden	verleidt	verleiden	1	4	singular	De advocaat die zit verleidt de persoon.
De advocaat die zit herkent	De advocaat die zit herkennen	herkent	herkennen	1	4	singular	De advocaat die zit herkent de persoon.
De advocaat die zit begrijpt	De advocaat die zit begrijpen	begrijpt	begrijpen	1	4	singular	De advocaat die zit begrijpt de persoon.
De advocaat die loopt mist	De advocaat die loopt missen	mist	missen	1	4	singular	De advocaat die loopt mist de persoon.
De advocaat die loopt hoort	De advocaat die loopt horen	hoort	horen	1	4	singular	De advocaat die loopt hoort de persoon.
De advocaat die loopt steunt	De advocaat die loopt steunen	steunt	steunen	1	4	singular	De advocaat die loopt steunt de persoon.
De advocaat die loopt ziet	De advocaat die loopt zien	ziet	zien	1	4	singular	De advocaat die loopt ziet de persoon.
De advocaat die loopt vertrouwt	De advocaat die loopt vertrouwen	vertrouwt	vertrouwen	1	4	singular	De advocaat die loopt vertrouwt de persoon.
De advocaat die loopt kent	De advocaat die loopt kennen	kent	kennen	1	4	singular	De advocaat die loopt kent de persoon.
De advocaat die loopt vermijdt	De advocaat die loopt vermijden	vermijdt	vermijden	1	4	singular	De advocaat die loopt vermijdt de persoon.
De advocaat die loopt roept	De advocaat die loopt roepen	roept	roepen	1	4	singular	De advocaat die loopt roept de persoon.
De advocaat die loopt groet	De advocaat die loopt groeten	groet	groeten	1	4	singular	De advocaat die loopt groet de persoon.
De advocaat die loopt onderzoekt	De advocaat die loopt onderzoeken	onderzoekt	onderzoeken	1	4	singular	De advocaat die loopt onderzoekt de persoon.
De advocaat die loopt stimuleert	De advocaat die loopt stimuleren	stimuleert	stimuleren	1	4	singular	De advocaat die loopt stimuleert de persoon.
De advocaat die loopt bekritiseert	De advocaat die loopt bekritiseren	bekritiseert	bekritiseren	1	4	singular	De advocaat die loopt bekritiseert de persoon.
De advocaat die loopt verleidt	De advocaat die loopt verleiden	verleidt	verleiden	1	4	singular	De advocaat die loopt verleidt de persoon.
De advocaat die loopt herkent	De advocaat die loopt herkennen	herkent	herkennen	1	4	singular	De advocaat die loopt herkent de persoon.
De advocaat die loopt begrijpt	De advocaat die loopt begrijpen	begrijpt	begrijpen	1	4	singular	De advocaat die loopt begrijpt de persoon.
De advocaat die komt mist	De advocaat die komt missen	mist	missen	1	4	singular	De advocaat die komt mist de persoon.
De advocaat die komt hoort	De advocaat die komt horen	hoort	horen	1	4	singular	De advocaat die komt hoort de persoon.
De advocaat die komt steunt	De advocaat die komt steunen	steunt	steunen	1	4	singular	De advocaat die komt steunt de persoon.
De advocaat die komt ziet	De advocaat die komt zien	ziet	zien	1	4	singular	De advocaat die komt ziet de persoon.
De advocaat die komt vertrouwt	De advocaat die komt vertrouwen	vertrouwt	vertrouwen	1	4	singular	De advocaat die komt vertrouwt de persoon.
De advocaat die komt kent	De advocaat die komt kennen	kent	kennen	1	4	singular	De advocaat die komt kent de persoon.
De advocaat die komt vermijdt	De advocaat die komt vermijden	vermijdt	vermijden	1	4	singular	De advocaat die komt vermijdt de persoon.
De advocaat die komt roept	De advocaat die komt roepen	roept	roepen	1	4	singular	De advocaat die komt roept de persoon.
De advocaat die komt groet	De advocaat die komt groeten	groet	groeten	1	4	singular	De advocaat die komt groet de persoon.
De advocaat die komt onderzoekt	De advocaat die komt onderzoeken	onderzoekt	onderzoeken	1	4	singular	De advocaat die komt onderzoekt de persoon.
De advocaat die komt stimuleert	De advocaat die komt stimuleren	stimuleert	stimuleren	1	4	singular	De advocaat die komt stimuleert de persoon.
De advocaat die komt bekritiseert	De advocaat die komt bekritiseren	bekritiseert	bekritiseren	1	4	singular	De advocaat die komt bekritiseert de persoon.
De advocaat die komt verleidt	De advocaat die komt verleiden	verleidt	verleiden	1	4	singular	De advocaat die komt verleidt de persoon.
De advocaat die komt herkent	De advocaat die komt herkennen	herkent	herkennen	1	4	singular	De advocaat die komt herkent de persoon.
De advocaat die komt begrijpt	De advocaat die komt begrijpen	begrijpt	begrijpen	1	4	singular	De advocaat die komt begrijpt de persoon.
De advocaat die lacht mist	De advocaat die lacht missen	mist	missen	1	4	singular	De advocaat die lacht mist de persoon.
De advocaat die lacht hoort	De advocaat die lacht horen	hoort	horen	1	4	singular	De advocaat die lacht hoort de persoon.
De advocaat die lacht steunt	De advocaat die lacht steunen	steunt	steunen	1	4	singular	De advocaat die lacht steunt de persoon.
De advocaat die lacht ziet	De advocaat die lacht zien	ziet	zien	1	4	singular	De advocaat die lacht ziet de persoon.
De advocaat die lacht vertrouwt	De advocaat die lacht vertrouwen	vertrouwt	vertrouwen	1	4	singular	De advocaat die lacht vertrouwt de persoon.
De advocaat die lacht kent	De advocaat die lacht kennen	kent	kennen	1	4	singular	De advocaat die lacht kent de persoon.
De advocaat die lacht vermijdt	De advocaat die lacht vermijden	vermijdt	vermijden	1	4	singular	De advocaat die lacht vermijdt de persoon.
De advocaat die lacht roept	De advocaat die lacht roepen	roept	roepen	1	4	singular	De advocaat die lacht roept de persoon.
De advocaat die lacht groet	De advocaat die lacht groeten	groet	groeten	1	4	singular	De advocaat die lacht groet de persoon.
De advocaat die lacht onderzoekt	De advocaat die lacht onderzoeken	onderzoekt	onderzoeken	1	4	singular	De advocaat die lacht onderzoekt de persoon.
De advocaat die lacht stimuleert	De advocaat die lacht stimuleren	stimuleert	stimuleren	1	4	singular	De advocaat die lacht stimuleert de persoon.
De advocaat die lacht bekritiseert	De advocaat die lacht bekritiseren	bekritiseert	bekritiseren	1	4	singular	De advocaat die lacht bekritiseert de persoon.
De advocaat die lacht verleidt	De advocaat die lacht verleiden	verleidt	verleiden	1	4	singular	De advocaat die lacht verleidt de persoon.
De advocaat die lacht herkent	De advocaat die lacht herkennen	herkent	herkennen	1	4	singular	De advocaat die lacht herkent de persoon.
De advocaat die lacht begrijpt	De advocaat die lacht begrijpen	begrijpt	begrijpen	1	4	singular	De advocaat die lacht begrijpt de persoon.
De advocaat die groeit mist	De advocaat die groeit missen	mist	missen	1	4	singular	De advocaat die groeit mist de persoon.
De advocaat die groeit hoort	De advocaat die groeit horen	hoort	horen	1	4	singular	De advocaat die groeit hoort de persoon.
De advocaat die groeit steunt	De advocaat die groeit steunen	steunt	steunen	1	4	singular	De advocaat die groeit steunt de persoon.
De advocaat die groeit ziet	De advocaat die groeit zien	ziet	zien	1	4	singular	De advocaat die groeit ziet de persoon.
De advocaat die groeit vertrouwt	De advocaat die groeit vertrouwen	vertrouwt	vertrouwen	1	4	singular	De advocaat die groeit vertrouwt de persoon.
De advocaat die groeit kent	De advocaat die groeit kennen	kent	kennen	1	4	singular	De advocaat die groeit kent de persoon.
De advocaat die groeit vermijdt	De advocaat die groeit vermijden	vermijdt	vermijden	1	4	singular	De advocaat die groeit vermijdt de persoon.
De advocaat die groeit roept	De advocaat die groeit roepen	roept	roepen	1	4	singular	De advocaat die groeit roept de persoon.
De advocaat die groeit groet	De advocaat die groeit groeten	groet	groeten	1	4	singular	De advocaat die groeit groet de persoon.
De advocaat die groeit onderzoekt	De advocaat die groeit onderzoeken	onderzoekt	onderzoeken	1	4	singular	De advocaat die groeit onderzoekt de persoon.
De advocaat die groeit stimuleert	De advocaat die groeit stimuleren	stimuleert	stimuleren	1	4	singular	De advocaat die groeit stimuleert de persoon.
De advocaat die groeit bekritiseert	De advocaat die groeit bekritiseren	bekritiseert	bekritiseren	1	4	singular	De advocaat die groeit bekritiseert de persoon.
De advocaat die groeit verleidt	De advocaat die groeit verleiden	verleidt	verleiden	1	4	singular	De advocaat die groeit verleidt de persoon.
De advocaat die groeit herkent	De advocaat die groeit herkennen	herkent	herkennen	1	4	singular	De advocaat die groeit herkent de persoon.
De advocaat die groeit begrijpt	De advocaat die groeit begrijpen	begrijpt	begrijpen	1	4	singular	De advocaat die groeit begrijpt de persoon.
De tante die werkt mist	De tante die werkt missen	mist	missen	1	4	singular	De tante die werkt mist de persoon.
De tante die werkt hoort	De tante die werkt horen	hoort	horen	1	4	singular	De tante die werkt hoort de persoon.
De tante die werkt steunt	De tante die werkt steunen	steunt	steunen	1	4	singular	De tante die werkt steunt de persoon.
De tante die werkt ziet	De tante die werkt zien	ziet	zien	1	4	singular	De tante die werkt ziet de persoon.
De tante die werkt vertrouwt	De tante die werkt vertrouwen	vertrouwt	vertrouwen	1	4	singular	De tante die werkt vertrouwt de persoon.
De tante die werkt kent	De tante die werkt kennen	kent	kennen	1	4	singular	De tante die werkt kent de persoon.
De tante die werkt vermijdt	De tante die werkt vermijden	vermijdt	vermijden	1	4	singular	De tante die werkt vermijdt de persoon.
De tante die werkt roept	De tante die werkt roepen	roept	roepen	1	4	singular	De tante die werkt roept de persoon.
De tante die werkt groet	De tante die werkt groeten	groet	groeten	1	4	singular	De tante die werkt groet de persoon.
De tante die werkt onderzoekt	De tante die werkt onderzoeken	onderzoekt	onderzoeken	1	4	singular	De tante die werkt onderzoekt de persoon.
De tante die werkt stimuleert	De tante die werkt stimuleren	stimuleert	stimuleren	1	4	singular	De tante die werkt stimuleert de persoon.
De tante die werkt bekritiseert	De tante die werkt bekritiseren	bekritiseert	bekritiseren	1	4	singular	De tante die werkt bekritiseert de persoon.
De tante die werkt verleidt	De tante die werkt verleiden	verleidt	verleiden	1	4	singular	De tante die werkt verleidt de persoon.
De tante die werkt herkent	De tante die werkt herkennen	herkent	herkennen	1	4	singular	De tante die werkt herkent de persoon.
De tante die werkt begrijpt	De tante die werkt begrijpen	begrijpt	begrijpen	1	4	singular	De tante die werkt begrijpt de persoon.
De tante die praat mist	De tante die praat missen	mist	missen	1	4	singular	De tante die praat mist de persoon.
De tante die praat hoort	De tante die praat horen	hoort	horen	1	4	singular	De tante die praat hoort de persoon.
De tante die praat steunt	De tante die praat steunen	steunt	steunen	1	4	singular	De tante die praat steunt de persoon.
De tante die praat ziet	De tante die praat zien	ziet	zien	1	4	singular	De tante die praat ziet de persoon.
De tante die praat vertrouwt	De tante die praat vertrouwen	vertrouwt	vertrouwen	1	4	singular	De tante die praat vertrouwt de persoon.
De tante die praat kent	De tante die praat kennen	kent	kennen	1	4	singular	De tante die praat kent de persoon.
De tante die praat vermijdt	De tante die praat vermijden	vermijdt	vermijden	1	4	singular	De tante die praat vermijdt de persoon.
De tante die praat roept	De tante die praat roepen	roept	roepen	1	4	singular	De tante die praat roept de persoon.
De tante die praat groet	De tante die praat groeten	groet	groeten	1	4	singular	De tante die praat groet de persoon.
De tante die praat onderzoekt	De tante die praat onderzoeken	onderzoekt	onderzoeken	1	4	singular	De tante die praat onderzoekt de persoon.
De tante die praat stimuleert	De tante die praat stimuleren	stimuleert	stimuleren	1	4	singular	De tante die praat stimuleert de persoon.
De tante die praat bekritiseert	De tante die praat bekritiseren	bekritiseert	bekritiseren	1	4	singular	De tante die praat bekritiseert de persoon.
De tante die praat verleidt	De tante die praat verleiden	verleidt	verleiden	1	4	singular	De tante die praat verleidt de persoon.
De tante die praat herkent	De tante die praat herkennen	herkent	herkennen	1	4	singular	De tante die praat herkent de persoon.
De tante die praat begrijpt	De tante die praat begrijpen	begrijpt	begrijpen	1	4	singular	De tante die praat begrijpt de persoon.
De tante die zit mist	De tante die zit missen	mist	missen	1	4	singular	De tante die zit mist de persoon.
De tante die zit hoort	De tante die zit horen	hoort	horen	1	4	singular	De tante die zit hoort de persoon.
De tante die zit steunt	De tante die zit steunen	steunt	steunen	1	4	singular	De tante die zit steunt de persoon.
De tante die zit ziet	De tante die zit zien	ziet	zien	1	4	singular	De tante die zit ziet de persoon.
De tante die zit vertrouwt	De tante die zit vertrouwen	vertrouwt	vertrouwen	1	4	singular	De tante die zit vertrouwt de persoon.
De tante die zit kent	De tante die zit kennen	kent	kennen	1	4	singular	De tante die zit kent de persoon.
De tante die zit vermijdt	De tante die zit vermijden	vermijdt	vermijden	1	4	singular	De tante die zit vermijdt de persoon.
De tante die zit roept	De tante die zit roepen	roept	roepen	1	4	singular	De tante die zit roept de persoon.
De tante die zit groet	De tante die zit groeten	groet	groeten	1	4	singular	De tante die zit groet de persoon.
De tante die zit onderzoekt	De tante die zit onderzoeken	onderzoekt	onderzoeken	1	4	singular	De tante die zit onderzoekt de persoon.
De tante die zit stimuleert	De tante die zit stimuleren	stimuleert	stimuleren	1	4	singular	De tante die zit stimuleert de persoon.
De tante die zit bekritiseert	De tante die zit bekritiseren	bekritiseert	bekritiseren	1	4	singular	De tante die zit bekritiseert de persoon.
De tante die zit verleidt	De tante die zit verleiden	verleidt	verleiden	1	4	singular	De tante die zit verleidt de persoon.
De tante die zit herkent	De tante die zit herkennen	herkent	herkennen	1	4	singular	De tante die zit herkent de persoon.
De tante die zit begrijpt	De tante die zit begrijpen	begrijpt	begrijpen	1	4	singular	De tante die zit begrijpt de persoon.
De tante die loopt mist	De tante die loopt missen	mist	missen	1	4	singular	De tante die loopt mist de persoon.
De tante die loopt hoort	De tante die loopt horen	hoort	horen	1	4	singular	De tante die loopt hoort de persoon.
De tante die loopt steunt	De tante die loopt steunen	steunt	steunen	1	4	singular	De tante die loopt steunt de persoon.
De tante die loopt ziet	De tante die loopt zien	ziet	zien	1	4	singular	De tante die loopt ziet de persoon.
De tante die loopt vertrouwt	De tante die loopt vertrouwen	vertrouwt	vertrouwen	1	4	singular	De tante die loopt vertrouwt de persoon.
De tante die loopt kent	De tante die loopt kennen	kent	kennen	1	4	singular	De tante die loopt kent de persoon.
De tante die loopt vermijdt	De tante die loopt vermijden	vermijdt	vermijden	1	4	singular	De tante die loopt vermijdt de persoon.
